##For information about the Annotation file content, please see the bundled README file.
#%create_date=2009-03-02 PST 12:00:00
#%chip_type=HG-U133_Plus_2
#%genome-species=Homo sapiens
#%genome-version=NCBI Build 36.1
#%genome-version-ucsc=hg18
#%genome-version-ncbi=NCBI Build 36.1
#%genome-version-create_date=March 2006
#%netaffx-annotation-date=2009-03-16
#%netaffx-annotation-netaffx-build=28
#%netaffx-annotation-tabular-data-version=1.0
#%netaffx-annotation-tabular-format-version=1.0
Probe Set ID	Gene Symbol	Entrez Gene
229277_at	ADRB1	153
229278_at	---	---
229279_at	---	---
229280_s_at	FLJ22536	401237
229281_at	NPAS3	64067
229282_at	GATA6	2627
229283_at	LOC728613	728613
229284_at	---	---
229285_at	RNASEL	6041
229286_at	MAGEE1	57692
229287_at	PCNX	22990
229288_at	EPHA7	2045
229289_at	FAM71E1	112703
229290_at	DAPL1	92196
229291_at	---	---
229292_at	EPB41L5	57669
229293_at	---	---
229294_at	JPH3	57338
229295_at	LOC150166	150166
229296_at	LOC100128501	100128501
229297_at	---	---
229298_at	KBTBD7	84078
229299_at	C5orf33	133686
229300_at	---	---
229301_at	---	---
229302_at	TMEM178	130733
229303_at	---	---
229304_s_at	MLF1IP	79682
229305_at	MLF1IP	79682
229306_at	FAM148B	388125
229307_at	ANKRD28	23243
229308_at	---	---
229309_at	ADRB1	153
229310_at	KLHL29	114818
229311_at	GKAP1	80318
229312_s_at	GKAP1	80318
229313_at	ANO5	203859
229314_at	---	---
229315_at	---	---
229316_at	---	---
229317_at	KPNA5	3841
229318_at	---	---
229319_at	---	---
229320_at	C2orf55	343990
229321_s_at	---	---
229322_at	PPP2R5E	5529
229323_at	LOC387723	387723
229324_x_at	ISYNA1	51477
229325_at	ZZZ3	26009
229326_at	TNFSF13	8741
229327_s_at	---	---
229328_at	ZNF540	163255
229329_s_at	---	---
229330_at	---	---
229331_at	SPATA18	132671
229332_at	HPDL	84842
229333_at	---	---
229334_at	RUFY3	22902
229335_at	CADM4	199731
229336_at	ST3GAL2	6483
229337_at	USP2	9099
229338_at	---	---
229339_at	---	---
229340_at	NKAPL	222698
229341_at	TFCP2L1	29842
229342_at	---	---
229343_at	GTSE1	51512
229344_x_at	RIMKLB	57494
229345_at	RTN4RL2	349667
229346_at	NES	10763
229347_at	---	---
229348_at	UBIAD1	29914
229349_at	LIN28B	389421
229350_x_at	PARP10	84875
229351_at	---	---
229352_at	NOX5 /// SPESP1	246777 /// 79400
229353_s_at	NUCKS1	64710
229354_at	AHRR /// PDCD6	10016 /// 57491
229355_at	---	---
229356_x_at	INO80	54617
229357_at	ADAMTS5	11096
229358_at	IHH	3549
229359_at	---	---
229360_at	ZNF280B	140883
229361_at	SLC25A27	9481
229362_at	PUS10	150962
229363_at	---	---
229364_at	LOC646870	646870
229365_at	PPP1R3F	89801
229366_at	---	---
229367_s_at	GIMAP6	474344
229368_s_at	ZFAND5	7763
229369_at	VSIG2	23584
229370_at	---	---
229371_at	---	---
229372_at	GOLT1A	127845
229373_at	---	---
229374_at	EPHA4	2043
229375_at	---	---
229376_at	PROX1	5629
229377_at	GRTP1	79774
229378_at	STOX1	219736
229379_at	AHDC1	27245
229380_at	---	---
229381_at	C1orf64	149563
229382_at	C1orf183	55924
229383_at	---	---
229384_at	---	---
229385_s_at	PLAC2	257000
229386_at	ID4	3400
229387_at	LRCH3	84859
229388_at	---	---
229389_at	ATG16L2	89849
229390_at	FAM26F	441168
229391_s_at	FAM26F	441168
229392_s_at	PIK3R2	5296
229393_at	L3MBTL3	84456
229394_s_at	GRLF1	2909
229395_at	STX4	6810
229396_at	OVOL1	5017
229397_s_at	GRLF1	2909
229398_at	RAB18	22931
229399_at	C10orf118	55088
229400_at	HOXD10	3236
229401_at	IL17RE	132014
229402_at	SAMD13	148418
229403_at	B4GALT1	2683
229404_at	TWIST2	117581
229405_at	KIF7	374654
229406_at	hCG_1776007	146713
229407_at	SDK1	221935
229408_at	HDAC5	10014
229409_s_at	ADO	84890
229410_at	SLC35E1	79939
229411_at	PNCK	139728
229412_at	TAF8	129685
229413_s_at	---	---
229414_at	PITPNC1	26207
229415_at	CYCS	54205
229416_at	CLPTM1L	81037
229417_at	---	---
229418_at	C17orf63	55731
229419_at	FBXW7	55294
229420_at	---	---
229421_s_at	RBM47	54502
229422_at	NRD1	4898
229423_at	---	---
229424_s_at	ARHGAP27	201176
229425_at	---	---
229426_at	COX5A	9377
229427_at	SEMA5A	9037
229428_at	LOC100133130	100133130
229429_x_at	LOC728855	728855
229430_at	C8orf46	254778
229431_at	RFXAP	5994
229432_at	NAGS	162417
229433_at	RBM26	64062
229434_at	---	---
229435_at	GLIS3	169792
229436_x_at	BRCC3	79184
229437_at	BIC	114614
229438_at	LOC100132244	100132244
229439_s_at	RBM47	54502
229440_at	RBM47	54502
229441_at	PRSS23	11098
229442_at	C18orf54	162681
229443_at	C6orf125	84300
229444_at	LOC729776	729776
229445_at	CYBA	1535
229446_at	---	---
229447_x_at	KIAA1245 /// NBPF1 /// NBPF10 /// NBPF11 /// NBPF14 /// NBPF16 /// NBPF20 /// NBPF8 /// NBPF9 /// RP11-94I2.2	100132406 /// 149013 /// 200030 /// 25832 /// 400818 /// 440670 /// 55672 /// 728841 /// 728912 /// 728936
229448_at	LASS1	10715
229449_at	---	---
229450_at	IFIT3	3437
229451_at	GALNT9 /// LOC100133441	100133441 /// 50614
229452_at	TMEM88	92162
229453_at	PDIA3	2923
229454_at	BCLAF1	9774
229455_at	---	---
229456_s_at	DDAH1	23576
229457_at	ANKHD1	54882
229458_s_at	GALK1	2584
229459_at	FAM19A5	25817
229460_at	FAM126B	285172
229461_x_at	NEGR1	257194
229462_at	---	---
229463_at	NTRK2	4915
229464_at	MYEF2	50804
229465_s_at	---	---
229466_at	TRIM66	9866
229467_at	PCBP2	5094
229468_at	CDK3	1018
229469_at	CTD-2267G17.3 /// XAGE2	728242 /// 9502
229470_at	---	---
229471_s_at	SFRS2B	10929
229472_at	SFT2D3	84826
229473_at	MAMDC4	158056
229474_at	MICAL3	57553
229475_at	MAEL	84944
229476_s_at	THRSP	7069
229477_at	THRSP	7069
229478_x_at	BIVM	54841
229479_at	---	---
229480_at	---	---
229481_at	LOC283859	283859
229482_at	DDX51	317781
229483_at	---	---
229484_at	PPM1J	333926
229485_x_at	SHISA3	152573
229486_s_at	TMEM132A	54972
229487_at	EBF1	1879
229488_at	OTUD7B	56957
229489_at	---	---
229490_s_at	---	---
229491_at	NHEDC2	133308
229492_at	VANGL1	81839
229493_at	---	---
229494_s_at	PHLDA2	7262
229495_at	PM20D2	135293
229496_at	CLP1	10978
229497_at	ANKDD1A	348094
229498_at	---	---
229499_at	CAPN13	92291
229500_at	SLC30A9	10463
229501_s_at	USP8	9101
229502_at	CHDH	55349
229503_at	SLC15A4	121260
229504_at	---	---
229505_at	---	---
229506_at	---	---
229507_at	C3orf54	389119
229508_at	U2AF2	11338
229509_at	MFSD8	256471
229510_at	MS4A14	84689
229511_at	SMARCE1	6605
229512_at	FAM120C	54954
229513_at	STRBP	55342
229514_at	C14orf118	55668
229515_at	PAWR	5074
229516_at	WDR31	114987
229517_at	PTPDC1	138639
229518_at	FAM46B	115572
229519_at	FXR1	8087
229520_s_at	C14orf118	55668
229521_at	FLJ36031	168455
229522_at	SDR42E1	93517
229523_at	TTMA	645369
229524_at	KIAA0494	9813
229525_at	---	---
229526_at	AQP11	282679
229527_s_at	OSBPL11	114885
229528_at	LOC283378	283378
229529_at	TCF21	6943
229530_at	GUCY1A3	2982
229531_at	---	---
229532_at	ZNF502	91392
229533_x_at	ZNF680	340252
229534_at	ACOT4	122970
229535_at	PTPMT1	114971
229536_at	REC8	9985
229537_at	LMO4	8543
229538_s_at	IQGAP3	128239
229539_at	ABCB8	11194
229540_at	RBPJ	3516
229541_at	---	---
229542_at	C20orf85	128602
229543_at	FAM26F	441168
229544_at	---	---
229545_at	FERMT1	55612
229546_at	LOC653602	653602
229547_s_at	WNK2	65268
229548_at	---	---
229549_at	---	---
229550_at	KIAA1409	57578
229551_x_at	ZNF367	195828
229552_at	LOC283454	283454
229553_at	PGM2L1	283209
229554_at	---	---
229555_at	GALNT5	11227
229556_at	TTC15	51112
229557_at	MEG3	55384
229558_at	---	---
229559_at	FLJ40125	147699
229560_at	TLR8	51311
229561_at	LRRC16B	90668
229562_at	LOC100128936 /// LOC728979 /// RPL10A	100128936 /// 4736 /// 728979
229563_s_at	LOC100128936 /// RPL10A	100128936 /// 4736
229564_at	---	---
229565_x_at	TBX3	6926
229566_at	LOC645638	645638
229567_at	FIT1	161247
229568_at	MOBKL2B	79817
229569_at	---	---
229570_at	LAMA5	3911
229571_at	---	---
229572_at	---	---
229573_at	USP9X	8239
229574_at	TRA2A	29896
229575_at	---	---
229576_s_at	TBX3	6926
229577_at	---	---
229578_at	JPH2	57158
229579_s_at	DISP2	85455
229580_at	---	---
229581_at	ELFN1	392617
229582_at	INO80C	125476
229583_at	---	---
229584_at	LRRK2	120892
229585_at	ADAMTSL1	92949
229586_at	CHD9	80205
229587_at	UBA2	10054
229588_at	DNAJC10	54431
229589_x_at	BIVM	54841
229590_at	RPL13	6137
229591_at	LRP5	4041
229592_at	---	---
229593_at	---	---
229594_at	SPTY2D1	144108
229595_at	CHCHD4	131474
229596_at	AMDHD1	144193
229597_s_at	WDFY4	57705
229598_at	COBLL1	22837
229599_at	LOC440335	440335
229600_s_at	CPD	1362
229601_at	SCYL1	57410
229602_at	---	---
229603_at	BBS12	166379
229604_at	CMAH	8418
229605_at	CYB5RL	606495
229606_at	---	---
229607_at	---	---
229608_at	C1orf183	55924
229609_at	LOC728190	728190
229610_at	CKAP2L	150468
229611_at	LMLN	89782
229612_at	---	---
229613_at	---	---
229614_at	ZNF320	162967
229615_at	---	---
229616_s_at	GRAMD2	196996
229617_x_at	AP2A1	160
229618_at	SNX16	64089
229619_at	FOLR2	2350
229620_at	SEPP1	6414
229621_x_at	---	---
229622_at	FAM132B	151176
229623_at	FLJ12993	441027
229624_at	OPA3	80207
229625_at	GBP5	115362
229626_at	C12orf68	387856
229627_at	KIAA1529	57653
229628_s_at	KIAA1529	57653
229629_at	---	---
229630_s_at	WTAP	9589
229631_at	DNHD1	144132
229632_s_at	INTS10	55174
229633_at	INTS10	55174
229634_at	TMEM139	135932
229635_at	---	---
229636_at	LOC100131226	100131226
229637_at	RIC8B	55188
229638_at	IRX3	79191
229639_s_at	SLC19A1	6573
229640_x_at	---	---
229641_at	---	---
229642_at	ARHGEF7	8874
229643_at	ITGA6	3655
229644_at	PREP	5550
229645_at	C18orf51	125704
229646_at	SOBP	55084
229647_at	---	---
229648_at	---	---
229649_at	NRXN3	9369
229650_s_at	C19orf42	79086
229651_at	SEZ6	124925
229652_s_at	LOC400236	400236
229653_at	VPS53	55275
229654_at	---	---
229655_at	FAM19A5	25817
229656_s_at	EML6	400954
229657_at	THRB	7068
229658_at	BAZ1B	9031
229659_s_at	---	---
229660_at	C16orf55	124045
229661_at	SALL4	57167
229662_at	MSH3	4437
229663_at	LONP2	83752
229664_at	MAPK8	5599
229665_at	CSTF3	1479
229666_s_at	CSTF3	1479
229667_s_at	HOXB8	3218
229668_at	LOC90393	90393
229669_at	LOC440416	440416
229670_at	---	---
229671_s_at	C21orf45	54069
229672_at	UQCC	55245
229673_at	---	---
229674_at	SERTAD4	56256
229675_at	MINA	84864
229676_at	PAPD1	55149
229677_at	SLC39A3	29985
229678_at	LOC728431	728431
229679_at	FLJ40142	400073
229680_at	CCDC44	51204
229681_at	---	---
229682_at	MAPRE3	22924
229683_s_at	KCTD15	79047
229684_s_at	ZNF644	84146
229685_at	LOC100134937	100134937
229686_at	P2RY8	286530
229687_s_at	---	---
229688_at	---	---
229689_s_at	---	---
229690_at	FAM109A	144717
229691_at	ZBTB42	100128927
229692_at	---	---
229693_at	TMEM220	388335
229694_at	BRWD2	55717
229695_at	---	---
229696_at	FECH	2235
229697_at	HIRIP3	8479
229698_at	---	---
229699_at	LOC100129550	100129550
229700_at	ZNF738	148203
229701_at	DNAJC9	23234
229702_at	CSNK1G3	1456
229703_at	DLG1	1739
229704_at	---	---
229705_at	---	---
229706_at	TCERG1	10915
229707_at	ZNF606	80095
229708_at	C9orf167	54863
229709_at	ATP1B3	483
229710_at	---	---
229711_s_at	MGC5370	84825
229712_at	SNAPC3	6619
229713_at	---	---
229714_at	HS6ST3	266722
229715_at	---	---
229716_at	---	---
229717_at	AMIGO3 /// GMPPB	29925 /// 386724
229718_at	N4BP2L1	90634
229719_s_at	DERL3	91319
229720_at	BAG1	573
229721_x_at	DERL3	91319
229722_at	---	---
229723_at	TAGAP	117289
229724_at	GABRB3	2562
229725_at	ACSL6	23305
229726_at	GRAP	10750
229727_x_at	FAM148B	388125
229728_at	---	---
229729_at	C9orf127	51754
229730_at	SMTNL2	342527
229731_at	FOXS1	2307
229732_at	ZNF823	55552
229733_s_at	---	---
229734_at	LOC283174	283174
229735_s_at	NPAL3	57185
229736_at	TMEM86B	255043
229737_at	LOC100134123	100134123
229738_at	DNAH10	196385
229739_s_at	FAM116B	414918
229740_at	LOC643008	643008
229741_at	VISA	57506
229742_at	C15orf61	145853
229743_at	ZNF438	220929
229744_at	SSFA2	6744
229745_x_at	DACT3	147906
229746_x_at	---	---
229747_x_at	LOC440456	440456
229748_x_at	LOC100132288 /// LOC100233155 /// LOC728312	100132288 /// 100233155 /// 728312
229749_at	ANO4	121601
229750_at	POU2F2	5452
229751_s_at	PUS7L	83448
229752_at	IKZF4	64375
229753_at	POU2F1	5451
229754_at	---	---
229755_x_at	DLL3	10683
229756_at	---	---
229757_at	NAF1	92345
229758_at	TIGD5	84948
229759_s_at	VEPH1	79674
229760_at	VEPH1	79674
229761_at	LOC440173	440173
229762_at	C7orf38	221786
229763_at	FOXP4	116113
229764_at	TPRG1	285386
229765_at	ZNF207	7756
229766_at	ZNF445	353274
229767_at	TBCD	6904
229768_at	OR51E1	143503
229769_at	---	---
229770_at	GLT1D1	144423
229771_at	---	---
229772_at	DEFB123	245936
229773_at	SNAP23	8773
229774_at	CXXC4	80319
229775_s_at	MLLT4	4301
229776_at	SLCO3A1	28232
229777_at	CLRN3	119467
229778_at	C12orf39	80763
229779_at	COL4A4	1286
229780_at	---	---
229781_at	---	---
229782_at	RMST	196475
229783_at	LOC728163	728163
229784_at	MGC16121	84848
229785_at	KRIT1	889
229786_at	---	---
229787_s_at	---	---
229788_s_at	---	---
229789_at	TIGD3	220359
229790_at	TERF2	7014
229791_at	LPCAT2	54947
229792_at	KLHL17	339451
229793_at	ASAH2B	653308
229794_at	ZNF585A	199704
229795_at	---	---
229796_at	SIX4	51804
229797_at	MCOLN3	55283
229798_s_at	---	---
229799_s_at	NCAM1	4684
229800_at	DCLK1	9201
229801_at	C10orf47	254427
229802_at	---	---
229803_s_at	---	---
229804_x_at	CBWD1 /// CBWD2 /// CBWD3 /// CBWD5 /// CBWD6	150472 /// 220869 /// 445571 /// 55871 /// 644019
229805_at	ZDHHC22	283576
229806_at	QRICH1	54870
229807_s_at	MAZ	4150
229808_at	CHAF1A	10036
229809_at	---	---
229810_at	---	---
229811_at	---	---
229812_at	USP48	84196
229813_x_at	DAZAP1	26528
229814_at	---	---
229815_at	---	---
229816_at	WDR78	79819
229817_at	ZNF608	57507
229818_at	SVOP	55530
229819_at	A1BG	1
229820_at	LOC440993	440993
229821_at	---	---
229822_at	---	---
229823_at	---	---
229824_at	---	---
229825_at	PLK3	1263
229826_at	LOC440957	440957
229827_at	BUB3	9184
229828_at	---	---
229829_at	C18orf18	147525
229830_at	---	---
229831_at	CNTN3	5067
229832_x_at	SH3TC1	54436
229833_at	---	---
229834_at	NFIX	4784
229835_s_at	---	---
229836_s_at	NUDT4P1	440672
229837_s_at	PRO0461	652276
229838_at	NUCB2	4925
229839_at	SCARA5	286133
229840_at	IQSEC2	23096
229841_at	---	---
229842_at	ELF3	1999
229843_at	FAM82B	51115
229844_at	---	---
229845_at	MAPKAP1	79109
229846_s_at	MAPKAP1	79109
229847_at	MAPK1	5594
229848_at	ZNF10	7556
229849_at	---	---
229850_at	KDSR	2531
229851_s_at	C11orf54	28970
229852_at	NMNAT1	64802
229853_at	KAL1	3730
229854_at	OBSCN	84033
229855_at	RNF34	80196
229856_s_at	C1orf128	57095
229857_s_at	LOC644246	644246
229858_at	---	---
229859_at	---	---
229860_x_at	C4orf48	401115
229861_at	---	---
229862_x_at	ZBTB45	84878
229863_s_at	C3orf75	54859
229864_at	TMEM103	54859
229865_at	FNDC3B	64778
229866_at	---	---
229867_at	BTBD9	114781
229868_s_at	GDF15	9518
229869_at	---	---
229870_at	LOC644656	644656
229871_at	SAMD4B	55095
229872_s_at	LOC100132999	100132999
229873_at	KCTD21	283219
229874_x_at	---	---
229875_at	ZDHHC22	283576
229876_at	PHKA1	5255
229877_at	NEO1	4756
229878_at	KIAA1731	85459
229879_at	---	---
229880_at	LOC643517	643517
229881_at	KLF12	11278
229882_at	RPS15A	6210
229883_at	GRIN2D	2906
229884_s_at	MRPL2	51069
229885_at	---	---
229886_at	C5orf34	375444
229887_at	ALS2CL	259173
229888_at	C12orf60	144608
229889_at	C17orf76	388341
229890_at	PRRT1	80863
229891_x_at	KIAA1704	55425
229892_at	EP400NL	347918
229893_at	FRMD3	257019
229894_s_at	RAB43	339122
229895_s_at	NCK1	4690
229896_at	---	---
229897_at	ZNF641	121274
229898_at	---	---
229899_s_at	C20orf199	441951
229900_at	CD109	135228
229901_at	ZNF488	118738
229902_at	FLT4	2324
229903_x_at	RNPC3	55599
229904_at	---	---
229905_at	RAP1GDS1	5910
229906_at	ARMC7	79637
229907_at	---	---
229908_s_at	UNKL	64718
229909_at	B4GALNT3	283358
229910_at	SHE	126669
229911_at	TPM2	7169
229912_at	SDK1	221935
229913_at	C7orf61	402573
229914_at	FLJ38717	401261
229915_at	FAM26F	441168
229916_at	ENPP6	133121
229917_at	---	---
229918_at	CCDC40	55036
229919_at	---	---
229920_at	---	---
229921_at	---	---
229922_at	GPRIN1	114787
229923_at	ZDHHC21	340481
229924_s_at	---	---
229925_at	SLC6A17	388662
229926_at	---	---
229927_at	LEMD1	93273
229928_at	---	---
229929_at	SPSB4	92369
229930_at	LOC100134361	100134361
229931_at	ZNF775	285971
229932_at	RNF181	51255
229933_at	C1orf74	148304
229934_at	---	---
229935_s_at	MLL	4297
229936_at	GFRA3	2676
229937_x_at	LILRB1	10859
229938_at	LOC388564	388564
229939_at	---	---
229940_at	SETD3	84193
229941_at	FAM166B	730112
229942_at	BNC2	54796
229943_at	TRIM13	10206
229944_at	OPRK1	4986
229945_at	CYHR1	50626
229946_at	FAM168B	130074
229947_at	PI15	51050
229948_at	---	---
229949_at	---	---
229950_s_at	---	---
229951_x_at	---	---
229952_at	---	---
229953_x_at	LCA5	167691
229954_at	---	---
229955_at	FBXO3	26273
229956_at	NR2C1	7181
229957_at	TMEM91	641649
229958_at	CLN8	2055
229959_at	KLKB1	3818
229960_at	MAP3K6	9064
229961_x_at	YJEFN3	374887
229962_at	LRRC37A3	374819
229963_at	BEX5	340542
229964_at	C9orf152	401546
229965_at	---	---
229966_at	EWSR1	2130
229967_at	CMTM2	146225
229968_at	---	---
229969_at	SEC63	11231
229970_at	KBTBD7	84078
229971_at	GPR114	221188
229972_at	---	---
229973_at	C1orf173	127254
229974_at	EVC2	132884
229975_at	BMPR1B	658
229976_at	MORN5	254956
229977_at	RTDR1	27156
229978_at	LOC440338	440338
229979_x_at	---	---
229980_s_at	SNX5	27131
229981_at	SNX5	27131
229982_at	QSER1	79832
229983_at	TIGD2	166815
229984_at	---	---
229985_at	BTNL9	153579
229986_at	---	---
229987_at	---	---
229988_at	---	---
229989_at	FDXACB1	91893
229990_at	LOC641467	641467
229991_s_at	SYTL4	94121
229992_at	LOC643406 /// RP5-1022P6.6	149837 /// 643406
229993_at	ZCCHC3	85364
229994_at	LOC100190890	100190890
229995_at	SYCN	342898
229996_s_at	PCGF5	84333
229997_at	VANGL1	81839
229998_x_at	FAM176B	55194
229999_at	LOC100128416	100128416
230000_at	RNF213	57674
230001_at	MARCH9	92979
230002_at	CLCC1	23155
230003_at	---	---
230004_at	USP24	23358
230005_at	SVIP	258010
230006_s_at	SVIP	258010
230007_at	JMJD1C	221037
230008_at	THSD7A	221981
230009_at	FAM118B	79607
230010_at	KIAA1853	84530
230011_at	MEI1	150365
230012_at	C17orf44	284029
230013_s_at	ARHGAP23	57636
230014_at	---	---
230015_at	PRCD	768206
230016_at	C8orf38	137682
230017_at	---	---
230018_at	DPP9	91039
230019_s_at	PTCHD2	57540
230020_at	---	---
230021_at	C15orf42	90381
230022_at	LOC348174	348174
230023_at	NSUN4	387338
230024_at	AARS2	57505
230025_at	GJD3	125111
230026_at	MRPL43	84545
230027_s_at	MRPL43	84545
230028_at	KIAA0907	22889
230029_x_at	UBR3	130507
230030_at	HS6ST2	90161
230031_at	HSPA5	3309
230032_at	OSGEPL1	64172
230033_at	C19orf51	352909
230034_x_at	LOC100129015	100129015
230035_at	BOC	91653
230036_at	SAMD9L	219285
230037_at	LOC100133898	100133898
230038_at	ATXN7L2	127002
230039_at	---	---
230040_at	ADAMTS18	170692
230041_at	---	---
230042_at	---	---
230043_at	MUC20	200958
230044_at	NPB	256933
230045_at	CNTN2	6900
230046_at	---	---
230047_at	FLJ32810	143872
230048_at	---	---
230049_at	TAF6L	10629
230050_at	NACC2	138151
230051_at	C10orf47	254427
230052_s_at	NFKBID	84807
230053_at	---	---
230054_at	LOC100130536	100130536
230055_at	KHDC1	80759
230056_at	BPTF	2186
230057_at	LOC285178	285178
230058_at	LOC646891 /// SDCCAG3	10807 /// 646891
230059_at	DEAF1	10522
230060_at	CDCA7	83879
230061_at	TM4SF18	116441
230062_at	RIMBP3 /// RIMBP3B /// RIMBP3C	150221 /// 440804 /// 85376
230063_at	ZNF264	9422
230064_at	---	---
230065_at	ZNF180	7733
230066_at	SNX25	83891
230067_at	FAM124A	220108
230068_s_at	PEG3	5178
230069_at	SFXN1	94081
230070_at	CNIH2	254263
230071_at	SEPT11	55752
230072_at	---	---
230073_at	LOC100131564	100131564
230074_s_at	---	---
230075_at	RAB39B	116442
230076_at	PITPNM3	83394
230077_at	LOC220729 /// SDHA /// SDHALP1 /// SDHALP2	220729 /// 255812 /// 6389 /// 727956
230078_at	RAPGEF6	51735
230079_at	ST7L	54879
230080_at	LOC285943	285943
230081_at	PLCXD3	345557
230082_at	LOC100133660	100133660
230083_at	USP53	54532
230084_at	SLC30A2	7780
230085_at	---	---
230086_at	FNBP1	23048
230087_at	PRIMA1	145270
230088_at	---	---
230089_s_at	C19orf6	91304
230090_at	GDNF	2668
230091_at	---	---
230092_at	UBXN10	127733
230093_at	RSPH1	89765
230094_at	---	---
230095_at	---	---
230096_at	---	---
230097_at	GART	2618
230098_at	PHF20L1	51105
230099_at	---	---
230100_x_at	PAK1	5058
230101_at	CXCL2	2920
230102_at	ETV5	2119
230103_at	C10orf72	196740
230104_s_at	TPPP	11076
230105_at	HOXB13	10481
230106_at	ZXDC	79364
230107_at	---	---
230108_at	ERCC6	2074
230109_at	PDE7B	27115
230110_at	MCOLN2	255231
230111_at	---	---
230112_at	MARCH4	57574
230113_at	---	---
230114_at	HOXB8	3218
230115_at	DKFZp779M0652	374387
230116_at	KRT8P12	90133
230117_at	VSTM2A	222008
230118_at	---	---
230119_at	---	---
230120_s_at	PLGLB2	5342
230121_at	C1orf133	574036
230122_at	MLLT10	8028
230123_at	NECAP2	55707
230124_at	TMEM30B	161291
230125_at	GUSB	2990
230126_s_at	JMJD2B	23030
230127_at	---	---
230128_at	IGL@	3535
230129_at	PSTK	118672
230130_at	---	---
230131_x_at	ARSD	414
230132_at	ATP5SL	55101
230133_at	RC3H2	54542
230134_s_at	RC3H2	54542
230135_at	---	---
230136_at	LOC400099	400099
230137_at	TMEM155	132332
230138_at	FREQ	23413
230139_at	---	---
230140_at	PTPN9	5780
230141_at	ARID4A	5926
230142_s_at	CIRBP	1153
230143_at	RNF165	494470
230144_at	GRIA3	2892
230145_at	DUS3L	56931
230146_s_at	FREQ	23413
230147_at	F2RL2	2151
230148_at	AHSA2	130872
230149_at	---	---
230150_at	BCAP29	55973
230151_at	C13orf1	57213
230152_at	WDR52	55779
230153_at	NEK9	91754
230154_at	---	---
230155_x_at	MSL1	339287
230156_x_at	CHD2	1106
230157_at	CDH24	64403
230158_at	DPY19L2	283417
230159_at	C1orf115	79762
230160_x_at	hCG_20426	441869
230161_at	---	---
230162_s_at	MAPK8IP3	23162
230163_at	LOC143381	143381
230164_at	ZNF621	285268
230165_at	SGOL2	151246
230166_at	KIAA1958	158405
230167_at	ADAMTS14	140766
230168_at	---	---
230169_at	THAP6	152815
230170_at	OSM	5008
230171_at	---	---
230172_at	IFI27L1	122509
230173_at	TRIM4	89122
230174_at	LYPLAL1	127018
230175_s_at	---	---
230176_at	---	---
230177_at	---	---
230178_s_at	---	---
230179_at	LOC285812	285812
230180_at	---	---
230181_at	PQLC1	80148
230182_at	PDCD7	10081
230183_at	EXT1	2131
230184_at	---	---
230185_at	THAP9	79725
230186_at	TMEM136	219902
230187_s_at	---	---
230188_at	ICHTHYIN	348938
230189_x_at	NELF	26012
230190_at	NDFIP2	54602
230191_at	TTBK1	84630
230192_at	TRIM13	10206
230193_at	WDR66	144406
230194_at	LRPPRC	10128
230195_at	LOC100131138	100131138
230196_x_at	ARHGAP23	57636
230197_s_at	TPPP	11076
230198_at	LOC100130837	100130837
230199_at	---	---
230200_at	NSUN6	221078
230201_at	---	---
230202_at	RELA	5970
230203_at	FLJ46875	440918
230204_at	HAPLN1	1404
230205_at	ZNF561	93134
230206_at	DOCK5	80005
230207_s_at	DOCK5	80005
230208_at	HCN4	10021
230209_at	ZXDC	79364
230210_at	UNC84A	23353
230211_at	---	---
230212_at	LOC729345	729345
230213_at	C19orf43	79002
230214_at	MRVI1	10335
230215_at	SEC61A2	55176
230216_at	C12orf51	283450
230217_at	RLBP1L1	157807
230218_at	HIC1	3090
230219_at	NDE1	54820
230220_at	C2orf21	285175
230221_at	BAT5	7920
230222_at	---	---
230223_at	ZNF839	55778
230224_at	ZCCHC18	644353
230225_x_at	---	---
230226_s_at	JARID1A	5927
230227_at	---	---
230228_at	LOC284297	284297
230229_at	DLG1	1739
230230_at	---	---
230231_at	FGF14	2259
230232_at	KIAA0746	23231
230233_at	---	---
230234_at	---	---
230235_at	MCTS1	28985
230236_at	TDRG1	732253
230237_at	ADCYAP1	116
230238_at	ANKRD43	134548
230239_at	ROCK1	6093
230240_at	---	---
230241_at	---	---
230242_at	NFASC	23114
230243_at	RG9MTD2	93587
230244_at	C2orf82	389084
230245_s_at	LOC283663	283663
230246_at	PLAC9	219348
230247_at	---	---
230248_x_at	---	---
230249_at	KHDRBS3	10656
230250_at	PTPRB	5787
230251_at	C6orf176	90632
230252_at	LPAR5	57121
230253_at	SCUBE3	222663
230254_at	---	---
230255_at	GABRD	2563
230256_at	C1orf104	284618
230257_s_at	TSEN15	116461
230258_at	GLIS3	169792
230259_at	C10orf125	282969
230260_s_at	---	---
230261_at	ST8SIA4	7903
230262_at	ST8SIA3	51046
230263_s_at	DOCK5	80005
230264_s_at	AP1S2	8905
230265_at	SEL1L	6400
230266_at	RAB7B	338382
230267_at	---	---
230268_at	---	---
230269_at	---	---
230270_at	PRPF38B	55119
230271_at	ONECUT2	9480
230272_at	LOC645323	645323
230273_at	C6orf165	154313
230274_s_at	NUP88	4927
230275_at	ARSI	340075
230276_at	FAM49A	81553
230277_at	---	---
230278_at	---	---
230279_at	---	---
230280_at	TRIM9	114088
230281_at	C16orf46	123775
230282_at	---	---
230283_at	NEURL2	140825
230284_at	MYOM3	127294
