REPORTER_ID	GENE_SYMBOL
8048032	CPS1
8048033	CPS1
8048034	CPS1
8048035	CPS1
8048036	CPS1
8048037	CPS1
8048038	CPS1
8048039	CPS1
8048041	CPS1
8048042	CPS1
8048043	CPS1
8048044	CPS1
8048045	CPS1
8048046	CPS1
8048047	CPS1
8048048	CPS1
8048049	CPS1
8048050	CPS1
8048051	CPS1
8048052	CPS1
8048053	CPS1
8048054	CPS1
8048055	CPS1
8048056	CPS1
8048057	CPS1
8048058	CPS1
8048059	CPS1
8048060	CPS1
8048061	CPS1
8048062	CPS1
8048063	CPS1
8048064	CPS1
8048065	CPS1
8048066	CPS1
8048067	CPS1
8048068	CPS1
8048069	CPS1
8048070	CPS1
8048073	CPS1-IT1
8048080	
8048082	SPAG16
8048083	SPAG16
8048084	SPAG16
8048085	SPAG16
8048086	SPAG16
8048088	SPAG16
8048089	SPAG16
8048090	SPAG16
8048091	SPAG16
8048092	SPAG16
8048093	SPAG16
8048094	SPAG16
8048095	SPAG16
8048096	SPAG16
8048099	SPAG16
8048100	SPAG16
8048101	SPAG16
8048102	SPAG16
8048103	SPAG16
8048104	SPAG16
8048105	SPAG16
8048106	SPAG16
8048107	SPAG16
8048111	
8048113	VWC2L
8048117	
8048121	ATIC
8048122	ATIC
8048123	ATIC
8048124	ATIC
8048125	ATIC
8048126	ATIC
8048127	ATIC
8048128	ATIC
8048129	ATIC
8048130	ATIC
8048131	ATIC
8048132	ATIC
8048133	ATIC
8048134	ATIC
8048135	ATIC
8048136	ATIC
8048137	ATIC
8048138	ATIC
8048140	DNAPTP3
8048142	TMEM169
8048143	TMEM169
8048144	TMEM169
8048145	TMEM169
8048148	XRCC5
8048149	XRCC5
8048150	XRCC5
8048151	XRCC5
8048152	XRCC5
8048153	XRCC5
8048154	XRCC5
8048155	XRCC5
8048156	XRCC5
8048157	XRCC5
8048158	XRCC5
8048159	XRCC5
8048160	XRCC5
8048161	XRCC5
8048162	XRCC5
8048163	XRCC5
8048164	XRCC5
8048165	XRCC5
8048166	XRCC5
8048167	XRCC5
8048168	XRCC5
8048169	XRCC5
8048170	XRCC5
8048174	
8048176	SMARCAL1
8048177	SMARCAL1
8048178	SMARCAL1
8048179	SMARCAL1
8048180	SMARCAL1
8048181	SMARCAL1
8048182	SMARCAL1
8048183	SMARCAL1
8048184	SMARCAL1
8048185	SMARCAL1
8048186	SMARCAL1
8048187	SMARCAL1
8048188	SMARCAL1
8048189	SMARCAL1
8048190	SMARCAL1
8048191	SMARCAL1
8048192	SMARCAL1
8048193	SMARCAL1
8048196	RPL37A
8048197	RPL37A
8048198	RPL37A
8048199	RPL37A
8048201	RPL37A
8048202	RPL37A
8048204	RPL37A
8048206	IGFBP2
8048207	IGFBP2
8048208	IGFBP2
8048209	IGFBP2
8048210	IGFBP2
8048212	RUFY4
8048214	RUFY4
8048215	RUFY4
8048216	RUFY4
8048217	RUFY4
8048218	RUFY4
8048219	RUFY4
8048220	RUFY4
8048221	RUFY4
8048222	RUFY4
8048223	RUFY4
8048224	RUFY4
8048225	RUFY4
8048226	RUFY4
8048229	CXCR2
8048230	CXCR2
8048231	CXCR2
8048232	CXCR2
8048233	CXCR2
8048235	ARPC2
8048236	ARPC2
8048237	ARPC2
8048239	ARPC2
8048240	ARPC2
8048241	ARPC2
8048242	ARPC2
8048243	ARPC2
8048244	ARPC2
8048245	ARPC2
8048246	ARPC2
8048247	ARPC2
8048248	ARPC2
8048251	GPBAR1
8048258	PNKD
8048260	PNKD
8048263	PNKD
8048264	PNKD
8048265	PNKD
8048266	PNKD
8048267	PNKD
8048268	PNKD
8048269	PNKD
8048270	PNKD
8048271	PNKD
8048273	C2orf62
8048274	C2orf62
8048276	C2orf62
8048278	C2orf62
8048279	C2orf62
8048281	C2orf62
8048282	C2orf62
8048285	SLC11A1
8048286	SLC11A1
8048287	SLC11A1
8048288	SLC11A1
8048289	SLC11A1
8048291	SLC11A1
8048292	SLC11A1
8048293	SLC11A1
8048296	SLC11A1
8048297	SLC11A1
8048298	SLC11A1
8048299	SLC11A1
8048300	SLC11A1
8048301	SLC11A1
8048302	SLC11A1
8048303	SLC11A1
8048305	CTDSP1
8048306	CTDSP1
8048307	CTDSP1
8048308	CTDSP1
8048309	CTDSP1
8048310	CTDSP1
8048311	CTDSP1
8048312	CTDSP1
8048313	CTDSP1
8048314	CTDSP1
8048315	CTDSP1
8048316	CTDSP1
8048318	MIR26B
8048323	VIL1
8048324	VIL1
8048325	VIL1
8048326	VIL1
8048327	VIL1
8048330	VIL1
8048331	VIL1
8048333	VIL1
8048334	VIL1
8048336	VIL1
8048337	VIL1
8048339	VIL1
8048341	RQCD1
8048342	RQCD1
8048343	RQCD1
8048344	RQCD1
8048345	RQCD1
8048346	RQCD1
8048347	RQCD1
8048348	RQCD1
8048349	RQCD1
8048351	PLCD4
8048352	PLCD4
8048353	PLCD4
8048354	PLCD4
8048355	PLCD4
8048356	PLCD4
8048357	PLCD4
8048358	PLCD4
8048359	PLCD4
8048360	PLCD4
8048361	PLCD4
8048362	PLCD4
8048363	PLCD4
8048364	PLCD4
8048365	PLCD4
8048366	PLCD4
8048367	PLCD4
8048369	
8048371	BCS1L
8048372	BCS1L
8048373	BCS1L
8048374	BCS1L
8048375	BCS1L
8048376	BCS1L
8048377	BCS1L
8048378	BCS1L
8048379	BCS1L
8048380	BCS1L
8048382	STK36
8048383	STK36
8048384	STK36
8048385	STK36
8048386	STK36
8048387	STK36
8048388	STK36
8048389	STK36
8048390	STK36
8048391	STK36
8048392	STK36
8048393	STK36
8048394	STK36
8048395	STK36
8048396	STK36
8048397	STK36
8048398	STK36
8048399	STK36
8048400	STK36
8048401	STK36
8048402	STK36
8048403	STK36
8048405	STK36
8048406	STK36
8048407	STK36
8048408	STK36
8048409	STK36
8048410	STK36
8048412	TTLL4
8048413	TTLL4
8048414	TTLL4
8048415	TTLL4
8048416	TTLL4
8048417	TTLL4
8048418	TTLL4
8048419	TTLL4
8048420	TTLL4
8048421	TTLL4
8048422	TTLL4
8048423	TTLL4
8048424	TTLL4
8048425	TTLL4
8048426	TTLL4
8048427	TTLL4
8048428	TTLL4
8048429	TTLL4
8048430	TTLL4
8048431	TTLL4
8048433	CYP27A1
8048434	CYP27A1
8048435	CYP27A1
8048436	CYP27A1
8048437	CYP27A1
8048438	CYP27A1
8048439	CYP27A1
8048440	CYP27A1
8048441	CYP27A1
8048442	CYP27A1
8048443	CYP27A1
8048444	CYP27A1
8048446	WNT6
8048447	WNT6
8048448	WNT6
8048450	WNT6
8048453	WNT10A
8048454	WNT10A
8048455	WNT10A
8048456	WNT10A
8048457	WNT10A
8048458	WNT10A
8048459	WNT10A
8048461	CDK5R2
8048462	CDK5R2
8048463	CDK5R2
8048464	CDK5R2
8048465	CDK5R2
8048469	FAM134A
8048470	FAM134A
8048471	FAM134A
8048473	FAM134A
8048474	FAM134A
8048475	FAM134A
8048476	FAM134A
8048477	FAM134A
8048479	ZFAND2B
8048480	ZFAND2B
8048481	ZFAND2B
8048482	ZFAND2B
8048483	ZFAND2B
8048484	ZFAND2B
8048485	ZFAND2B
8048486	ZFAND2B
8048487	ZFAND2B
8048488	ZFAND2B
8048490	ANKZF1
8048491	ANKZF1
8048492	ANKZF1
8048493	ANKZF1
8048494	ANKZF1
8048495	ANKZF1
8048496	ANKZF1
8048497	ANKZF1
8048498	ANKZF1
8048499	ANKZF1
8048500	ANKZF1
8048501	ANKZF1
8048502	ANKZF1
8048503	ANKZF1
8048504	ANKZF1
8048506	STK16
8048507	STK16
8048508	STK16
8048509	STK16
8048510	STK16
8048511	STK16
8048512	STK16
8048513	STK16
8048514	STK16
8048515	STK16
8048516	STK16
8048517	STK16
8048519	TUBA4B
8048521	TUBA4B
8048522	TUBA4B
8048524	DNAJB2
8048525	DNAJB2
8048526	DNAJB2
8048527	DNAJB2
8048528	DNAJB2
8048529	DNAJB2
8048530	DNAJB2
8048531	DNAJB2
8048532	DNAJB2
8048533	DNAJB2
8048534	DNAJB2
8048535	DNAJB2
8048536	DNAJB2
8048537	DNAJB2
8048538	DNAJB2
8048539	DNAJB2
8048540	DNAJB2
8048543	DES
8048545	DES
8048546	DES
8048547	DES
8048548	DES
8048550	DES
8048552	SPEG
8048553	SPEG
8048554	SPEG
8048555	SPEG
8048556	SPEG
8048557	SPEG
8048558	SPEG
8048559	SPEG
8048560	SPEG
8048562	SPEG
8048563	SPEG
8048564	SPEG
8048565	SPEG
8048566	SPEG
8048567	SPEG
8048568	SPEG
8048569	SPEG
8048570	SPEG
8048571	SPEG
8048572	SPEG
8048573	SPEG
8048574	SPEG
8048575	SPEG
8048576	SPEG
8048577	SPEG
8048578	SPEG
8048579	SPEG
8048580	SPEG
8048581	SPEG
8048582	SPEG
8048583	SPEG
8048584	SPEG
8048585	SPEG
8048586	SPEG
8048587	SPEG
8048588	SPEG
8048589	SPEG
8048590	SPEG
8048591	SPEG
8048592	SPEG
8048593	SPEG
8048594	SPEG
8048599	GMPPA
8048600	GMPPA
8048601	GMPPA
8048602	GMPPA
8048603	GMPPA
8048604	GMPPA
8048605	GMPPA
8048606	GMPPA
8048607	GMPPA
8048608	GMPPA
8048609	GMPPA
8048610	GMPPA
8048612	ASIC4
8048613	ASIC4
8048614	ASIC4
8048615	ASIC4
8048622	ASIC4
8048623	ASIC4
8048624	ASIC4
8048625	ASIC4
8048626	ASIC4
8048627	ASIC4
8048630	TMEM198
8048631	TMEM198
8048632	TMEM198
8048634	TMEM198
8048635	TMEM198
8048636	TMEM198
8048637	TMEM198
8048638	TMEM198
8048641	INHA
8048643	INHA
8048644	INHA
8048645	INHA
8048646	INHA
8048649	STK11IP
8048650	STK11IP
8048651	STK11IP
8048652	STK11IP
8048653	STK11IP
8048654	STK11IP
8048655	STK11IP
8048656	STK11IP
8048657	STK11IP
8048658	STK11IP
8048659	STK11IP
8048660	STK11IP
8048661	STK11IP
8048662	STK11IP
8048663	STK11IP
8048664	STK11IP
8048665	STK11IP
8048666	STK11IP
8048667	
8048668	STK11IP
8048669	STK11IP
8048670	STK11IP
8048671	STK11IP
8048672	STK11IP
8048674	SLC4A3
8048675	SLC4A3
8048676	SLC4A3
8048677	SLC4A3
8048678	SLC4A3
8048679	SLC4A3
8048680	SLC4A3
8048681	SLC4A3
8048682	SLC4A3
8048683	SLC4A3
8048684	SLC4A3
8048685	SLC4A3
8048686	SLC4A3
8048687	SLC4A3
8048688	SLC4A3
8048689	SLC4A3
8048690	SLC4A3
8048691	SLC4A3
8048692	SLC4A3
8048693	SLC4A3
8048694	SLC4A3
8048695	SLC4A3
8048696	SLC4A3
8048697	SLC4A3
8048698	SLC4A3
8048700	
8048704	TMBIM4
8048708	CCDC140
8048709	CCDC140
8048710	CCDC140
8048713	LOC100507800
8048714	LOC440934
8048718	SGPP2
8048719	SGPP2
8048720	SGPP2
8048721	SGPP2
8048722	SGPP2
8048728	MOGAT1
8048729	MOGAT1
8048730	MOGAT1
8048731	MOGAT1
8048734	ACSL3
8048735	ACSL3
8048736	ACSL3
8048737	ACSL3
8048738	ACSL3
8048739	ACSL3
8048740	ACSL3
8048741	ACSL3
8048742	ACSL3
8048743	ACSL3
8048744	ACSL3
8048745	ACSL3
8048746	ACSL3
8048747	ACSL3
8048748	ACSL3
8048751	KCNE4
8048754	MRPL44
8048755	MRPL44
8048756	MRPL44
8048757	MRPL44
8048758	MRPL44
8048759	MRPL44
8048760	MRPL44
8048762	
8048764	NYAP2
8048765	NYAP2
8048767	NYAP2
8048769	NYAP2
8048773	RHBDD1
8048774	RHBDD1
8048775	RHBDD1
8048776	RHBDD1
8048777	RHBDD1
8048778	RHBDD1
8048779	RHBDD1
8048780	RHBDD1
8048781	RHBDD1
8048783	COL4A3
8048784	COL4A3
8048785	COL4A3
8048786	COL4A3
8048787	COL4A3
8048788	COL4A3
8048789	COL4A3
8048790	COL4A3
8048791	COL4A3
8048792	COL4A3
8048793	COL4A3
8048794	COL4A3
8048795	COL4A3
8048796	COL4A3
8048797	COL4A3
8048798	COL4A3
8048799	COL4A3
8048800	COL4A3
8048801	COL4A3
8048802	COL4A3
8048803	COL4A3
8048804	COL4A3
8048805	COL4A3
8048806	COL4A3
8048807	COL4A3
8048808	COL4A3
8048809	COL4A3
8048810	COL4A3
8048811	COL4A3
8048812	COL4A3
8048813	COL4A3
8048814	COL4A3
8048815	COL4A3
8048816	COL4A3
8048817	COL4A3
8048818	COL4A3
8048819	COL4A3
8048820	COL4A3
8048821	COL4A3
8048822	COL4A3
8048823	COL4A3
8048824	COL4A3
8048825	COL4A3
8048826	COL4A3
8048827	COL4A3
8048828	COL4A3
8048829	COL4A3
8048830	COL4A3
8048831	COL4A3
8048832	COL4A3
8048833	COL4A3
8048834	COL4A3
8048836	MFF
8048837	MFF
8048838	MFF
8048839	MFF
8048840	MFF
8048841	MFF
8048842	MFF
8048843	MFF
8048844	MFF
8048845	MFF
8048846	MFF
8048848	AGFG1
8048849	AGFG1
8048850	AGFG1
8048851	AGFG1
8048852	AGFG1
8048853	AGFG1
8048854	AGFG1
8048855	AGFG1
8048856	AGFG1
8048857	AGFG1
8048858	AGFG1
8048859	AGFG1
8048860	AGFG1
8048861	AGFG1
8048862	AGFG1
8048863	AGFG1
8048865	CCL20
8048866	CCL20
8048867	CCL20
8048868	CCL20
8048869	CCL20
8048871	WDR69
8048873	WDR69
8048874	WDR69
8048875	WDR69
8048876	WDR69
8048877	WDR69
8048878	WDR69
8048879	WDR69
8048880	WDR69
8048881	WDR69
8048882	WDR69
8048884	WDR69
8048888	
8048890	FBXO36
8048891	FBXO36
8048899	SP140
8048900	SP140
8048901	SP140
8048903	SP140
8048904	SP140
8048905	SP140
8048906	SP140
8048907	SP140
8048908	SP140
8048909	SP140
8048910	SP140
8048911	SP140
8048912	SP140
8048913	SP140
8048914	SP140
8048915	SP140
8048916	SP140
8048917	SP140
8048918	SP140
8048919	SP140
8048920	SP140
8048921	SP140
8048922	SP140
8048923	SP140
8048924	SP140
8048925	SP140
8048927	SP140L
8048928	SP140L
8048929	SP140L
8048930	SP140L
8048931	SP140L
8048932	SP140L
8048933	SP140L
8048934	SP140L
8048935	SP140L
8048936	SP140L
8048937	SP140L
8048938	SP140L
8048939	SP140L
8048941	SP100
8048942	SP100
8048943	SP100
8048944	SP100
8048945	SP100
8048946	SP100
8048947	SP100
8048948	SP100
8048950	SP100
8048951	SP100
8048952	SP100
8048953	SP100
8048954	SP100
8048955	SP100
8048959	SP100
8048960	SP100
8048961	SP100
8048962	SP100
8048963	SP100
8048964	SP100
8048965	SP100
8048966	SP100
8048967	SP100
8048968	SP100
8048970	SP100
8048971	SP100
8048972	SP100
8048973	SP100
8048974	SP100
8048975	SP100
8048977	
8048981	CAB39
8048982	CAB39
8048983	CAB39
8048984	CAB39
8048985	CAB39
8048986	CAB39
8048987	CAB39
8048988	CAB39
8048989	CAB39
8048990	CAB39
8048992	CAB39
8048994	
8048996	ITM2C
8048997	ITM2C
8048998	ITM2C
8048999	ITM2C
8049000	ITM2C
8049001	ITM2C
8049002	ITM2C
8049003	ITM2C
8049004	ITM2C
8049005	ITM2C
8049006	ITM2C
8049008	SPATA3
8049009	SPATA3
8049010	SPATA3
8049011	SPATA3
8049012	SPATA3
8049013	SPATA3
8049015	SPATA3
8049017	PSMD1
8049018	PSMD1
8049019	PSMD1
8049020	PSMD1
8049021	PSMD1
8049022	PSMD1
8049023	PSMD1
8049024	PSMD1
8049025	PSMD1
8049026	PSMD1
8049027	PSMD1
8049028	PSMD1
8049029	PSMD1
8049030	PSMD1
8049031	PSMD1
8049032	PSMD1
8049033	PSMD1
8049034	PSMD1
8049035	PSMD1
8049036	PSMD1
8049037	PSMD1
8049038	PSMD1
8049039	PSMD1
8049040	PSMD1
8049041	PSMD1
8049045	ARMC9
8049046	ARMC9
8049047	ARMC9
8049048	ARMC9
8049049	ARMC9
8049050	ARMC9
8049051	ARMC9
8049052	ARMC9
8049053	ARMC9
8049054	ARMC9
8049055	ARMC9
8049056	ARMC9
8049057	ARMC9
8049058	ARMC9
8049059	ARMC9
8049060	ARMC9
8049061	ARMC9
8049062	ARMC9
8049063	ARMC9
8049064	ARMC9
8049065	ARMC9
8049066	ARMC9
8049067	ARMC9
8049069	ARMC9
8049072	
8049076	B3GNT7
8049077	B3GNT7
8049078	B3GNT7
8049080	C2orf57
8049081	C2orf57
8049089	COPS7B
8049090	COPS7B
8049091	COPS7B
8049092	COPS7B
8049093	COPS7B
8049094	COPS7B
8049095	COPS7B
8049096	COPS7B
8049098	DIS3L2
8049099	DIS3L2
8049100	DIS3L2
8049101	DIS3L2
8049102	DIS3L2
8049103	DIS3L2
8049104	DIS3L2
8049106	DIS3L2
8049107	DIS3L2
8049108	DIS3L2
8049109	DIS3L2
8049110	DIS3L2
8049111	DIS3L2
8049112	DIS3L2
8049113	DIS3L2
8049114	DIS3L2
8049115	DIS3L2
8049116	DIS3L2
8049117	DIS3L2
8049118	DIS3L2
8049119	DIS3L2
8049120	DIS3L2
8049121	DIS3L2
8049124	ALPP
8049125	ALPP
8049126	ALPP
8049127	ALPP
8049129	ALPPL2
8049130	ALPPL2
8049131	ALPPL2
8049132	ALPPL2
8049133	ALPPL2
8049134	ALPPL2
8049136	ALPPL2
8049139	ALPI
8049140	ALPI
8049141	ALPI
8049142	ALPI
8049143	ALPI
8049144	ALPI
8049145	ALPI
8049146	ALPI
8049147	ALPI
8049148	ALPI
8049149	ALPI
8049153	CHRND
8049154	CHRND
8049155	CHRND
8049156	CHRND
8049157	CHRND
8049158	CHRND
8049159	CHRND
8049161	CHRND
8049162	CHRND
8049163	CHRND
8049164	CHRND
8049165	CHRND
8049167	CHRNG
8049168	CHRNG
8049169	CHRNG
8049170	CHRNG
8049171	CHRNG
8049172	CHRNG
8049173	CHRNG
8049174	CHRNG
8049176	CHRNG
8049177	CHRNG
8049178	CHRNG
8049179	CHRNG
8049181	EIF4E2
8049182	EIF4E2
8049183	LOC100507948
8049184	LOC100507948
8049185	LOC100507948
8049188	EFHD1
8049189	EFHD1
8049190	EFHD1
8049191	EFHD1
8049192	EFHD1
8049193	EFHD1
8049194	EFHD1
8049196	
8049200	GIGYF2
8049201	GIGYF2
8049202	GIGYF2
8049204	GIGYF2
8049205	GIGYF2
8049206	GIGYF2
8049207	GIGYF2
8049208	GIGYF2
8049209	GIGYF2
8049210	GIGYF2
8049211	GIGYF2
8049212	GIGYF2
8049213	GIGYF2
8049214	GIGYF2
8049215	GIGYF2
8049216	GIGYF2
8049217	GIGYF2
8049218	GIGYF2
8049219	GIGYF2
8049220	GIGYF2
8049221	GIGYF2
8049222	GIGYF2
8049223	GIGYF2
8049224	GIGYF2
8049225	GIGYF2
8049226	GIGYF2
8049227	GIGYF2
8049228	GIGYF2
8049229	GIGYF2
8049230	GIGYF2
8049231	GIGYF2
8049232	GIGYF2
8049233	GIGYF2
8049234	GIGYF2
8049238	
8049240	C2orf82
8049241	C2orf82
8049242	C2orf82
8049244	NEU2
8049245	NEU2
8049249	INPP5D
8049250	INPP5D
8049251	INPP5D
8049252	INPP5D
8049253	INPP5D
8049254	INPP5D
8049255	INPP5D
8049256	INPP5D
8049257	INPP5D
8049258	INPP5D
8049259	INPP5D
8049260	INPP5D
8049261	INPP5D
8049262	INPP5D
8049263	INPP5D
8049264	INPP5D
8049265	INPP5D
8049266	INPP5D
8049267	INPP5D
8049268	INPP5D
8049269	INPP5D
8049270	INPP5D
8049272	ATG16L1
8049273	ATG16L1
8049274	ATG16L1
8049275	ATG16L1
8049276	ATG16L1
8049277	ATG16L1
8049278	ATG16L1
8049279	ATG16L1
8049280	ATG16L1
8049281	ATG16L1
8049282	ATG16L1
8049283	ATG16L1
8049284	ATG16L1
8049285	ATG16L1
8049288	ATG16L1
8049289	ATG16L1
8049290	ATG16L1
8049291	ATG16L1
8049292	ATG16L1
8049293	ATG16L1
8049294	ATG16L1
8049295	ATG16L1
8049296	ATG16L1
8049300	SCARNA6
8049302	SAG
8049303	SAG
8049304	SAG
8049305	SAG
8049306	SAG
8049307	SAG
8049308	SAG
8049309	SAG
8049310	SAG
8049311	SAG
8049312	SAG
8049313	SAG
8049314	SAG
8049315	SAG
8049316	SAG
8049318	DGKD
8049319	DGKD
8049320	DGKD
8049321	DGKD
8049322	DGKD
8049323	DGKD
8049324	DGKD
8049325	DGKD
8049326	DGKD
8049327	DGKD
8049328	DGKD
8049329	DGKD
8049330	DGKD
8049331	DGKD
8049332	DGKD
8049333	DGKD
8049334	DGKD
8049335	DGKD
8049336	DGKD
8049337	DGKD
8049338	DGKD
8049339	DGKD
8049340	DGKD
8049341	DGKD
8049342	DGKD
8049343	DGKD
8049344	DGKD
8049345	DGKD
8049346	DGKD
8049347	DGKD
8049348	DGKD
8049376	HEATR7B1
8049395	TRPM8
8049396	TRPM8
8049398	TRPM8
8049400	TRPM8
8049401	TRPM8
8049404	TRPM8
8049405	TRPM8
8049406	TRPM8
8049407	TRPM8
8049408	TRPM8
8049409	TRPM8
8049410	TRPM8
8049411	TRPM8
8049412	TRPM8
8049413	TRPM8
8049414	
8049415	TRPM8
8049416	TRPM8
8049417	TRPM8
8049418	TRPM8
8049419	TRPM8
8049420	TRPM8
8049421	TRPM8
8049422	TRPM8
8049423	TRPM8
8049424	TRPM8
8049426	SPP2
8049427	SPP2
8049428	SPP2
8049429	SPP2
8049430	SPP2
8049431	SPP2
8049432	SPP2
8049433	SPP2
8049434	SPP2
8049436	SH3BP4
8049437	SH3BP4
8049438	SH3BP4
8049439	SH3BP4
8049440	SH3BP4
8049441	SH3BP4
8049442	SH3BP4
8049443	SH3BP4
8049444	SH3BP4
8049445	SH3BP4
8049446	SH3BP4
8049449	AGAP1
8049450	AGAP1
8049451	AGAP1
8049452	AGAP1
8049453	AGAP1
8049454	AGAP1
8049455	AGAP1
8049456	AGAP1
8049457	AGAP1
8049458	AGAP1
8049461	AGAP1
8049462	AGAP1
8049463	AGAP1
8049464	AGAP1
8049465	AGAP1
8049466	AGAP1
8049467	AGAP1
8049468	AGAP1
8049469	AGAP1
8049470	AGAP1
8049473	CXCR7
8049474	CXCR7
8049476	CXCR7
8049477	CXCR7
8049479	COPS8
8049480	COPS8
8049481	COPS8
8049482	COPS8
8049483	COPS8
8049484	COPS8
8049485	COPS8
8049486	COPS8
8049488	MLPH
8049489	MLPH
8049490	MLPH
8049491	MLPH
8049492	MLPH
8049495	MLPH
8049496	MLPH
8049497	MLPH
8049498	MLPH
8049499	MLPH
8049500	MLPH
8049501	MLPH
8049502	MLPH
8049503	MLPH
8049504	MLPH
8049505	MLPH
8049511	PRLH
8049513	LRRFIP1
8049514	LRRFIP1
8049515	LRRFIP1
8049516	LRRFIP1
8049517	LRRFIP1
8049518	LRRFIP1
8049519	LRRFIP1
8049520	LRRFIP1
8049521	LRRFIP1
8049522	LRRFIP1
8049523	LRRFIP1
8049524	LRRFIP1
8049525	LRRFIP1
8049526	LRRFIP1
8049527	LRRFIP1
8049529	LRRFIP1
8049531	LRRFIP1
8049533	LRRFIP1
8049535	LRRFIP1
8049537	LRRFIP1
8049539	LRRFIP1
8049541	LRRFIP1
8049545	LRRFIP1
8049546	LRRFIP1
8049547	LRRFIP1
8049548	LRRFIP1
8049549	LRRFIP1
8049550	LRRFIP1
8049551	LRRFIP1
8049553	RBM44
8049554	RBM44
8049555	RBM44
8049556	RBM44
8049557	RBM44
8049558	RBM44
8049559	RBM44
8049560	RBM44
8049561	RBM44
8049562	RBM44
8049563	RBM44
8049564	RBM44
8049565	RBM44
8049566	RBM44
8049568	RAMP1
8049570	RAMP1
8049571	RAMP1
8049572	RAMP1
8049573	RAMP1
8049575	UBE2F
8049576	UBE2F
8049577	UBE2F
8049578	UBE2F
8049579	UBE2F
8049580	UBE2F
8049581	UBE2F
8049583	SCLY
8049584	SCLY
8049585	SCLY
8049586	
8049587	SCLY
8049588	SCLY
8049589	SCLY
8049590	SCLY
8049591	SCLY
8049592	SCLY
8049593	SCLY
8049594	SCLY
8049595	UBE2F-SCLY
8049596	SCLY
8049597	UBE2F-SCLY
8049599	ESPNL
8049600	ESPNL
8049601	ESPNL
8049602	ESPNL
8049603	ESPNL
8049604	ESPNL
8049606	ESPNL
8049607	ESPNL
8049608	ESPNL
8049611	KLHL30
8049613	KLHL30
8049614	KLHL30
8049616	KLHL30
8049617	KLHL30
8049618	KLHL30
8049619	KLHL30
8049624	
8049625	
8049627	
8049628	
8049629	FAM132B
8049630	
8049631	FAM132B
8049632	FAM132B
8049633	
8049634	
8049637	TRAF3IP1
8049638	TRAF3IP1
8049639	TRAF3IP1
8049640	TRAF3IP1
8049641	TRAF3IP1
8049642	TRAF3IP1
8049643	TRAF3IP1
8049644	TRAF3IP1
8049645	TRAF3IP1
8049646	TRAF3IP1
8049647	TRAF3IP1
8049648	TRAF3IP1
8049649	TRAF3IP1
8049650	TRAF3IP1
8049651	TRAF3IP1
8049652	TRAF3IP1
8049653	TRAF3IP1
8049654	TRAF3IP1
8049656	
8049660	ASB1
8049661	ASB1
8049662	ASB1
8049663	ASB1
8049664	ASB1
8049668	FLJ45964
8049669	FLJ45964
8049671	GPC1
8049672	GPC1
8049673	GPC1
8049674	GPC1
8049675	GPC1
8049677	GPC1
8049678	GPC1
8049679	GPC1
8049680	GPC1
8049681	GPC1
8049683	
8049685	DUSP28
8049686	DUSP28
8049687	DUSP28
8049688	DUSP28
8049690	RNPEPL1
8049691	RNPEPL1
8049693	RNPEPL1
8049694	RNPEPL1
8049695	RNPEPL1
8049696	RNPEPL1
8049697	RNPEPL1
8049698	RNPEPL1
8049699	RNPEPL1
8049700	RNPEPL1
8049701	RNPEPL1
8049703	CAPN10
8049704	CAPN10
8049705	CAPN10
8049706	CAPN10
8049707	CAPN10
8049708	CAPN10
8049709	CAPN10
8049710	CAPN10
8049711	CAPN10
8049712	CAPN10
8049713	CAPN10
8049714	CAPN10
8049715	CAPN10
8049716	CAPN10
8049718	CAPN10
8049719	CAPN10
8049724	GPR35
8049725	GPR35
8049726	GPR35
8049727	GPR35
8049728	GPR35
8049730	AQP12A
8049731	AQP12A
8049732	AQP12B
8049733	AQP12A
8049734	AQP12A
8049736	AQP12A
8049738	AGXT
8049740	AGXT
8049741	AGXT
8049742	AGXT
8049743	AGXT
8049744	AGXT
8049745	AGXT
8049748	AGXT
8049749	AGXT
8049750	AGXT
8049753	SNED1
8049754	SNED1
8049755	SNED1
8049756	SNED1
8049757	SNED1
8049758	SNED1
8049759	SNED1
8049760	SNED1
8049761	SNED1
8049762	SNED1
8049763	SNED1
8049764	SNED1
8049765	SNED1
8049766	SNED1
8049767	SNED1
8049770	SNED1
8049771	SNED1
8049772	SNED1
8049773	SNED1
8049774	SNED1
8049775	SNED1
8049776	SNED1
8049777	SNED1
8049779	SNED1
8049780	SNED1
8049781	SNED1
8049782	SNED1
8049783	SNED1
8049785	PPP1R7
8049786	PPP1R7
8049787	PPP1R7
8049788	PPP1R7
8049789	PPP1R7
8049790	PPP1R7
8049791	PPP1R7
8049792	PPP1R7
8049793	PPP1R7
8049794	PPP1R7
8049796	PPP1R7
8049797	PPP1R7
8049798	PPP1R7
8049800	ANO7
8049801	ANO7
8049804	ANO7
8049805	ANO7
8049806	ANO7
8049807	ANO7
8049808	ANO7
8049809	ANO7
8049810	ANO7
8049811	ANO7
8049812	ANO7
8049813	ANO7
8049814	ANO7
8049815	ANO7
8049816	ANO7
8049817	ANO7
8049818	ANO7
8049819	ANO7
8049820	ANO7
8049821	ANO7
8049822	
8049823	ANO7
8049824	ANO7
8049826	HDLBP
8049828	2-Sep
8049829	2-Sep
8049830	2-Sep
8049831	2-Sep
8049832	2-Sep
8049833	2-Sep
8049835	2-Sep
8049836	2-Sep
8049837	2-Sep
