REPORTER ID 	miRNA ID
A_25_P00010019	hsa-miR-329
A_25_P00013160	hsa-miR-19b-1-5p
A_25_P00013161	hsa-miR-19b-1-5p
A_25_P00013162	hsa-miR-19b-1-5p
A_25_P00013163	hsa-miR-19b-1-5p
A_25_P00013164	hsa-miR-19b-2-5p
A_25_P00013165	hsa-miR-19b-2-5p
A_25_P00013166	hsa-miR-19b-2-5p
A_25_P00013167	hsa-miR-19b-2-5p
A_25_P00013170	hsa-miR-20a-3p
A_25_P00013171	hsa-miR-20a-3p
A_25_P00013173	hsa-miR-21-3p
A_25_P00013174	hsa-miR-21-3p
A_25_P00013177	hsa-miR-22-5p
A_25_P00013178	hsa-miR-22-5p
A_25_P00013180	hsa-miR-23a-5p
A_25_P00013181	hsa-miR-23a-5p
A_25_P00013182	hsa-miR-23a-5p
A_25_P00013183	hsa-miR-23a-5p
A_25_P00013186	hsa-miR-24-2-5p
A_25_P00013187	hsa-miR-24-2-5p
A_25_P00013188	hsa-miR-24-2-5p
A_25_P00013189	hsa-miR-24-2-5p
A_25_P00013190	hsa-miR-25-5p
A_25_P00013191	hsa-miR-25-5p
A_25_P00013192	hsa-miR-25-5p
A_25_P00013193	hsa-miR-25-5p
A_25_P00013194	hsa-miR-26a-1-3p
A_25_P00013195	hsa-miR-26a-1-3p
A_25_P00013196	hsa-miR-26a-1-3p
A_25_P00013197	hsa-miR-26a-1-3p
A_25_P00013198	hsa-miR-26b-3p
A_25_P00013199	hsa-miR-26b-3p
A_25_P00013200	hsa-miR-26b-3p
A_25_P00013201	hsa-miR-26b-3p
A_25_P00013202	hsa-miR-27a-5p
A_25_P00013203	hsa-miR-27a-5p
A_25_P00013204	hsa-miR-27a-5p
A_25_P00013205	hsa-miR-27a-5p
A_25_P00013206	hsa-miR-29a-5p
A_25_P00013207	hsa-miR-29a-5p
A_25_P00013208	hsa-miR-29a-5p
A_25_P00013209	hsa-miR-29a-5p
A_25_P00013214	hsa-miR-31-3p
A_25_P00013215	hsa-miR-31-3p
A_25_P00013216	hsa-miR-32-3p
A_25_P00013217	hsa-miR-32-3p
A_25_P00013218	hsa-miR-32-3p
A_25_P00013219	hsa-miR-32-3p
A_25_P00013220	hsa-miR-33a-3p
A_25_P00013221	hsa-miR-33a-3p
A_25_P00013222	hsa-miR-33a-3p
A_25_P00013223	hsa-miR-33a-3p
A_25_P00013224	hsa-miR-92a-1-5p
A_25_P00013225	hsa-miR-92a-1-5p
A_25_P00013226	hsa-miR-92a-1-5p
A_25_P00013227	hsa-miR-92a-1-5p
A_25_P00013228	hsa-miR-92a-2-5p
A_25_P00013229	hsa-miR-92a-2-5p
A_25_P00013230	hsa-miR-92a-2-5p
A_25_P00013231	hsa-miR-92a-2-5p
A_25_P00013232	hsa-miR-93-3p
A_25_P00013233	hsa-miR-93-3p
A_25_P00013234	hsa-miR-93-3p
A_25_P00013235	hsa-miR-93-3p
A_25_P00013236	hsa-miR-96-3p
A_25_P00013237	hsa-miR-96-3p
A_25_P00013238	hsa-miR-96-3p
A_25_P00013239	hsa-miR-96-3p
A_25_P00013240	hsa-miR-99a-3p
A_25_P00013241	hsa-miR-99a-3p
A_25_P00013242	hsa-miR-99a-3p
A_25_P00013243	hsa-miR-99a-3p
A_25_P00013244	hsa-miR-100-3p
A_25_P00013245	hsa-miR-100-3p
A_25_P00013246	hsa-miR-100-3p
A_25_P00013247	hsa-miR-100-3p
A_25_P00013250	hsa-miR-101-5p
A_25_P00013251	hsa-miR-101-5p
A_25_P00013252	hsa-miR-29b-1-5p
A_25_P00013253	hsa-miR-29b-1-5p
A_25_P00013254	hsa-miR-29b-1-5p
A_25_P00013255	hsa-miR-29b-1-5p
A_25_P00013256	hsa-miR-29b-2-5p
A_25_P00013257	hsa-miR-29b-2-5p
A_25_P00013258	hsa-miR-29b-2-5p
A_25_P00013259	hsa-miR-29b-2-5p
A_25_P00013260	hsa-miR-105-3p
A_25_P00013261	hsa-miR-105-3p
A_25_P00013262	hsa-miR-105-3p
A_25_P00013263	hsa-miR-105-3p
A_25_P00013264	hsa-miR-106a-3p
A_25_P00013265	hsa-miR-106a-3p
A_25_P00013266	hsa-miR-106a-3p
A_25_P00013267	hsa-miR-106a-3p
A_25_P00013268	hsa-miR-16-2-3p
A_25_P00013269	hsa-miR-16-2-3p
A_25_P00013270	hsa-miR-16-2-3p
A_25_P00013271	hsa-miR-16-2-3p
A_25_P00013275	hsa-miR-192-3p
A_25_P00013276	hsa-miR-129-1-3p
A_25_P00013277	hsa-miR-129-1-3p
A_25_P00013280	hsa-miR-148a-5p
A_25_P00013281	hsa-miR-148a-5p
A_25_P00013282	hsa-miR-148a-5p
A_25_P00013283	hsa-miR-148a-5p
A_25_P00013286	hsa-miR-30c-2-3p
A_25_P00013287	hsa-miR-30c-2-3p
A_25_P00013288	hsa-miR-30d-3p
A_25_P00013289	hsa-miR-30d-3p
A_25_P00013290	hsa-miR-30d-3p
A_25_P00013291	hsa-miR-30d-3p
A_25_P00013294	hsa-miR-7-1-3p
A_25_P00013295	hsa-miR-7-1-3p
A_25_P00013296	hsa-miR-7-2-3p
A_25_P00013297	hsa-miR-7-2-3p
A_25_P00013298	hsa-miR-7-2-3p
A_25_P00013299	hsa-miR-7-2-3p
A_25_P00013300	hsa-miR-10a-3p
A_25_P00013301	hsa-miR-10a-3p
A_25_P00013302	hsa-miR-10a-3p
A_25_P00013303	hsa-miR-10a-3p
A_25_P00013306	hsa-miR-10b-3p
A_25_P00013307	hsa-miR-10b-3p
A_25_P00013310	hsa-miR-34a-3p
A_25_P00013311	hsa-miR-34a-3p
A_25_P00013312	hsa-miR-181a-2-3p
A_25_P00013313	hsa-miR-181a-2-3p
A_25_P00013314	hsa-miR-181a-2-3p
A_25_P00013315	hsa-miR-181a-2-3p
A_25_P00013316	hsa-miR-181c-3p
A_25_P00013317	hsa-miR-181c-3p
A_25_P00013318	hsa-miR-181c-3p
A_25_P00013319	hsa-miR-181c-3p
A_25_P00013320	hsa-miR-183-3p
A_25_P00013321	hsa-miR-183-3p
A_25_P00013322	hsa-miR-183-3p
A_25_P00013323	hsa-miR-183-3p
A_25_P00013324	hsa-miR-187-5p
A_25_P00013325	hsa-miR-187-5p
A_25_P00013326	hsa-miR-187-5p
A_25_P00013327	hsa-miR-187-5p
A_25_P00013328	hsa-miR-196a-3p
A_25_P00013329	hsa-miR-196a-3p
A_25_P00013330	hsa-miR-196a-3p
A_25_P00013331	hsa-miR-196a-3p
A_25_P00013335	hsa-miR-214-5p
A_25_P00013336	hsa-miR-218-1-3p
A_25_P00013337	hsa-miR-218-1-3p
A_25_P00013338	hsa-miR-218-1-3p
A_25_P00013339	hsa-miR-218-1-3p
A_25_P00013340	hsa-miR-218-2-3p
A_25_P00013341	hsa-miR-218-2-3p
A_25_P00013342	hsa-miR-218-2-3p
A_25_P00013343	hsa-miR-218-2-3p
A_25_P00013345	hsa-miR-221-5p
A_25_P00013346	hsa-miR-221-5p
A_25_P00013348	hsa-miR-222-5p
A_25_P00013349	hsa-miR-222-5p
A_25_P00013350	hsa-miR-222-5p
A_25_P00013351	hsa-miR-222-5p
A_25_P00013352	hsa-miR-223-5p
A_25_P00013353	hsa-miR-223-5p
A_25_P00013354	hsa-miR-223-5p
A_25_P00013355	hsa-miR-223-5p
A_25_P00013356	hsa-miR-200b-5p
A_25_P00013357	hsa-miR-200b-5p
A_25_P00013358	hsa-miR-200b-5p
A_25_P00013359	hsa-miR-200b-5p
A_25_P00013360	hsa-let-7g-3p
A_25_P00013361	hsa-let-7g-3p
A_25_P00013362	hsa-let-7g-3p
A_25_P00013363	hsa-let-7g-3p
A_25_P00013364	hsa-let-7i-3p
A_25_P00013365	hsa-let-7i-3p
A_25_P00013366	hsa-let-7i-3p
A_25_P00013367	hsa-let-7i-3p
A_25_P00013368	hsa-miR-15b-3p
A_25_P00013369	hsa-miR-15b-3p
A_25_P00013370	hsa-miR-15b-3p
A_25_P00013371	hsa-miR-15b-3p
A_25_P00013372	hsa-miR-23b-5p
A_25_P00013373	hsa-miR-23b-5p
A_25_P00013374	hsa-miR-23b-5p
A_25_P00013375	hsa-miR-23b-5p
A_25_P00013376	hsa-miR-27b-5p
A_25_P00013377	hsa-miR-27b-5p
A_25_P00013378	hsa-miR-27b-5p
A_25_P00013379	hsa-miR-27b-5p
A_25_P00013381	hsa-miR-30b-3p
A_25_P00013382	hsa-miR-30b-3p
A_25_P00013386	hsa-miR-122-3p
A_25_P00013387	hsa-miR-122-3p
A_25_P00013388	hsa-miR-124-5p
A_25_P00013389	hsa-miR-124-5p
A_25_P00013390	hsa-miR-124-5p
A_25_P00013391	hsa-miR-124-5p
A_25_P00013392	hsa-miR-125b-1-3p
A_25_P00013393	hsa-miR-125b-1-3p
A_25_P00013394	hsa-miR-125b-1-3p
A_25_P00013395	hsa-miR-125b-1-3p
A_25_P00013396	hsa-miR-130a-5p
A_25_P00013397	hsa-miR-130a-5p
A_25_P00013398	hsa-miR-130a-5p
A_25_P00013399	hsa-miR-130a-5p
A_25_P00013400	hsa-miR-132-5p
A_25_P00013401	hsa-miR-132-5p
A_25_P00013404	hsa-miR-135a-3p
A_25_P00013405	hsa-miR-135a-3p
A_25_P00013406	hsa-miR-135a-3p
A_25_P00013407	hsa-miR-135a-3p
A_25_P00013408	hsa-miR-138-2-3p
A_25_P00013409	hsa-miR-138-2-3p
A_25_P00013410	hsa-miR-138-2-3p
A_25_P00013411	hsa-miR-138-2-3p
A_25_P00013412	hsa-miR-141-5p
A_25_P00013413	hsa-miR-141-5p
A_25_P00013414	hsa-miR-141-5p
A_25_P00013415	hsa-miR-141-5p
A_25_P00013418	hsa-miR-143-5p
A_25_P00013419	hsa-miR-143-5p
A_25_P00013422	hsa-miR-144-5p
A_25_P00013423	hsa-miR-144-5p
A_25_P00013426	hsa-miR-145-3p
A_25_P00013427	hsa-miR-145-3p
A_25_P00013433	hsa-miR-125b-2-3p
A_25_P00013435	hsa-miR-136-3p
A_25_P00013436	hsa-miR-136-3p
A_25_P00013438	hsa-miR-138-1-3p
A_25_P00013439	hsa-miR-138-1-3p
A_25_P00013440	hsa-miR-138-1-3p
A_25_P00013441	hsa-miR-138-1-3p
A_25_P00013442	hsa-miR-146a-3p
A_25_P00013443	hsa-miR-146a-3p
A_25_P00013444	hsa-miR-146a-3p
A_25_P00013445	hsa-miR-146a-3p
A_25_P00013446	hsa-miR-149-3p
A_25_P00013447	hsa-miR-149-3p
A_25_P00013448	hsa-miR-149-3p
A_25_P00013449	hsa-miR-149-3p
A_25_P00013450	hsa-miR-150-3p
A_25_P00013451	hsa-miR-150-3p
A_25_P00013452	hsa-miR-150-3p
A_25_P00013453	hsa-miR-150-3p
A_25_P00013454	hsa-miR-185-3p
A_25_P00013455	hsa-miR-185-3p
A_25_P00013456	hsa-miR-185-3p
A_25_P00013457	hsa-miR-185-3p
A_25_P00013458	hsa-miR-186-3p
A_25_P00013459	hsa-miR-186-3p
A_25_P00013460	hsa-miR-186-3p
A_25_P00013461	hsa-miR-186-3p
A_25_P00013462	hsa-miR-195-3p
A_25_P00013463	hsa-miR-195-3p
A_25_P00013464	hsa-miR-195-3p
A_25_P00013465	hsa-miR-195-3p
A_25_P00013466	hsa-miR-200c-5p
A_25_P00013467	hsa-miR-200c-5p
A_25_P00013468	hsa-miR-200c-5p
A_25_P00013469	hsa-miR-200c-5p
A_25_P00013470	hsa-miR-155-3p
A_25_P00013471	hsa-miR-155-3p
A_25_P00013472	hsa-miR-155-3p
A_25_P00013473	hsa-miR-155-3p
A_25_P00013474	hsa-miR-194-3p
A_25_P00013475	hsa-miR-194-3p
A_25_P00013476	hsa-miR-194-3p
A_25_P00013477	hsa-miR-194-3p
A_25_P00013478	hsa-miR-106b-3p
A_25_P00013479	hsa-miR-106b-3p
A_25_P00013480	hsa-miR-106b-3p
A_25_P00013481	hsa-miR-106b-3p
A_25_P00013483	hsa-miR-29c-5p
A_25_P00013484	hsa-miR-29c-5p
A_25_P00013486	hsa-miR-30c-1-3p
A_25_P00013487	hsa-miR-30c-1-3p
A_25_P00013488	hsa-miR-30c-1-3p
A_25_P00013489	hsa-miR-30c-1-3p
A_25_P00013490	hsa-miR-302a-5p
A_25_P00013491	hsa-miR-302a-5p
A_25_P00013492	hsa-miR-302a-5p
A_25_P00013493	hsa-miR-302a-5p
A_25_P00013496	hsa-miR-99b-3p
A_25_P00013497	hsa-miR-99b-3p
A_25_P00013500	hsa-miR-130b-5p
A_25_P00013501	hsa-miR-130b-5p
A_25_P00013502	hsa-miR-130b-5p
A_25_P00013503	hsa-miR-130b-5p
A_25_P00013506	hsa-miR-26a-2-3p
A_25_P00013507	hsa-miR-26a-2-3p
A_25_P00013508	hsa-miR-26a-2-3p
A_25_P00013509	hsa-miR-26a-2-3p
A_25_P00013510	hsa-miR-302b-5p
A_25_P00013511	hsa-miR-302b-5p
A_25_P00013512	hsa-miR-302b-5p
A_25_P00013513	hsa-miR-302b-5p
A_25_P00013514	hsa-miR-302d-5p
A_25_P00013515	hsa-miR-302d-5p
A_25_P00013516	hsa-miR-302d-5p
A_25_P00013517	hsa-miR-302d-5p
A_25_P00013518	hsa-miR-367-5p
A_25_P00013519	hsa-miR-367-5p
A_25_P00013520	hsa-miR-367-5p
A_25_P00013521	hsa-miR-367-5p
A_25_P00013522	hsa-miR-374a-3p
A_25_P00013523	hsa-miR-374a-3p
A_25_P00013524	hsa-miR-374a-3p
A_25_P00013525	hsa-miR-374a-3p
A_25_P00013528	hsa-miR-376a-5p
A_25_P00013529	hsa-miR-376a-5p
A_25_P00013530	hsa-miR-377-5p
A_25_P00013531	hsa-miR-377-5p
A_25_P00013532	hsa-miR-377-5p
A_25_P00013533	hsa-miR-377-5p
A_25_P00013536	hsa-miR-379-3p
A_25_P00013537	hsa-miR-379-3p
A_25_P00013538	hsa-miR-379-3p
A_25_P00013539	hsa-miR-379-3p
A_25_P00013545	hsa-miR-340-3p
A_25_P00013546	hsa-miR-340-3p
A_25_P00013548	hsa-miR-135b-3p
A_25_P00013549	hsa-miR-135b-3p
A_25_P00013550	hsa-miR-135b-3p
A_25_P00013551	hsa-miR-135b-3p
A_25_P00013552	hsa-miR-148b-5p
A_25_P00013553	hsa-miR-148b-5p
A_25_P00013554	hsa-miR-148b-5p
A_25_P00013555	hsa-miR-148b-5p
A_25_P00013556	hsa-miR-335-3p
A_25_P00013557	hsa-miR-335-3p
A_25_P00013558	hsa-miR-335-3p
A_25_P00013559	hsa-miR-335-3p
A_25_P00013561	hsa-miR-424-3p
A_25_P00013562	hsa-miR-424-3p
A_25_P00013564	hsa-miR-425-3p
A_25_P00013565	hsa-miR-425-3p
A_25_P00013568	hsa-miR-18b-3p
A_25_P00013569	hsa-miR-18b-3p
A_25_P00013570	hsa-miR-18b-3p
A_25_P00013571	hsa-miR-18b-3p
A_25_P00013572	hsa-miR-20b-3p
A_25_P00013573	hsa-miR-20b-3p
A_25_P00013574	hsa-miR-20b-3p
A_25_P00013575	hsa-miR-20b-3p
A_25_P00013576	hsa-miR-431-3p
A_25_P00013577	hsa-miR-431-3p
A_25_P00013578	hsa-miR-431-3p
A_25_P00013579	hsa-miR-431-3p
A_25_P00013580	hsa-miR-452-3p
A_25_P00013581	hsa-miR-452-3p
A_25_P00013582	hsa-miR-452-3p
A_25_P00013583	hsa-miR-452-3p
A_25_P00013587	hsa-miR-202-5p
A_25_P00013588	hsa-miR-202-5p
A_25_P00013596	hsa-miR-193b-5p
A_25_P00013597	hsa-miR-193b-5p
A_25_P00013598	hsa-miR-497-3p
A_25_P00013599	hsa-miR-497-3p
A_25_P00013600	hsa-miR-497-3p
A_25_P00013601	hsa-miR-497-3p
A_25_P00013605	hsa-miR-505-5p
A_25_P00013606	hsa-miR-505-5p
A_25_P00013607	hsa-miR-505-5p
A_25_P00013608	hsa-miR-505-5p
A_25_P00013609	hsa-miR-545-5p
A_25_P00013610	hsa-miR-545-5p
A_25_P00013611	hsa-miR-545-5p
A_25_P00013612	hsa-miR-545-5p
A_25_P00013613	hsa-miR-92b-5p
A_25_P00013614	hsa-miR-92b-5p
A_25_P00013615	hsa-miR-92b-5p
A_25_P00013616	hsa-miR-92b-5p
A_25_P00013617	hsa-miR-551b-5p
A_25_P00013618	hsa-miR-551b-5p
A_25_P00013619	hsa-miR-551b-5p
A_25_P00013620	hsa-miR-551b-5p
A_25_P00013640	hsa-miR-625-3p
A_25_P00013641	hsa-miR-625-3p
A_25_P00013642	hsa-miR-625-3p
A_25_P00013643	hsa-miR-625-3p
A_25_P00013648	hsa-miR-33b-3p
A_25_P00013649	hsa-miR-33b-3p
A_25_P00013650	hsa-miR-33b-3p
A_25_P00013651	hsa-miR-33b-3p
A_25_P00013652	hsa-miR-411-3p
A_25_P00013653	hsa-miR-411-3p
A_25_P00013654	hsa-miR-411-3p
A_25_P00013655	hsa-miR-411-3p
A_25_P00013660	hsa-miR-888-3p
A_25_P00013661	hsa-miR-888-3p
A_25_P00013662	hsa-miR-888-3p
A_25_P00013663	hsa-miR-888-3p
A_25_P00013664	hsa-miR-541-5p
A_25_P00013665	hsa-miR-541-5p
A_25_P00013666	hsa-miR-541-5p
A_25_P00013667	hsa-miR-541-5p
A_25_P00013668	hsa-miR-708-3p
A_25_P00013669	hsa-miR-708-3p
A_25_P00013670	hsa-miR-708-3p
A_25_P00013671	hsa-miR-708-3p
A_25_P00013672	hsa-miR-744-3p
A_25_P00013673	hsa-miR-744-3p
A_25_P00013674	hsa-miR-744-3p
A_25_P00013675	hsa-miR-744-3p
A_25_P00013680	hsa-miR-374b-3p
A_25_P00013681	hsa-miR-374b-3p
A_25_P00013682	hsa-miR-374b-3p
A_25_P00013683	hsa-miR-374b-3p
A_25_P00013841	hsa-miR-17-5p
A_25_P00013849	hsa-miR-28-5p
A_25_P00013850	hsa-miR-28-5p
A_25_P00013852	hsa-miR-30a-5p
A_25_P00013853	hsa-miR-30a-5p
A_25_P00013874	hsa-miR-199a-5p
A_25_P00013880	hsa-miR-129-5p
A_25_P00013881	hsa-miR-129-5p
A_25_P00013883	hsa-miR-30c-5p
A_25_P00013892	hsa-miR-199b-5p
A_25_P00013893	hsa-miR-199b-5p
A_25_P00013898	hsa-miR-211-5p
A_25_P00013908	hsa-miR-219-5p
A_25_P00013909	hsa-miR-219-5p
A_25_P00013922	hsa-miR-30b-5p
A_25_P00013928	hsa-miR-135a-5p
A_25_P00013930	hsa-miR-140-5p
A_25_P00013937	hsa-miR-142-3p
A_25_P00013941	hsa-miR-125a-3p
A_25_P00013946	hsa-miR-127-3p
A_25_P00013962	hsa-miR-190a
A_25_P00013969	hsa-miR-34c-5p
A_25_P00013970	hsa-miR-34c-5p
A_25_P00013973	hsa-miR-301a-3p
A_25_P00013977	hsa-miR-296-5p
A_25_P00013978	hsa-miR-296-5p
A_25_P00013981	hsa-miR-361-5p
A_25_P00013983	hsa-miR-362-5p
A_25_P00013984	hsa-miR-362-5p
A_25_P00013991	hsa-miR-369-3p
A_25_P00013992	hsa-miR-371a-3p
A_25_P00013993	hsa-miR-371a-3p
A_25_P00013995	hsa-miR-374a-5p
A_25_P00013996	hsa-miR-374a-5p
A_25_P00014002	hsa-miR-380-3p
A_25_P00014003	hsa-miR-380-3p
A_25_P00014009	hsa-miR-330-3p
A_25_P00014020	hsa-miR-151a-3p
A_25_P00014026	hsa-miR-331-3p
A_25_P00014027	hsa-miR-331-3p
A_25_P00014045	hsa-miR-425-5p
A_25_P00014049	hsa-miR-449a
A_25_P00014050	hsa-miR-449a
A_25_P00014053	hsa-miR-452-5p
A_25_P00014063	hsa-miR-486-5p
A_25_P00014064	hsa-miR-486-5p
A_25_P00014073	hsa-miR-490-3p
A_25_P00014074	hsa-miR-490-3p
A_25_P00014081	hsa-miR-146b-5p
A_25_P00014099	hsa-miR-515-5p
A_25_P00014102	hsa-miR-520f
A_25_P00014107	hsa-miR-519c-3p
A_25_P00014109	hsa-miR-520a-5p
A_25_P00014110	hsa-miR-520a-5p
A_25_P00014112	hsa-miR-520a-3p
A_25_P00014113	hsa-miR-520a-3p
A_25_P00014118	hsa-miR-523-3p
A_25_P00014128	hsa-miR-524-3p
A_25_P00014129	hsa-miR-524-3p
A_25_P00014130	hsa-miR-519d
A_25_P00014133	hsa-miR-516b-5p
A_25_P00014134	hsa-miR-516b-5p
A_25_P00014140	hsa-miR-518a-3p
A_25_P00014141	hsa-miR-518a-3p
A_25_P00014143	hsa-miR-518d-3p
A_25_P00014144	hsa-miR-518d-3p
A_25_P00014151	hsa-miR-516a-5p
A_25_P00014152	hsa-miR-516a-3p
A_25_P00014153	hsa-miR-516a-3p
A_25_P00014154	hsa-miR-516a-3p
A_25_P00014158	hsa-miR-501-5p
A_25_P00014159	hsa-miR-501-5p
A_25_P00014160	hsa-miR-501-5p
A_25_P00014161	hsa-miR-501-5p
A_25_P00014163	hsa-miR-502-5p
A_25_P00014164	hsa-miR-502-5p
A_25_P00014172	hsa-miR-508-3p
A_25_P00014173	hsa-miR-508-3p
A_25_P00014175	hsa-miR-509-5p
A_25_P00014178	hsa-miR-532-5p
A_25_P00014179	hsa-miR-532-5p
A_25_P00014181	hsa-miR-455-5p
A_25_P00014182	hsa-miR-455-5p
A_25_P00014215	hsa-miR-551b-3p
A_25_P00014229	hsa-miR-577
A_25_P00014239	hsa-miR-548a-3p
A_25_P00014240	hsa-miR-548a-3p
A_25_P00014241	hsa-miR-548a-3p
A_25_P00014242	hsa-miR-548a-3p
A_25_P00014248	hsa-miR-548b-3p
A_25_P00014251	hsa-miR-548b-3p
A_25_P00014256	hsa-miR-590-5p
A_25_P00014257	hsa-miR-590-5p
A_25_P00014286	hsa-miR-548c-3p
A_25_P00014331	hsa-miR-548d-3p
A_25_P00014332	hsa-miR-548d-3p
A_25_P00014333	hsa-miR-548d-3p
A_25_P00014334	hsa-miR-548d-3p
A_25_P00014338	hsa-miR-654-5p
A_25_P00014339	hsa-miR-654-5p
A_25_P00014340	hsa-miR-654-5p
A_25_P00014341	hsa-miR-654-5p
A_25_P00014342	hsa-miR-654-3p
A_25_P00014346	hsa-miR-656
A_25_P00014493	hsa-miR-24-1-5p
A_25_P00014494	hsa-miR-24-1-5p
A_25_P00014532	hsa-miR-192-3p
A_25_P00014557	hsa-miR-214-5p
A_25_P00014589	hsa-miR-125b-2-3p
A_25_P00014590	hsa-miR-126-5p
A_25_P00014608	hsa-miR-34b-5p
A_25_P00014610	hsa-miR-30e-3p
A_25_P00014611	hsa-miR-30e-3p
A_25_P00014620	hsa-miR-378a-5p
A_25_P00014621	hsa-miR-378a-5p
A_25_P00014625	hsa-miR-380-5p
A_25_P00014633	hsa-miR-488-5p
A_25_P00014634	hsa-miR-488-5p
A_25_P00014635	hsa-miR-493-5p
A_25_P00014636	hsa-miR-493-5p
A_25_P00014645	hsa-miR-500a-3p
A_25_P00014656	hsa-miR-589-3p
A_25_P00014657	hsa-miR-589-3p
A_25_P00014658	hsa-miR-589-3p
A_25_P00014659	hsa-miR-589-3p
A_25_P00014660	hsa-miR-550a-3p
A_25_P00014661	hsa-miR-550a-3p
A_25_P00014662	hsa-miR-550a-3p
A_25_P00014663	hsa-miR-593-5p
A_25_P00014667	hsa-miR-616-5p
A_25_P00014668	hsa-miR-616-5p
A_25_P00014669	hsa-miR-616-5p
A_25_P00014671	hsa-miR-624-5p
A_25_P00014678	hsa-miR-629-3p
A_25_P00014684	hsa-miR-454-5p
A_25_P00014685	hsa-miR-454-5p
A_25_P00014817	hsa-miR-15a-5p
A_25_P00014818	hsa-miR-16-5p
A_25_P00014819	hsa-miR-17-5p
A_25_P00014820	hsa-miR-23a-3p
A_25_P00014821	hsa-miR-27a-3p
A_25_P00014822	hsa-miR-31-5p
A_25_P00014823	hsa-miR-95
A_25_P00014831	hsa-miR-208a
A_25_P00014832	hsa-miR-181a-5p
A_25_P00014837	hsa-miR-27b-3p
A_25_P00014838	hsa-miR-30b-5p
A_25_P00014839	hsa-miR-124-3p
A_25_P00014840	hsa-miR-124-3p
A_25_P00014844	hsa-miR-142-5p
A_25_P00014846	hsa-miR-150-5p
A_25_P00014847	hsa-miR-150-5p
A_25_P00014849	hsa-miR-99b-5p
A_25_P00014851	hsa-miR-365a-3p
A_25_P00014852	hsa-miR-365a-3p
A_25_P00014853	hsa-miR-381-3p
A_25_P00014856	hsa-miR-323a-3p
A_25_P00014859	hsa-miR-18b-5p
A_25_P00014860	hsa-miR-429
A_25_P00014861	hsa-miR-483-5p
A_25_P00014863	hsa-miR-202-3p
A_25_P00014864	hsa-miR-202-3p
A_25_P00014865	hsa-miR-494
A_25_P00014866	hsa-miR-497-5p
A_25_P00014867	hsa-miR-515-5p
A_25_P00014869	hsa-miR-518e-5p
A_25_P00014870	hsa-miR-518e-5p
A_25_P00014871	hsa-miR-519c-3p
A_25_P00014873	hsa-miR-525-5p
A_25_P00014874	hsa-miR-525-5p
A_25_P00014875	hsa-miR-518f-3p
A_25_P00014879	hsa-miR-520h
A_25_P00014880	hsa-miR-520h
A_25_P00014884	hsa-miR-502-3p
A_25_P00014885	hsa-miR-503-5p
A_25_P00014887	hsa-miR-513a-5p
A_25_P00014892	hsa-miR-539-5p
A_25_P00014893	hsa-miR-539-5p
A_25_P00014894	hsa-miR-551b-3p
A_25_P00014895	hsa-miR-574-3p
A_25_P00014896	hsa-miR-575
A_25_P00014897	hsa-miR-582-5p
A_25_P00014898	hsa-miR-582-5p
A_25_P00014904	hsa-miR-542-3p
A_25_P00014906	hsa-miR-1224-5p
A_25_P00014907	hsa-miR-1224-5p
A_25_P00014909	hsa-miR-1224-3p
A_25_P00014910	hsa-miR-1224-3p
A_25_P00014911	hsa-miR-1224-3p
A_25_P00014914	hsa-miR-885-5p
A_25_P00014915	hsa-miR-374b-5p
A_25_P00014916	hsa-miR-374b-5p
A_25_P00014917	hsa-miR-208b
A_25_P00014918	hsa-miR-509-3-5p
A_25_P00014920	hsa-miR-1225-5p
A_25_P00014921	hsa-miR-1225-5p
A_25_P00014924	hsa-miR-1225-3p
A_25_P00014925	hsa-miR-1225-3p
A_25_P00014927	hsa-miR-1226-3p
A_25_P00014928	hsa-miR-1226-3p
A_25_P00014929	hsa-miR-1226-3p
A_25_P00014931	hsa-miR-1227-3p
A_25_P00014932	hsa-miR-1227-3p
A_25_P00014933	hsa-miR-1227-3p
A_25_P00014936	hsa-miR-1228-3p
A_25_P00014937	hsa-miR-1228-3p
A_25_P00014939	hsa-miR-1229-3p
A_25_P00014940	hsa-miR-1229-3p
A_25_P00014941	hsa-miR-1229-3p
A_25_P00014944	hsa-miR-1231
A_25_P00014945	hsa-miR-1231
A_25_P00014952	hsa-miR-1234-3p
A_25_P00014953	hsa-miR-1234-3p
A_25_P00014955	hsa-miR-1236-3p
A_25_P00014956	hsa-miR-1236-3p
A_25_P00014957	hsa-miR-1236-3p
A_25_P00014959	hsa-miR-1237-3p
A_25_P00014960	hsa-miR-1237-3p
A_25_P00014963	hsa-miR-1238-3p
A_25_P00014964	hsa-miR-1238-3p
A_25_P00014965	hsa-miR-1238-3p
A_25_P00014967	hsa-miR-513b
A_25_P00014968	hsa-miR-513b
A_25_P00014969	hsa-miR-513b
A_25_P00014971	hsa-miR-513c-5p
A_25_P00014972	hsa-miR-513c-5p
A_25_P00014973	hsa-miR-513c-5p
A_25_P00014976	hsa-miR-30a-3p
A_25_P00014977	hsa-miR-101-5p
A_25_P00014979	hsa-miR-99b-3p
A_25_P00014980	hsa-miR-99b-3p
A_25_P00014998	hsa-miR-877-3p
A_25_P00014999	hsa-miR-877-3p
A_25_P00015000	hsa-miR-877-3p
A_25_P00015001	hsa-miR-877-3p
A_25_P00015003	hsa-miR-1226-5p
A_25_P00015004	hsa-miR-1226-5p
