REPORTER_ID	GENE_SYMBOL
7906688	PPOX
7949765	PPP1CA
8041122	PPP1CB
7966368	PPP1CC
8124756	PPP1R10
8178358	PPP1R10
8179664	PPP1R10
8117834	PPP1R11
8177744	PPP1R11
7965123	PPP1R12A
7908841	PPP1R12B
8039316	PPP1R12C
7981460	PPP1R13B
8037563	PPP1R13L
8036473	PPP1R14A
7949060	PPP1R14B
8122734	PPP1R14C
7987565	PPP1R14D
8030128	PPP1R15A
7923659	PPP1R15B
8148888	PPP1R16A
8153835	PPP1R16A
8062557	PPP1R16B
7963826	PPP1R1A
8006865	PPP1R1B
8046746	PPP1R1C
8092959	PPP1R2
8125527	PPP1R2P1
8178882	PPP1R2P1
8180076	PPP1R2P1
8109505	PPP1R2P3
8172197	PPP1R2P9
8142435	PPP1R3A
8149264	PPP1R3B
7934997	PPP1R3C
8067351	PPP1R3D
7977955	PPP1R3E
8167476	PPP1R3F
8049784	PPP1R7
7899377	PPP1R8
8134351	PPP1R9A
8016628	PPP1R9B
8114158	PPP2CA
8150126	PPP2CB
8030881	PPP2R1A
7951614	PPP2R1B
8145440	PPP2R2A
8114900	PPP2R2B
8099218	PPP2R2C
7931405	PPP2R2D
8082869	PPP2R3A
8171087	PPP2R3B
8176986	PPP2R3B
7978628	PPP2R3C
8158523	PPP2R4
7909586	PPP2R5A
7941087	PPP2R5B
7976863	PPP2R5C
8119627	PPP2R5D
7979551	PPP2R5E
8101971	PPP3CA
7934393	PPP3CB
8145136	PPP3CC
8052721	PPP3R1
8052731	PPP3R1
8052733	PPP3R1
8162920	PPP3R2
7994756	PPP4C
8022251	PPP4R1
8067248	PPP4R1L
8080973	PPP4R2
7976451	PPP4R4
8029814	PPP5C
8164155	PPP6C
8039413	PPP6R1
8074030	PPP6R2
7942032	PPP6R3
7911078	PPPDE1
8076365	PPPDE2
7929990	PPRC1
7915286	PPT1
8118509	PPT2
8179451	PPT2
7966345	PPTC7
8105633	PPWD1
8015884	PPY
8005836	PPY2
7927280	PPYR1
8167412	PQBP1
8023914	PQLC1
7898556	PQLC2
8040278	PQLC3
8016484	PRAC
8172531	PRAF2
8033587	PRAM1
8074856	PRAME
7897978	PRAMEF1
7898020	PRAMEF10
7898034	PRAMEF10
7912561	PRAMEF10
7912547	PRAMEF11
7897974	PRAMEF12
7912595	PRAMEF13
7912610	PRAMEF13
7898012	PRAMEF15
7898040	PRAMEF15
7898026	PRAMEF16
7898048	PRAMEF17
7912601	PRAMEF18
7912617	PRAMEF18
7897987	PRAMEF2
7898030	PRAMEF20
7898052	PRAMEF20
7898002	PRAMEF22
7897997	PRAMEF3
7912585	PRAMEF3
7912555	PRAMEF4
7898007	PRAMEF5
7912567	PRAMEF5
7912575	PRAMEF5
7912582	PRAMEF5
7897991	PRAMEF7
7912591	PRAMEF7
7912606	PRAMEF7
8074836	PRAMEL
7931571	PRAP1
7961306	PRB1
7961320	PRB2
7961300	PRB3
7961269	PRB4
7991406	PRC1
7906235	PRCC
7950731	PRCP
8121257	PRDM1
7952707	PRDM10
7939569	PRDM11
8158708	PRDM12
8121216	PRDM13
8151240	PRDM14
8070503	PRDM15
7897132	PRDM16
7898070	PRDM2
7966072	PRDM4
8102567	PRDM5
8107646	PRDM6
8003571	PRDM7
8096032	PRDM8
8104634	PRDM9
7915733	PRDX1
8034544	PRDX2
7936661	PRDX3
8166455	PRDX4
7940996	PRDX5
7907439	PRDX6
8051012	PREB
8110318	PRELID1
8114845	PRELID2
7908924	PRELP
8128572	PREP
8051928	PREPL
8066848	PREX1
8146794	PREX2
7934161	PRF1
7948221	PRG2
7948213	PRG3
7908312	PRG4
7961259	PRH1
7953967	PRH2
7970732	PRHOXNB
8067680	PRIC285
7962375	PRICKLE1
8088550	PRICKLE2
8172561	PRICKLE3
8119473	PRICKLE4
7964271	PRIM1
8120411	PRIM2
7981013	PRIMA1
8111796	PRKAA1
7901720	PRKAA2
7959123	PRKAB1
7919305	PRKAB2
8034762	PRKACA
7902594	PRKACB
8161615	PRKACG
7962935	PRKAG1
8143961	PRKAG2
8058997	PRKAG3
8009457	PRKAR1A
8137675	PRKAR1B
8087210	PRKAR2A
8135378	PRKAR2B
8009301	PRKCA
7994131	PRKCB
8080487	PRKCD
7946142	PRKCDBP
8041763	PRKCE
8031057	PRKCG
7974835	PRKCH
8083854	PRKCI
7931930	PRKCQ
8025895	PRKCSH
7897044	PRKCZ
7978407	PRKD1
8037794	PRKD2
8051547	PRKD3
8150599	PRKDC
7927606	PRKG1
8101284	PRKG2
8057034	PRKRA
8135162	PRKRIP1
7950544	PRKRIR
8171182	PRKX
8176460	PRKY
8124185	PRL
8049509	PRLH
7936590	PRLHR
8111490	PRLR
7999440	PRM1
7999435	PRM2
7999431	PRM3
8030437	PRMT1
8103079	PRMT10
8069450	PRMT2
7938890	PRMT3
7977820	PRMT5
7903457	PRMT6
7996785	PRMT7
7953181	PRMT8
8060765	PRND
8060758	PRNP
8064787	PRNT
7899602	PRO0611
7976148	PRO1768
7924817	PRO2012
7924819	PRO2012
8057559	PRO2964
8045018	PROC
8013747	PROCA1
8062108	PROCR
8074335	PRODH
8036155	PRODH2
7903884	PROK1
8088813	PROK2
8042413	PROKR1
8064859	PROKR2
8095500	PROL1
8099476	PROM1
8043522	PROM2
8116162	PROP1
8042059	PRORSD1P
8089011	PROS1
8089015	PROS1
8064591	ProSAPiP1
8145854	PROSC
7909681	PROX1
7980213	PROX2
7970251	PROZ
7926283	PRPF18
7948476	PRPF19
7905171	PRPF3
8031102	PRPF31
7901447	PRPF38A
7903519	PRPF38B
7974146	PRPF39
8157283	PRPF4
8055913	PRPF40A
7955250	PRPF40B
8116664	PRPF4B
8064218	PRPF6
8011141	PRPF8
7955184	PRPH
8126436	PRPH2
8169240	PRPS1
8138435	PRPS1L1
8166049	PRPS2
8018694	PRPSAP1
8005512	PRPSAP2
8008784	PRR11
8030403	PRR12
7955810	PRR13
8036808	PRR13
7994858	PRR14
8132031	PRR15
8016387	PRR15L
8107563	PRR16
8130715	PRR18
8029214	PRR19
7969300	PRR20A
7969306	PRR20A
7969312	PRR20A
7969318	PRR20A
7969324	PRR20A
8060082	PRR21
8033023	PRR22
8091037	PRR23A
8091039	PRR23B
8091043	PRR23C
7992121	PRR25
8117922	PRR3
7961252	PRR4
8073705	PRR5
7939383	PRR5L
8110382	PRR7
8107750	PRRC1
8166705	PRRG1
8030393	PRRG2
8170507	PRRG3
7939150	PRRG4
8125321	PRRT1
8178754	PRRT1
8179950	PRRT1
7994647	PRRT2
8085255	PRRT3
7907222	PRRX1
8158554	PRRX2
8136795	PRSS1
8102468	PRSS12
8117547	PRSS16
8136807	PRSS2
7992722	PRSS21
7998878	PRSS22
7942957	PRSS23
7998843	PRSS27
7998444	PRSS29P
8154848	PRSS3
7998872	PRSS30P
7998861	PRSS33
8120932	PRSS35
8001014	PRSS36
8143463	PRSS37
7910211	PRSS38
7992716	PRSS41
8086683	PRSS42
8086669	PRSS45
8097794	PRSS48
8086660	PRSS50
8000978	PRSS53
8001682	PRSS54
8144571	PRSS55
8001007	PRSS8
8032088	PRSSL1
7932584	PRTFDC1
7989073	PRTG
8024048	PRTN3
7905299	PRUNE
8161865	PRUNE2
8161884	PRUNE2
8036890	PRX
8176806	PRY
8176935	PRY
8177323	PRY
8177395	PRY
8054769	PS1TP4
7934196	PSAP
8099255	PSAPL1
8156043	PSAT1
8148548	PSCA
8153334	PSCA
7935990	PSD
8108453	PSD2
8149551	PSD3
8149555	PSD3
8044584	PSD4
7975545	PSEN1
7910146	PSEN2
8027996	PSENEN
8037240	PSG1
8037259	PSG11
8037267	PSG2
8037231	PSG3
8037283	PSG4
8037272	PSG5
8037246	PSG6
8037251	PSG7
8037236	PSG8
8037290	PSG9
8160238	PSIP1
8071061	psiTPTE22
8071063	psiTPTE22
7996720	PSKH1
8151633	PSKH2
7946728	PSMA1
8139232	PSMA2
7974603	PSMA3
7985202	PSMA4
7918345	PSMA5
7973936	PSMA6
8067382	PSMA7
8020691	PSMA8
8130952	PSMB1
8002133	PSMB10
7973369	PSMB11
7914834	PSMB2
8006812	PSMB3
7905395	PSMB4
7977879	PSMB5
8003953	PSMB6
8164067	PSMB7
8125500	PSMB8
8178855	PSMB8
8180049	PSMB8
8118571	PSMB9
8178211	PSMB9
8179495	PSMB9
7976189	PSMC1
8080923	PSMC1
8135250	PSMC2
7947867	PSMC3
8015642	PSMC3IP
8028756	PSMC4
8009227	PSMC5
7974380	PSMC6
8150870	PSMC6
8049016	PSMD1
8174379	PSMD10
8006392	PSMD11
8017810	PSMD12
7937287	PSMD13
8045946	PSMD14
8084423	PSMD2
8006984	PSMD3
7905374	PSMD4
8163795	PSMD5
8088535	PSMD6
7997230	PSMD7
8028380	PSMD8
7959322	PSMD9
7973564	PSME1
7978123	PSME2
8007397	PSME3
8052149	PSME4
8060379	PSMF1
8070330	PSMG1
8020241	PSMG2
8137798	PSMG3
8116655	PSMG4
8118076	PSORS1C1
8177938	PSORS1C1
8124865	PSORS1C2
8178445	PSORS1C2
8124897	PSORS1C3
8179727	PSORS1C3
7970413	PSPC1
8137464	PSPH
8139737	PSPH
8033159	PSPN
7918300	PSRC1
7931159	PSTK
7985099	PSTPIP1
8023043	PSTPIP2
7914184	PTAFR
8161632	PTAR1
8024019	PTBP1
7903188	PTBP2
8141283	PTCD1
8106107	PTCD2
8043251	PTCD3
8162533	PTCH1
7915612	PTCH2
7915614	PTCH2
8166447	PTCHD1
7897691	PTCHD2
7932727	PTCHD3
8119599	PTCRA
8147447	PTDSS1
7937378	PTDSS2
7928959	PTEN
8160718	PTENP1
7926356	PTER
7926674	PTF1A
7974363	PTGDR
8159521	PTGDS
8034821	PTGER1
7974366	PTGER2
7916944	PTGER3
8105067	PTGER4
8164580	PTGES
8164362	PTGES2
7964250	PTGES3
7902527	PTGFR
7904293	PTGFRN
8037775	PTGIR
8066925	PTGIS
8163328	PTGR1
7975632	PTGR2
8157650	PTGS1
7922976	PTGS2
7946687	PTH
8079433	PTH1R
8038362	PTH2
8047910	PTH2R
7962000	PTHLH
8153223	PTK2
8145490	PTK2B
8067662	PTK6
8119689	PTK7
7954006	PTMA
7961022	PTMA
8049083	PTMA
8061136	PTMA
8107470	PTMA
7969559	PTMAP5
7953409	PTMS
8143144	PTN
8030525	PTOV1
8120431	PTP4A1
7914489	PTP4A2
8148501	PTP4A3
8156506	PTPDC1
7932420	PTPLA
7984263	PTPLAD1
8160346	PTPLAD2
8090091	PTPLB
7939818	PTPMT1
8063394	PTPN1
7958846	PTPN11
8133788	PTPN12
8096176	PTPN13
7924207	PTPN14
8045182	PTPN18
8022393	PTPN2
7933263	PTPN20A
7933437	PTPN20A
7933442	PTPN20A
7933379	PTPN20B
7980616	PTPN21
7918657	PTPN22
8079532	PTPN23
8163149	PTPN3
8044849	PTPN4
7947076	PTPN5
7953569	PTPN6
7923406	PTPN7
7990511	PTPN9
8060539	PTPRA
7964872	PTPRB
7908553	PTPRC
7949792	PTPRCAP
8160040	PTPRD
7931353	PTPRE
7900792	PTPRF
8080810	PTPRG
8039389	PTPRH
7939839	PTPRJ
8129418	PTPRK
8019988	PTPRM
8059186	PTPRN
8144121	PTPRN2
7954143	PTPRO
7964907	PTPRR
8032926	PTPRS
8066347	PTPRT
7899562	PTPRU
8135774	PTPRZ1
8015635	PTRF
8158081	PTRH1
8164235	PTRH1
8017143	PTRH2
7943882	PTS
8109639	PTTG1
8070819	PTTG1IP
8094596	PTTG2
8151123	PTTG3P
8083594	PTX3
7998538	PTX4
8153536	PUF60
7914296	PUM1
8050565	PUM2
8108472	PURA
8139430	PURB
8150143	PURG
7959986	PUS1
8052418	PUS10
7952522	PUS3
8142061	PUS7
7962427	PUS7L
7896908	PUSL1
8075838	PVALB
8029437	PVR
8134777	PVRIG
7952274	PVRL1
8029507	PVRL2
8081548	PVRL3
7921773	PVRL4
7958379	PWP1
8069003	PWP2
8115580	PWWP2A
7931469	PWWP2B
8050007	PXDN
8150704	PXDNL
8080781	PXK
7960117	PXMP2
7967789	PXMP2
8065719	PXMP4
7967002	PXN
7967021	PXN
8126007	PXT1
8001030	PYCARD
8019316	PYCR1
7924669	PYCR2
8153459	PYCRL
8001037	PYDC1
8084832	PYDC2
8061447	PYGB
7979085	PYGL
7949124	PYGM
7989069	PYGO1
7920594	PYGO2
7906386	PYHIN1
7954382	PYROXD1
7935572	PYROXD2
8015890	PYY
8005833	PYY2
7960984	PZP
8087283	QARS
8099541	QDPR
8123315	QKI
8041508	QPCT
8029744	QPCTL
7994609	QPRT
8164630	QRFP
8102608	QRFPR
8102610	QRFPR
8087271	QRICH1
8018673	QRICH2
8121300	QRSL1
7939158	QSER1
7907830	QSOX1
8165094	QSOX2
8025728	QTRT1
8081786	QTRTD1
8145272	R3HCC1
8045425	R3HDM1
7964413	R3HDM2
8062813	R3HDML
8040618	RAB10
7984289	RAB11A
8025414	RAB11B
8150225	RAB11FIP1
7936567	RAB11FIP2
7991860	RAB11FIP3
8006298	RAB11FIP4
8052994	RAB11FIP5
8020029	RAB12
7920422	RAB13
7963986	RAB13
8163882	RAB14
7979663	RAB15
8059955	RAB17
7926836	RAB18
8136580	RAB19
8052680	RAB1A
7941583	RAB1B
8161238	RAB1C
7972805	RAB20
7957177	RAB21
8063607	RAB22A
8127346	RAB23
8115997	RAB24
7906079	RAB25
7992518	RAB26
7989023	RAB27A
8021301	RAB27B
8099395	RAB28
8146564	RAB2A
7977736	RAB2B
7950743	RAB30
8020110	RAB31
8122554	RAB32
8169898	RAB33A
8097507	RAB33B
8013753	RAB34
7966929	RAB35
8071676	RAB36
8074880	RAB36
8009666	RAB37
7950899	RAB38
7943577	RAB39
8176230	RAB39B
8035398	RAB3A
7916112	RAB3B
8105487	RAB3C
8034202	RAB3D
8045398	RAB3GAP1
7924405	RAB3GAP2
7948643	RAB3IL1
7957072	RAB3IP
8174246	RAB40A
8169006	RAB40AL
8019532	RAB40B
7991917	RAB40C
8168135	RAB41
7899499	RAB42
8001147	RAB43
8090529	RAB43
8119096	RAB44
8119102	RAB44
7910398	RAB4A
8028930	RAB4B
8078214	RAB5A
7956088	RAB5B
8015545	RAB5C
7950284	RAB6A
8090803	RAB6B
8045136	RAB6C
8055261	RAB6C
8082431	RAB7A
7923812	RAB7L1
8026520	RAB8A
7984112	RAB8B
8166098	RAB9A
8174271	RAB9B
8107200	RAB9BP1
8037071	RABAC1
8004111	RABEP1
8000616	RABEP2
8157843	RABEPK
8157700	RABGAP1
7907492	RABGAP1L
8133176	RABGEF1
7978239	RABGGTA
7902382	RABGGTB
7923483	RABIF
8044669	RABL2A
8077171	RABL2B
8089867	RABL3
8141728	RABL5
8131406	RAC1
8075910	RAC2
8010737	RAC3
7963157	RACGAP1
7962487	RACGAP1P
8111457	RAD1
8105878	RAD17
8177478	RAD17
8085145	RAD18
8152477	RAD21
8060395	RAD21L1
8060400	RAD21L1
8026122	RAD23A
8157125	RAD23B
8107942	RAD50
7982792	RAD51
7953218	RAD51AP1
8008754	RAD51C
7975292	RAD51L1
8014199	RAD51L3
7960261	RAD52
8151824	RAD54B
7901192	RAD54L
8080100	RAD54L2
7941865	RAD9A
7958677	RAD9B
8137906	RADIL
8063566	RAE1
8130151	RAET1E
8130163	RAET1G
8130173	RAET1L
8085374	RAF1
7939398	RAG1
7905938	RAG1AP1
7947548	RAG2
7981346	RAGE
8005267	RAI1
8104788	RAI14
8171539	RAI2
8132406	RALA
8044919	RALB
8020100	RALBP1
7978653	RALGAPA1
8065280	RALGAPA2
8062492	RALGAPB
8164810	RALGDS
8157949	RALGPS1
7907657	RALGPS2
8061966	RALY
8147065	RALYL
8049567	RAMP1
8007348	RAMP2
8132660	RAMP3
7959882	RAN
8117888	RAN
8071332	RANBP1
8002087	RANBP10
8109938	RANBP17
8044263	RANBP2
8033075	RANBP3
8111569	RANBP3L
8160016	RANBP6
8123989	RANBP9
8076307	RANGAP1
8004832	RANGRF
7903988	RAP1A
7956937	RAP1B
8112728	RAP1B
7913385	RAP1GAP
8003773	RAP1GAP2
8096538	RAP1GDS1
7969693	RAP2A
8083457	RAP2B
8175169	RAP2C
8164665	RAPGEF1
8164692	RAPGEF1
8098121	RAPGEF2
7962623	RAPGEF3
7962625	RAPGEF3
8046428	RAPGEF4
8138504	RAPGEF5
8113881	RAPGEF6
8007043	RAPGEFL1
8058390	RAPH1
7947881	RAPSN
8007084	RARA
8078286	RARB
7963631	RARG
8091723	RARRES1
8143772	RARRES2
7940775	RARRES3
8109802	RARS
8128013	RARS2
8106784	RASA1
8083094	RASA2
7972946	RASA3
8139270	RASA4
8141768	RASA4
8141803	RASA4
8141843	RASA4
7966542	RASAL1
7907611	RASAL2
8035050	RASAL3
8013112	RASD1
8072705	RASD2
8161945	RASEF
7933149	RASGEF1A
8101304	RASGEF1B
8116384	RASGEF1C
7985233	RASGRF1
7990774	RASGRF1
8106660	RASGRF2
7987405	RASGRP1
7949104	RASGRP2
8041422	RASGRP3
8036503	RASGRP4
8038163	RASIP1
8075211	RASL10A
8006562	RASL10B
7968236	RASL11A
8095043	RASL11B
7989718	RASL12
8087640	RASSF1
7938559	RASSF10
8064790	RASSF2
7956819	RASSF3
7927186	RASSF4
7909214	RASSF5
8100943	RASSF6
7937407	RASSF7
7954469	RASSF8
7965226	RASSF9
8033969	RAVER1
7902023	RAVER2
8023549	RAX
8032601	RAX2
7969017	RB1
8150757	RB1CC1
8131292	RBAK
7899813	RBBP4
7923712	RBBP5
7994161	RBBP6
8171516	RBBP7
8020468	RBBP8
8065230	RBBP9
8060353	RBCK1
8021905	RBFA
7993083	RBFOX1
8075673	RBFOX2
8018993	RBFOX3
8019005	RBFOX3
8051215	RBKS
8062347	RBL1
8066136	RBL1
7995631	RBL2
8167042	RBM10
8067869	RBM11
8151788	RBM12B
7941694	RBM14
7941702	RBM14
7941707	RBM14
7903878	RBM15
8080093	RBM15B
8122909	RBM16
7926021	RBM17
8163948	RBM18
7966638	RBM19
8115168	RBM22
7977803	RBM23
8117045	RBM24
7975521	RBM25
7972190	RBM26
8108927	RBM27
8142774	RBM28
8167234	RBM3
8137542	RBM33
8137558	RBM33
7925184	RBM34
8063583	RBM38
8067203	RBM38
8066009	RBM39
7941709	RBM4
8174340	RBM41
8027908	RBM42
8055697	RBM43
8049552	RBM44
8046628	RBM45
8097928	RBM46
8099967	RBM47
7949674	RBM4B
8079869	RBM5
8079842	RBM6
7944006	RBM7
7904751	RBM8A
7964757	RBMS1
8056201	RBMS1
8056206	RBMS1
7956261	RBMS2
8078330	RBMS3
8175420	RBMX
8169920	RBMX2
7938208	RBMXL2
8169463	RBMXL3
8176742	RBMY1A1
8176766	RBMY1A1
8176789	RBMY1A1
8177331	RBMY1A1
8177096	RBMY1A3P
8176753	RBMY1B
8177290	RBMY1B
8177303	RBMY1B
8177277	RBMY2EP
8091078	RBP1
8091071	RBP2
7933359	RBP3
7935116	RBP4
7960764	RBP5
7897522	RBP7
8094460	RBPJ
8155458	RBPJ
8062948	RBPJL
8145669	RBPMS
7989670	RBPMS2
8073334	RBX1
7922432	RC3H1
8163972	RC3H2
8070182	RCAN1
8126760	RCAN2
7898957	RCAN3
7971602	RCBTB1
7971573	RCBTB2
7899462	RCC1
7912956	RCC2
7986186	RCCD1
7941732	RCE1
8101013	RCHY1
8154163	RCL1
7939120	RCN1
7968928	RCN1
7985089	RCN2
8030383	RCN3
7977003	RCOR1
7949021	RCOR2
7909529	RCOR3
7907079	RCSD1
8012598	RCVRN
7924085	RD3
8125204	RDBP
8178686	RDBP
8179913	RDBP
8146921	RDH10
7979743	RDH11
7975284	RDH12
8039306	RDH13
8050474	RDH14
7964292	RDH16
7956018	RDH5
8025515	RDH8
8014326	RDM1
7951554	RDX
7973629	REC8
8155169	RECK
7961654	RECQL
8153838	RECQL4
8018400	RECQL5
8053551	REEP1
8108359	REEP2
7927786	REEP3
7927799	REEP3
8149673	REEP4
8113542	REEP5
8024323	REEP6
8042986	REG1A
8053330	REG1B
8053337	REG1P
8053341	REG3A
8042978	REG3G
7919067	REG4
8042144	REL
7949465	RELA
8029580	RELB
8099797	RELL1
8108822	RELL2
8141950	RELN
7942439	RELT
8061529	REM1
7973363	REM2
7923608	REN
8175933	RENBP
7954589	REP15
8137225	REPIN1
8129901	REPS1
8166243	REPS2
7897078	RER1
7912166	RERE
7961540	RERG
7961595	RERGL
8059213	RESP18
8095262	REST
7927120	RET
8025278	RETN
8089394	RETNLB
8053406	RETSAT
8054227	REV1
8128894	REV3L
8032347	REXO1
8151605	REXO1L1
8151609	REXO1L1
8151613	REXO1L1
8151617	REXO1L1
8151621	REXO1L1
8151625	REXO1L1
8151607	REXO1L2P
8151619	REXO1L2P
8151623	REXO1L2P
8151631	REXO1L2P
7944011	REXO2
8164907	REXO4
8099860	RFC1
8165672	RFC1
8140151	RFC2
7968563	RFC3
8092640	RFC4
7959052	RFC5
8106978	RFESD
8014189	RFFL
8161857	RFK
8019367	RFNG
8072226	RFPL1
8075564	RFPL2
8072605	RFPL3
8031570	RFPL4A
8031573	RFPL4A
8121553	RFPL4B
8088090	RFT1
8088092	RFT1
8085665	RFTN1
8177072	RFTN1
8058063	RFTN2
7922504	RFWD2
8002762	RFWD3
8034722	RFX1
8033097	RFX2
8159876	RFX3
7958305	RFX4
7919971	RFX5
8121649	RFX6
7989132	RFX7
8054344	RFX8
8027139	RFXANK
7968653	RFXAP
8081343	RG9MTD1
8101916	RG9MTD2
8155301	RG9MTD3
8169378	RGAG1
8173503	RGAG4
7908125	RGL1
8125687	RGL2
8178955	RGL2
8180144	RGL2
8034227	RGL3
8071717	RGL4
7991459	RGMA
8107100	RGMB
8167027	RGN
8106210	RGNEF
8155110	RGP1
8043324	RGPD1
8053622	RGPD1
8054414	RGPD3
8044161	RGPD4
8054532	RGPD5
8054557	RGPD5
8054676	RGPD5
8044304	RGPD6
7928789	RGR
7908388	RGS1
7936673	RGS10
7998190	RGS11
8093764	RGS12
7908397	RGS13
8110327	RGS14
7922717	RGS16
8130394	RGS17
7908376	RGS18
8067802	RGS19
7908409	RGS2
8146435	RGS20
7908382	RGS21
8151999	RGS22
8157324	RGS3
7906919	RGS4
7921916	RGS5
7975482	RGS6
7925457	RGS7
8105596	RGS7BP
7922727	RGS8
8009277	RGS9
8027480	RGS9BP
7907977	RGSL1
7907986	RGSL1
8126878	RHAG
8048772	RHBDD1
8133662	RHBDD2
8075200	RHBDD3
7998136	RHBDF1
8018731	RHBDF2
7992010	RHBDL1
7915184	RHBDL2
8006367	RHBDL3
7906163	RHBG
7913835	RHCE
7991283	RHCG
7898998	RHD
7927285	RHEB
8143957	RHEB
7963009	RHEBL1
8082552	RHO
8087409	RHOA
8040473	RHOB
7933821	RHOBTB1
8145227	RHOBTB2
8106986	RHOBTB3
7918593	RHOC
7941761	RHOD
7967202	RHOF
7945944	RHOG
8094743	RHOH
7974902	RHOJ
8041808	RHOQ
8045289	RHOQ
8006345	RHOT1
7991989	RHOT2
7910387	RHOU
7987574	RHOV
8174755	RHOXF1
8169676	RHOXF2
8174750	RHOXF2
8148621	RHPN1
8035980	RHPN2
8167774	RIBC1
8073766	RIBC2
7946340	RIC3
7937275	RIC8A
7958331	RIC8B
8111698	RICTOR
8045697	RIF1
8011131	RILP
7967463	RILPL1
7967456	RILPL2
7967660	RIMBP2
8071532	RIMBP3
8074591	RIMBP3
8074593	RIMBP3
8074771	RIMBP3
8074769	RIMBP3C
7900540	RIMKLA
7953765	RIMKLB
8120613	RIMS1
8147796	RIMS2
7915333	RIMS3
8066451	RIMS4
7949592	RIN1
8061247	RIN2
7976292	RIN3
8118634	RING1
8178244	RING1
8036622	RINL
8135323	RINT1
8142079	RINT1
8116760	RIOK1
8113286	RIOK2
8020508	RIOK3
8116622	RIPK1
8147206	RIPK2
7978312	RIPK3
8070489	RIPK4
8174317	RIPPLY1
8120937	RIPPLY2
7920839	RIT1
8022976	RIT2
7991246	RLBP1
7900395	RLF
8168432	RLIM
8173613	RLIM
8173615	RLIM
8159981	RLN1
8159977	RLN2
8026265	RLN3
7996608	RLTPR
8156126	RMI1
8130191	RMND1
8043310	RMND5A
8110437	RMND5B
8161024	RMRP
7954310	RN18S1
7917645	RN28S1
7942791	RN28S1
8120249	RN7SK
8040338	RN7SL1
7977615	RNASE1
7973078	RNASE10
7977598	RNASE11
7977606	RNASE12
7977642	RNASE13
7973110	RNASE2
7973105	RNASE3
7973101	RNASE6
7973149	RNASE7
7973156	RNASE8
7977596	RNASE9
8050079	RNASEH1
8026051	RNASEH2A
7969179	RNASEH2B
7949482	RNASEH2C
8004237	RNASEK
8004241	RNASEK
8012000	RNASEK
7922707	RNASEL
8130768	RNASET2
7962884	RND1
8007454	RND2
8055688	RND3
7959173	RNF10
8053576	RNF103
7901376	RNF11
7983953	RNF111
8005586	RNF112
8174731	RNF113A
7972438	RNF113B
8063369	RNF114
7904830	RNF115
7942289	RNF121
8150186	RNF122
8079796	RNF123
8020806	RNF125
8032076	RNF126
8008662	RNF126P1
8169174	RNF128
8083310	RNF13
8116372	RNF130
8142618	RNF133
8006229	RNF135
8020814	RNF138
8148265	RNF139
8108847	RNF14
7946569	RNF141
8040090	RNF144A
8117106	RNF144B
8115562	RNF145
8121927	RNF146
8142622	RNF148
8054329	RNF149
8102938	RNF150
7992409	RNF151
8023598	RNF152
8018652	RNF157
8021120	RNF165
8003348	RNF166
8004030	RNF167
8093130	RNF168
7942544	RNF169
7968085	RNF17
8150565	RNF170
8103244	RNF175
8105585	RNF180
8043209	RNF181
8116980	RNF182
8163485	RNF183
8072454	RNF185
8075477	RNF185
7913206	RNF186
7910372	RNF187
8152041	RNF19A
7914603	RNF19B
7908169	RNF2
8156945	RNF20
7897257	RNF207
7897263	RNF207
8165492	RNF208
8165637	RNF208
8098856	RNF212
8010426	RNF213
8010454	RNF213
8019071	RNF213
7944096	RNF214
8075365	RNF215
8137986	RNF216
8131286	RNF216L
8121825	RNF217
7972180	RNF219
7900979	RNF220
8012473	RNF222
8064766	RNF24
8058985	RNF25
7944510	RNF26
7973584	RNF31
7973613	RNF31
8137566	RNF32
7959282	RNF34
8161192	RNF38
8124695	RNF39
8178326	RNF39
8093590	RNF4
7994939	RNF40
7964021	RNF41
8016994	RNF43
8115927	RNF44
8118535	RNF5
8179472	RNF5
8150356	RNF5P1
8178188	RNF5P1
7970681	RNF6
8083119	RNF7
8119184	RNF8
8119196	RNF8
8017162	RNFT1
7959025	RNFT2
8128052	RNGTT
7945420	RNH1
7934885	RNLS
8020323	RNMT
8003621	RNMTL1
7903404	RNPC3
7908779	RNPEP
8049689	RNPEPL1
7998774	RNPS1
8060895	RNU105B
8146456	RNU105C
7899502	RNU11
7898375	RNU1-1
7898411	RNU1-1
7912800	RNU1-1
7912850	RNU1-1
7919269	RNU1-1
7919349	RNU1-1
7919576	RNU1-1
7973896	RNU1-1
7978568	RNU1-1
8073603	RNU12
7948894	RNU2-1
8019631	RNU2-1
8019633	RNU2-1
8019635	RNU2-1
8019637	RNU2-1
8019639	RNU2-1
8019641	RNU2-1
8019703	RNU2-1
8019705	RNU2-1
8019707	RNU2-1
8019709	RNU2-1
8019802	RNU2-1
7967030	RNU4-1
7967028	RNU4-2
8044961	RNU4ATAC
7984257	RNU5A
7984259	RNU5B-1
7915592	RNU5D
7897801	RNU5E
7915590	RNU5F
8107855	RNU6ATAC
8112176	RNU6ATAC
8007069	RNY4P8
7906072	ROBLD3
8088919	ROBO1
8081001	ROBO2
7944882	ROBO3
7952453	ROBO4
8022441	ROCK1
8019804	ROCK1P1
8050302	ROCK2
8163402	ROD1
7999217	ROGDI
7940662	ROM1
8062206	ROMO1
8090152	ROPN1
8082261	ROPN1B
8104492	ROPN1L
