Reporter ID	miRNA ID
A_25_P00010998	hsa-miR-19a
A_25_P00010239	hsa-miR-190
A_25_P00011682	ebv-miR-BART3*
A_25_P00010794	hsa-miR-421
A_25_P00010124	hsa-miR-548b-3p
A_25_P00013225	hsa-miR-92a-1*
A_25_P00013752	ebv-miR-BART12
A_25_P00013199	hsa-miR-26b*
A_25_P00012008	hsa-miR-28-3p
A_25_P00012692	hsa-miR-532-3p
A_25_P00010829	hsa-miR-489
A_25_P00010933	hsa-miR-568
A_25_P00013401	hsa-miR-132*
A_25_P00012987	hsa-miR-744
A_25_P00012319	hsa-miR-370
A_25_P00013546	hsa-miR-340*
A_25_P00011379	hsa-miR-600
A_25_P00012343	hsa-miR-340
A_25_P00014952	hsa-miR-1234
A_25_P00010773	hsa-miR-617
A_25_P00014494	hsa-miR-24-1*
A_25_P00011701	hcmv-miR-US4
A_25_P00011131	hsa-miR-559
A_25_P00011298	hsa-miR-569
A_25_P00011599	hsa-miR-621
A_25_P00012116	hsa-miR-217
A_25_P00010172	hsa-miR-521
A_25_P00011759	kshv-miR-K12-12
A_25_P00010104	hsa-miR-299-3p
A_25_P00011251	hsa-miR-578
A_25_P00012877	hsa-miR-298
A_25_P00012519	hsa-miR-515-3p
A_25_P00012447	hsa-miR-451
A_25_P00011455	hsa-miR-588
A_25_P00013110	hsa-miR-297
A_25_P00010547	hsa-miR-141
A_25_P00013215	hsa-miR-31*
A_25_P00014130	hsa-miR-519d
A_25_P00012026	hsa-miR-33a
A_25_P00012443	hsa-miR-453
A_25_P00010023	hsa-miR-369-3p
A_25_P00013753	ebv-miR-BART12
A_25_P00013178	hsa-miR-22*
A_25_P00013167	hsa-miR-19b-2*
A_25_P00013738	ebv-miR-BART6-5p
A_25_P00010291	hsa-miR-524-3p
A_25_P00012177	hsa-miR-140-3p
A_25_P00010239	hsa-miR-190
A_25_P00012239	hsa-miR-185
A_25_P00012238	hsa-miR-185
A_25_P00010126	hsa-miR-377
A_25_P00014494	hsa-miR-24-1*
A_25_P00010442	hsa-miR-448
A_25_P00010371	hsa-miR-640
A_25_P00012344	hsa-miR-340
A_25_P00013250	hsa-miR-101*
A_25_P00012253	hsa-miR-193a-5p
A_25_P00012375	hsa-miR-151-5p
A_25_P00012684	hsa-miR-514
A_25_P00013286	hsa-miR-30c-2*
A_25_P00012909	hsa-miR-450b-5p
A_25_P00010151	hsa-miR-378*
A_25_P00012401	hsa-miR-339-5p
A_25_P00014832	hsa-miR-181a
A_25_P00012764	hsa-miR-589
A_25_P00012139	hsa-miR-200b
A_25_P00011048	hsa-miR-330-3p
A_25_P00013454	hsa-miR-185*
A_25_P00013583	hsa-miR-452*
A_25_P00011363	hsa-miR-643
A_25_P00013539	hsa-miR-379*
A_25_P00013335	hsa-miR-214*
A_25_P00013191	hsa-miR-25*
A_25_P00012297	hsa-miR-296-3p
A_25_P00010962	hsa-miR-585
A_25_P00010432	hsa-miR-484
A_25_P00010403	hsa-miR-638
A_25_P00012059	hsa-miR-198
A_25_P00010869	hsa-miR-192
A_25_P00013200	hsa-miR-26b*
A_25_P00011890	kshv-miR-K12-3*
A_25_P00013841	hsa-miR-17
A_25_P00010161	hsa-miR-371-3p
A_25_P00013790	ebv-miR-BART19-3p
A_25_P00010960	hsa-miR-585
A_25_P00010700	hsa-miR-199a-5p
A_25_P00013579	hsa-miR-431*
A_25_P00011729	hcmv-miR-US25-2-3p
A_25_P00010464	hsa-miR-34b*
A_25_P00010100	hsa-miR-380
A_25_P00014954	hsa-miR-1234
A_25_P00013775	ebv-miR-BART17-3p
A_25_P00011953	hsa-miR-661
A_25_P00011341	hsa-miR-765
A_25_P00014851	hsa-miR-365
A_25_P00010474	hsa-miR-100
A_25_P00012361	hsa-miR-337-5p
A_25_P00012012	hsa-miR-29a
A_25_P00013112	hsa-let-7a*
A_25_P00013719	ebv-miR-BART1-5p
A_25_P00014984	hsa-miR-518f*
A_25_P00013496	hsa-miR-99b*
A_25_P00013114	hsa-let-7a*
A_25_P00013090	hsa-miR-940
A_25_P00010433	hsa-miR-106b
A_25_P00014847	hsa-miR-150
A_25_P00013071	hsa-miR-935
A_25_P00010092	hsa-miR-487a
A_25_P00011757	kshv-miR-K12-12
A_25_P00010053	hsa-miR-29b
A_25_P00013277	hsa-miR-129*
A_25_P00013295	hsa-miR-7-1*
A_25_P00010805	hsa-miR-622
A_25_P00012918	hsa-miR-874
A_25_P00011383	hsa-miR-641
A_25_P00011770	hcmv-miR-UL22A*
A_25_P00011829	ebv-miR-BART20-5p
A_25_P00010677	hsa-miR-24
A_25_P00013042	hsa-miR-921
A_25_P00013160	hsa-miR-19b-1*
A_25_P00012833	hsa-miR-652
A_25_P00012906	hsa-miR-220b
A_25_P00013824	hiv1-miR-H1
A_25_P00010258	hsa-miR-372
A_25_P00010564	hsa-miR-520b
A_25_P00012265	hsa-miR-200c
A_25_P00012991	hsa-miR-885-5p
A_25_P00014898	hsa-miR-582-5p
A_25_P00011062	hsa-miR-511
A_25_P00012705	hsa-miR-545
A_25_P00010036	hsa-miR-516b
A_25_P00012216	hsa-miR-126
A_25_P00012452	hsa-miR-409-5p
A_25_P00013299	hsa-miR-7-2*
A_25_P00010438	hsa-miR-130b
A_25_P00013423	hsa-miR-144*
A_25_P00013587	hsa-miR-202*
A_25_P00013599	hsa-miR-497*
A_25_P00011827	kshv-miR-K12-1
A_25_P00013271	hsa-miR-16-2*
A_25_P00013442	hsa-miR-146a*
A_25_P00010743	hsa-miR-548c-3p
A_25_P00013577	hsa-miR-431*
A_25_P00014950	hsa-miR-1233
A_25_P00013518	hsa-miR-367*
A_25_P00013397	hsa-miR-130a*
A_25_P00012515	hsa-miR-181d
A_25_P00011981	hsa-let-7d
A_25_P00013390	hsa-miR-124*
A_25_P00010976	hsa-miR-21
A_25_P00011685	ebv-miR-BART4
A_25_P00011979	hsa-miR-770-5p
A_25_P00013519	hsa-miR-367*
A_25_P00011124	hsa-miR-633
A_25_P00010161	hsa-miR-371-3p
A_25_P00012831	hsa-miR-636
A_25_P00013785	ebv-miR-BART19-5p
A_25_P00015003	hsa-miR-1226*
A_25_P00013089	hsa-miR-940
A_25_P00013330	hsa-miR-196a*
A_25_P00011804	ebv-miR-BART2-5p
A_25_P00012793	hsa-miR-616
A_25_P00013066	hsa-miR-934
A_25_P00012234	hsa-miR-149
A_25_P00010644	hsa-miR-486-5p
A_25_P00012257	hsa-miR-193a-3p
A_25_P00012882	hsa-miR-891a
A_25_P00012274	hsa-miR-29c
A_25_P00014917	hsa-miR-208b
A_25_P00013483	hsa-miR-29c*
A_25_P00011991	hsa-miR-17
A_25_P00012086	hsa-miR-34a
A_25_P00013060	hsa-miR-933
A_25_P00012507	hsa-miR-495
A_25_P00012793	hsa-miR-616
A_25_P00013401	hsa-miR-132*
A_25_P00013251	hsa-miR-101*
A_25_P00011762	hcmv-miR-UL148D
A_25_P00012733	hsa-miR-576-5p
A_25_P00012425	hsa-miR-423-3p
A_25_P00012825	hsa-miR-33b
A_25_P00012367	hsa-miR-337-3p
A_25_P00010387	hsa-miR-146b-5p
A_25_P00012411	hsa-miR-196b
A_25_P00010381	hsa-miR-127-3p
A_25_P00011364	hsa-miR-573
A_25_P00010094	hsa-miR-492
A_25_P00010351	hsa-miR-517*
A_25_P00010604	hsa-miR-411
A_25_P00013473	hsa-miR-155*
A_25_P00013770	ebv-miR-BART17-5p
A_25_P00010910	hsa-miR-634
A_25_P00013047	hsa-miR-922
A_25_P00013388	hsa-miR-124*
A_25_P00014891	hsa-miR-513a-3p
A_25_P00013242	hsa-miR-99a*
A_25_P00012871	hsa-miR-454
A_25_P00011051	hsa-miR-589*
A_25_P00012396	hsa-miR-338-3p
A_25_P00012836	hsa-miR-548d-5p
A_25_P00010044	hsa-miR-363*
A_25_P00014853	hsa-miR-381
A_25_P00011825	kshv-miR-K12-1
A_25_P00012475	hsa-miR-490-5p
A_25_P00012411	hsa-miR-196b
A_25_P00013709	ebv-miR-BHRF1-2
A_25_P00010507	hsa-miR-490-3p
A_25_P00012952	hsa-miR-875-5p
A_25_P00012919	hsa-miR-874
A_25_P00011993	hsa-miR-18a
A_25_P00012755	hsa-miR-548b-5p
A_25_P00011869	ebv-miR-BART6-3p
A_25_P00010614	hsa-miR-20b
A_25_P00012183	hsa-miR-143
A_25_P00013821	hiv1-miR-N367
A_25_P00010267	hsa-miR-412
A_25_P00010990	hsa-miR-25
A_25_P00013360	hsa-let-7g*
A_25_P00013150	hsa-miR-17*
A_25_P00011120	hsa-miR-488*
A_25_P00010583	hsa-miR-154
A_25_P00011798	hsv1-miR-H1
A_25_P00010403	hsa-miR-638
A_25_P00013715	ebv-miR-BHRF1-3
A_25_P00013355	hsa-miR-223*
A_25_P00011352	hsa-miR-596
A_25_P00012138	hsa-miR-200b
A_25_P00012881	hsa-miR-891a
A_25_P00010985	hsa-miR-367
A_25_P00011353	hsa-miR-580
A_25_P00011284	hsa-miR-581
A_25_P00011121	hsa-miR-552
A_25_P00010095	hsa-miR-626
A_25_P00010658	hsa-miR-503
A_25_P00013355	hsa-miR-223*
A_25_P00010437	hsa-miR-130b
A_25_P00014940	hsa-miR-1229
A_25_P00010442	hsa-miR-448
A_25_P00012785	hsa-miR-615-5p
A_25_P00012965	hsa-miR-876-3p
A_25_P00013521	hsa-miR-367*
A_25_P00013399	hsa-miR-130a*
A_25_P00014905	hsa-miR-1224-5p
A_25_P00013378	hsa-miR-27b*
A_25_P00014917	hsa-miR-208b
A_25_P00012738	hsa-miR-576-3p
A_25_P00010386	hsa-miR-146b-5p
A_25_P00010464	hsa-miR-34b*
A_25_P00014532	hsa-miR-192*
A_25_P00012106	hsa-miR-214
A_25_P00011648	ebv-miR-BHRF1-1
A_25_P00010612	hsa-miR-20a
A_25_P00010797	hsa-miR-27a
A_25_P00010470	hsa-miR-10a
A_25_P00010285	hsa-miR-181a
A_25_P00013352	hsa-miR-223*
A_25_P00013151	hsa-miR-17*
A_25_P00012231	hsa-miR-134
A_25_P00010439	hsa-miR-130a
A_25_P00012097	hsa-miR-183
A_25_P00013579	hsa-miR-431*
A_25_P00014820	hsa-miR-23a
A_25_P00011716	ebv-miR-BART7
A_25_P00012344	hsa-miR-340
A_25_P00012414	hsa-miR-422a
A_25_P00012027	hsa-miR-33a
A_25_P00013118	hsa-let-7b*
A_25_P00011242	hsa-miR-616*
A_25_P00013769	ebv-miR-BART17-5p
A_25_P00010830	hsa-miR-489
A_25_P00013749	ebv-miR-BART11-5p
A_25_P00013806	ebv-miR-BART9*
A_25_P00011419	hsa-miR-586
A_25_P00014874	hsa-miR-525-5p
A_25_P00010380	hsa-miR-656
A_25_P00013191	hsa-miR-25*
A_25_P00012654	hsa-miR-505
A_25_P00012154	hsa-miR-122
A_25_P00011695	kshv-miR-K12-7
A_25_P00010378	hsa-miR-323-3p
A_25_P00010092	hsa-miR-487a
A_25_P00013387	hsa-miR-122*
A_25_P00013619	hsa-miR-551b*
A_25_P00013379	hsa-miR-27b*
A_25_P00010398	hsa-miR-605
A_25_P00010273	hsa-miR-429
A_25_P00010594	hsa-miR-455-5p
A_25_P00015003	hsa-miR-1226*
A_25_P00010617	hsa-miR-137
A_25_P00011003	hsa-miR-9
A_25_P00013393	hsa-miR-125b-1*
A_25_P00014880	hsa-miR-520h
A_25_P00013376	hsa-miR-27b*
A_25_P00013755	ebv-miR-BART12
A_25_P00010787	hsa-miR-564
A_25_P00013423	hsa-miR-144*
A_25_P00011441	hsa-miR-801_v10.1
A_25_P00013342	hsa-miR-218-2*
A_25_P00011425	hsa-miR-563
A_25_P00012358	hsa-miR-342-3p
A_25_P00011370	hsa-miR-647
A_25_P00010600	hsa-miR-126*
A_25_P00014849	hsa-miR-99b
A_25_P00013555	hsa-miR-148b*
A_25_P00010384	hsa-miR-383
A_25_P00010901	hsa-miR-611
A_25_P00010204	hsa-miR-22
A_25_P00010444	hsa-miR-448
A_25_P00011689	hcmv-miR-UL112
A_25_P00012295	hsa-miR-296-3p
A_25_P00012013	hsa-miR-29a
A_25_P00012319	hsa-miR-370
A_25_P00010840	hsa-miR-301a
A_25_P00010630	hsa-miR-28-5p
A_25_P00013578	hsa-miR-431*
A_25_P00013805	ebv-miR-BART9*
A_25_P00011680	ebv-miR-BART3*
A_25_P00013125	hsa-let-7d*
A_25_P00013209	hsa-miR-29a*
A_25_P00013008	hsa-miR-873
A_25_P00013561	hsa-miR-424*
A_25_P00012437	hsa-miR-450a
A_25_P00011978	hsa-miR-770-5p
A_25_P00010983	hsa-miR-302a
A_25_P00011007	hsa-miR-194
A_25_P00014346	hsa-miR-656
A_25_P00012257	hsa-miR-193a-3p
A_25_P00012215	hsa-miR-126
A_25_P00012809	hsa-miR-625
A_25_P00012958	hsa-miR-875-3p
A_25_P00011319	hsa-miR-555
A_25_P00012855	hsa-miR-654-3p
A_25_P00010918	hsa-miR-650
A_25_P00013450	hsa-miR-150*
A_25_P00013451	hsa-miR-150*
A_25_P00010380	hsa-miR-656
A_25_P00011336	hsa-miR-642
A_25_P00010361	hsa-miR-485-3p
A_25_P00011312	hsa-miR-621
A_25_P00013343	hsa-miR-218-2*
A_25_P00011608	hsa-miR-675
A_25_P00012618	hsa-miR-516a-5p
A_25_P00013570	hsa-miR-18b*
A_25_P00010347	hsa-miR-595
A_25_P00013182	hsa-miR-23a*
A_25_P00012431	hsa-miR-18b
A_25_P00010021	hsa-miR-655
A_25_P00014871	hsa-miR-519c-3p
A_25_P00010698	hsa-miR-199b-5p
A_25_P00012353	hsa-miR-342-5p
A_25_P00012785	hsa-miR-615-5p
A_25_P00013466	hsa-miR-200c*
A_25_P00014861	hsa-miR-483-5p
A_25_P00010741	hsa-miR-548c-3p
A_25_P00014863	hsa-miR-202
A_25_P00013177	hsa-miR-22*
A_25_P00010739	hsa-miR-548d-3p
A_25_P00010249	hsa-miR-630
A_25_P00010800	hsa-miR-663
A_25_P00012913	hsa-miR-450b-3p
A_25_P00012279	hsa-miR-219-2-3p
A_25_P00011853	ebv-miR-BART13
A_25_P00011621	hsa-miR-641
A_25_P00012193	hsa-miR-145
A_25_P00012753	hsa-miR-548b-5p
A_25_P00012447	hsa-miR-451
A_25_P00010182	hsa-miR-381
A_25_P00012437	hsa-miR-450a
A_25_P00012243	hsa-miR-186
A_25_P00012422	hsa-miR-423-3p
A_25_P00010690	hsa-miR-221
A_25_P00012026	hsa-miR-33a
A_25_P00011110	hsa-miR-424
A_25_P00013519	hsa-miR-367*
A_25_P00013529	hsa-miR-376a*
A_25_P00011249	hsa-miR-578
A_25_P00012831	hsa-miR-636
A_25_P00010207	hsa-miR-592
A_25_P00012994	hsa-miR-885-3p
A_25_P00011400	hsa-miR-646
A_25_P00014932	hsa-miR-1227
A_25_P00012226	hsa-miR-129-3p
A_25_P00013140	hsa-miR-15a*
A_25_P00012146	hsa-let-7i
A_25_P00011245	hsa-miR-802
A_25_P00010220	hsa-miR-449a
A_25_P00013307	hsa-miR-10b*
A_25_P00010051	hsa-miR-517b
A_25_P00013281	hsa-miR-148a*
A_25_P00012678	hsa-miR-509-3p
A_25_P00013104	hsa-miR-944
A_25_P00012501	hsa-miR-493
A_25_P00011017	hsa-miR-136
A_25_P00010499	hsa-miR-515-5p
A_25_P00013666	hsa-miR-541*
A_25_P00011972	hsa-miR-768-3p_v11.0
A_25_P00011002	hsa-miR-9
A_25_P00014871	hsa-miR-519c-3p
A_25_P00011944	hsa-miR-639
A_25_P00013568	hsa-miR-18b*
A_25_P00012358	hsa-miR-342-3p
A_25_P00012780	hsa-miR-548a-5p
A_25_P00011796	hsv1-miR-H1
A_25_P00011425	hsa-miR-563
A_25_P00010249	hsa-miR-630
A_25_P00010631	hsa-miR-28-5p
A_25_P00012082	hsa-miR-10b
A_25_P00012836	hsa-miR-548d-5p
A_25_P00011045	hsa-miR-501-5p
A_25_P00011675	hcmv-miR-US5-1
A_25_P00011354	hsa-miR-580
A_25_P00012548	hsa-miR-525-3p
A_25_P00013297	hsa-miR-7-2*
A_25_P00011294	hsa-miR-561
A_25_P00011718	ebv-miR-BART7
A_25_P00013538	hsa-miR-379*
A_25_P00011004	hsa-miR-103
A_25_P00014896	hsa-miR-575
A_25_P00010954	hsa-miR-363
A_25_P00010361	hsa-miR-485-3p
A_25_P00010642	hsa-miR-601
A_25_P00011102	hsa-miR-15b
A_25_P00011767	kshv-miR-K12-8
A_25_P00010619	hsa-miR-302b
A_25_P00013297	hsa-miR-7-2*
A_25_P00012837	hsa-miR-548d-5p
A_25_P00013129	hsa-let-7e*
A_25_P00011745	ebv-miR-BART5
A_25_P00012748	hsa-miR-582-3p
A_25_P00011886	ebv-miR-BART14*
A_25_P00011886	ebv-miR-BART14*
A_25_P00010403	hsa-miR-638
A_25_P00012322	hsa-miR-371-5p
A_25_P00010895	hsa-miR-361-5p
A_25_P00010607	hsa-miR-140-5p
A_25_P00010936	hsa-miR-607
A_25_P00012589	hsa-miR-520d-3p
A_25_P00013510	hsa-miR-302b*
A_25_P00013261	hsa-miR-105*
A_25_P00014976	hsa-miR-30a*
A_25_P00010504	hsa-miR-205
A_25_P00011971	hsa-miR-668
A_25_P00011695	kshv-miR-K12-7
A_25_P00013089	hsa-miR-940
A_25_P00011118	hsa-miR-331-3p
A_25_P00013178	hsa-miR-22*
A_25_P00013820	hiv1-miR-N367
A_25_P00011953	hsa-miR-661
A_25_P00010954	hsa-miR-363
A_25_P00011008	hsa-miR-518a-3p
A_25_P00010795	hsa-miR-421
A_25_P00013464	hsa-miR-195*
A_25_P00010259	hsa-miR-372
A_25_P00010431	hsa-miR-484
A_25_P00012013	hsa-miR-29a
A_25_P00010465	hsa-miR-34b*
A_25_P00011604	hsa-miR-606
A_25_P00011017	hsa-miR-136
A_25_P00011046	hsa-miR-330-3p
A_25_P00010380	hsa-miR-656
A_25_P00013427	hsa-miR-145*
A_25_P00010491	hsa-miR-374a
A_25_P00011954	hsa-miR-769-5p
A_25_P00010198	hsa-miR-410
A_25_P00013648	hsa-miR-33b*
A_25_P00011097	hsa-miR-572
A_25_P00011952	hsa-miR-661
A_25_P00013714	ebv-miR-BHRF1-3
A_25_P00010226	hsa-miR-623
A_25_P00011126	hsa-miR-542-3p
A_25_P00013069	hsa-miR-935
A_25_P00012859	hsa-miR-542-5p
A_25_P00013005	hsa-miR-665
A_25_P00011327	hsa-miR-651
A_25_P00011629	hsa-miR-563
A_25_P00013441	hsa-miR-138-1*
A_25_P00013744	ebv-miR-BART9
A_25_P00012406	hsa-miR-345
A_25_P00013110	hsa-miR-297
A_25_P00012107	hsa-miR-214
A_25_P00013476	hsa-miR-194*
A_25_P00013453	hsa-miR-150*
A_25_P00015007	hsa-miR-1228*
A_25_P00013370	hsa-miR-15b*
A_25_P00010225	hsa-miR-648
A_25_P00011831	ebv-miR-BART20-5p
A_25_P00012812	hsa-miR-628-5p
A_25_P00012262	hsa-miR-320a
A_25_P00010700	hsa-miR-199a-5p
A_25_P00012922	hsa-miR-890
A_25_P00013059	hsa-miR-509-3-5p
A_25_P00013510	hsa-miR-302b*
A_25_P00011481	hsa-miR-552
A_25_P00010400	hsa-miR-204
A_25_P00012027	hsa-miR-33a
A_25_P00010936	hsa-miR-607
A_25_P00011766	kshv-miR-K12-8
A_25_P00013506	hsa-miR-26a-2*
A_25_P00010041	hsa-miR-363*
A_25_P00013661	hsa-miR-888*
A_25_P00011868	ebv-miR-BART6-3p
A_25_P00012764	hsa-miR-589
A_25_P00014935	hsa-miR-1228
A_25_P00013730	ebv-miR-BART2-3p
A_25_P00013439	hsa-miR-138-1*
A_25_P00011221	hsa-miR-553
A_25_P00010676	hsa-miR-24
A_25_P00012123	hsa-miR-219-1-3p
A_25_P00012913	hsa-miR-450b-3p
A_25_P00010577	hsa-miR-151-3p
A_25_P00013117	hsa-let-7b*
A_25_P00012588	hsa-miR-520d-3p
A_25_P00010690	hsa-miR-221
A_25_P00013262	hsa-miR-105*
A_25_P00013825	hiv1-miR-H1
A_25_P00013205	hsa-miR-27a*
A_25_P00012288	hsa-miR-34c-3p
A_25_P00012436	hsa-miR-450a
A_25_P00013649	hsa-miR-33b*
A_25_P00013265	hsa-miR-106a*
A_25_P00014957	hsa-miR-1236
A_25_P00012927	hsa-miR-891b
A_25_P00010606	hsa-miR-140-5p
A_25_P00011816	kshv-miR-K12-10b
A_25_P00013806	ebv-miR-BART9*
A_25_P00011840	hcmv-miR-US25-1
A_25_P00011749	hcmv-miR-US33-5p
A_25_P00012116	hsa-miR-217
A_25_P00013532	hsa-miR-377*
A_25_P00013099	hsa-miR-942
A_25_P00012407	hsa-miR-345
A_25_P00010683	hsa-miR-30d
A_25_P00012436	hsa-miR-450a
A_25_P00010019	hsa-miR-329
A_25_P00010736	hsa-miR-548d-3p
A_25_P00013054	hsa-miR-924
A_25_P00012525	hsa-miR-519e
A_25_P00010508	hsa-miR-490-3p
A_25_P00010440	hsa-miR-130a
A_25_P00012649	hsa-miR-504
A_25_P00012974	hsa-miR-147b
A_25_P00010092	hsa-miR-487a
A_25_P00013602	hsa-miR-518f*
A_25_P00012724	hsa-miR-574-5p
A_25_P00010953	hsa-miR-363
A_25_P00011627	hsa-miR-613
A_25_P00011730	hcmv-miR-US25-2-3p
A_25_P00012699	hsa-miR-544
A_25_P00013327	hsa-miR-187*
A_25_P00013497	hsa-miR-99b*
A_25_P00010717	hsa-miR-524-5p
A_25_P00010839	hsa-miR-301a
A_25_P00010506	hsa-miR-302c*
A_25_P00010738	hsa-miR-548d-3p
A_25_P00011096	hsa-miR-572
A_25_P00012935	hsa-miR-220c
A_25_P00013410	hsa-miR-138-2*
A_25_P00011476	hsa-miR-770-5p
A_25_P00010560	hsa-miR-520e
A_25_P00011962	hsa-miR-646
A_25_P00010853	hsa-miR-212
A_25_P00010459	hsa-miR-660
A_25_P00010803	hsa-miR-518d-3p
A_25_P00011790	ebv-miR-BART8
A_25_P00010689	hsa-miR-221
A_25_P00010617	hsa-miR-137
A_25_P00010099	hsa-miR-380
A_25_P00011355	hsa-miR-580
A_25_P00012209	hsa-miR-125a-5p
A_25_P00012089	hsa-miR-181b
A_25_P00013823	hiv1-miR-N367
A_25_P00011233	hsa-miR-769-3p
A_25_P00010885	hsa-miR-181a*
A_25_P00014867	hsa-miR-515-5p
A_25_P00013765	ebv-miR-BART16
A_25_P00011694	kshv-miR-K12-7
A_25_P00012443	hsa-miR-453
A_25_P00010548	hsa-miR-141
A_25_P00012266	hsa-miR-200c
A_25_P00010499	hsa-miR-515-5p
A_25_P00012403	hsa-miR-339-3p
A_25_P00010585	hsa-miR-382
A_25_P00013022	hsa-miR-760
A_25_P00013050	hsa-miR-923
A_25_P00013411	hsa-miR-138-2*
A_25_P00013319	hsa-miR-181c*
A_25_P00010464	hsa-miR-34b*
A_25_P00011874	hcmv-miR-UL22A
A_25_P00010465	hsa-miR-34b*
A_25_P00011003	hsa-miR-9
A_25_P00010089	hsa-let-7f
A_25_P00011430	hsa-miR-758
A_25_P00011018	hsa-miR-136
A_25_P00013922	hsa-miR-30b
A_25_P00010154	hsa-miR-324-5p
A_25_P00011878	hcmv-miR-UL70-5p
A_25_P00011706	ebv-miR-BART14
A_25_P00010131	hsa-miR-148a
A_25_P00012301	hsa-miR-30e
A_25_P00011016	hsa-miR-142-3p
A_25_P00012131	hsa-miR-223
A_25_P00010614	hsa-miR-20b
A_25_P00011229	hsa-miR-655
A_25_P00013448	hsa-miR-149*
A_25_P00011869	ebv-miR-BART6-3p
A_25_P00012347	hsa-miR-330-5p
A_25_P00010224	hsa-miR-648
A_25_P00011112	hsa-miR-507
A_25_P00014099	hsa-miR-515-5p
A_25_P00012416	hsa-miR-422a
A_25_P00013539	hsa-miR-379*
A_25_P00011970	hsa-miR-668
A_25_P00012150	hsa-miR-1
A_25_P00011858	kshv-miR-K12-4-3p
A_25_P00012474	hsa-miR-490-5p
A_25_P00013415	hsa-miR-141*
A_25_P00012819	hsa-miR-628-3p
A_25_P00013156	hsa-miR-19a*
A_25_P00010446	hsa-miR-299-5p
A_25_P00012266	hsa-miR-200c
A_25_P00013356	hsa-miR-200b*
A_25_P00013608	hsa-miR-505*
A_25_P00014976	hsa-miR-30a*
A_25_P00012507	hsa-miR-495
A_25_P00010934	hsa-miR-568
A_25_P00011461	hsa-miR-599
A_25_P00012471	hsa-miR-488
A_25_P00012270	hsa-miR-155
A_25_P00010915	hsa-miR-604
A_25_P00010386	hsa-miR-146b-5p
A_25_P00013559	hsa-miR-335*
A_25_P00011892	kshv-miR-K12-9
A_25_P00012698	hsa-miR-455-3p
A_25_P00013339	hsa-miR-218-1*
A_25_P00010436	hsa-miR-606
A_25_P00013683	hsa-miR-374b*
A_25_P00012461	hsa-miR-483-3p
A_25_P00012739	hsa-miR-579
A_25_P00012012	hsa-miR-29a
A_25_P00011379	hsa-miR-600
A_25_P00010791	hsa-miR-380*
A_25_P00010746	hsa-miR-548a-3p
A_25_P00013026	hsa-miR-301b
A_25_P00014972	hsa-miR-513c
A_25_P00011895	kshv-miR-K12-9
A_25_P00012792	hsa-miR-616
A_25_P00010120	hsa-miR-493*
A_25_P00011008	hsa-miR-518a-3p
A_25_P00010236	hsa-miR-184
A_25_P00012083	hsa-miR-10b
A_25_P00013445	hsa-miR-146a*
A_25_P00010264	hsa-miR-608
A_25_P00011641	hsa-miR-633
A_25_P00013352	hsa-miR-223*
A_25_P00011432	hsa-miR-668
A_25_P00010113	hsa-miR-487b
A_25_P00014946	hsa-miR-1231
A_25_P00014846	hsa-miR-150
A_25_P00012746	hsa-miR-582-3p
A_25_P00012002	hsa-miR-26b
A_25_P00013269	hsa-miR-16-2*
A_25_P00011671	ebv-miR-BART10
A_25_P00013341	hsa-miR-218-2*
A_25_P00010405	hsa-miR-211
A_25_P00013268	hsa-miR-16-2*
A_25_P00012858	hsa-miR-542-5p
A_25_P00011373	hsa-miR-649
A_25_P00011954	hsa-miR-769-5p
A_25_P00012083	hsa-miR-10b
A_25_P00010683	hsa-miR-30d
A_25_P00014229	hsa-miR-577
A_25_P00013361	hsa-let-7g*
A_25_P00013411	hsa-miR-138-2*
A_25_P00012086	hsa-miR-34a
A_25_P00013511	hsa-miR-302b*
A_25_P00013369	hsa-miR-15b*
A_25_P00013136	hsa-let-7f-2*
A_25_P00010561	hsa-miR-520e
A_25_P00014890	hsa-miR-513a-3p
A_25_P00011405	hsa-miR-644
A_25_P00010315	hsa-miR-9*
A_25_P00010799	hsa-miR-663
A_25_P00010589	hsa-miR-132
A_25_P00011050	hsa-miR-589*
A_25_P00013825	hiv1-miR-H1
A_25_P00013640	hsa-miR-625*
A_25_P00012994	hsa-miR-885-3p
A_25_P00012167	hsa-miR-133a
A_25_P00010163	hsa-miR-302d
A_25_P00012200	hsa-miR-153
A_25_P00013130	hsa-let-7e*
A_25_P00013796	ebv-miR-BART7*
A_25_P00010259	hsa-miR-372
A_25_P00011882	hcmv-miR-UL36
A_25_P00010563	hsa-miR-520b
A_25_P00013488	hsa-miR-30c-1*
A_25_P00012703	hsa-miR-545
A_25_P00013611	hsa-miR-545*
A_25_P00011884	ebv-miR-BART14*
A_25_P00010249	hsa-miR-630
A_25_P00010547	hsa-miR-141
A_25_P00013124	hsa-let-7d*
A_25_P00011941	hsa-miR-517b
A_25_P00013443	hsa-miR-146a*
A_25_P00012362	hsa-miR-337-5p
A_25_P00013349	hsa-miR-222*
A_25_P00012794	hsa-miR-616
A_25_P00012588	hsa-miR-520d-3p
A_25_P00012524	hsa-miR-519e
A_25_P00011368	hsa-miR-647
A_25_P00012566	hsa-miR-518c
A_25_P00010042	hsa-miR-363*
A_25_P00010220	hsa-miR-449a
A_25_P00013650	hsa-miR-33b*
A_25_P00013131	hsa-let-7e*
A_25_P00012395	hsa-miR-338-3p
