"##For information about the Annotation file content,  please see the bundled README file."		
#%create_date=2009-11-13 GMT-08:00 20:57:17		
#%chip_type=HT_HG-U133A		
#%genome-species=Homo sapiens		
#%genome-version=hg19		
#%genome-version-ucsc=hg19		
#%genome-version-ncbi=GRCh37		
#%genome-version-create_date=2009-02-00		
#%netaffx-annotation-date=2009-11-23		
#%netaffx-annotation-netaffx-build=30		
#%netaffx-annotation-tabular-format-version=1.0		
Probe Set ID	Gene Symbol	Entrez Gene
217428_s_at	COL10A1	1300
217429_at	---	---
217430_x_at	COL1A1	1277
217431_x_at	CYBB	1536
217432_s_at	IDS	3423
217433_at	TACC1	6867
217434_at	MC2R	4158
217435_x_at	---	---
217436_x_at	HLA-J	3137
217437_s_at	TACC1	6867
217438_at	---	---
217439_at	---	---
217440_at	---	---
217441_at	USP33	23032
217442_at	LOC100131825	100131825
217443_at	---	---
217444_at	---	---
217445_s_at	GART	2618
217446_x_at	---	---
217447_at	MAG	4099
217448_s_at	TOX4	9878
217449_at	---	---
217450_at	AGFG2	3268
217451_at	COX5A	9377
217452_s_at	B3GALT2	8707
217453_at	---	---
217454_at	LOC203510	203510
217455_s_at	SSTR2	6752
217456_x_at	HLA-E	3133
217457_s_at	RAP1GDS1	5910
217458_at	---	---
217459_at	---	---
217460_at	TNP2	7142
217461_x_at	BTF3L2	652963
217462_at	C11orf9	745
217463_s_at	C11orf9	745
217464_at	---	---
217465_at	NCKAP1	10787
217466_x_at	RPS2	6187
217467_at	BTF3	689
217468_at	CYP2D6	1565
217469_at	IGHG1	3500
217470_at	---	---
217471_at	---	---
217472_at	---	---
217473_x_at	SLC11A1	6556
217474_at	---	---
217475_s_at	LIMK2	3985
217476_at	NR1D1 /// THRA	7067 /// 9572
217477_at	PIP5K1B	8395
217478_s_at	HLA-DMA /// HLA-DMB	3108 /// 3109
217479_at	---	---
217480_x_at	LOC100287723 /// LOC642424 /// LOC642838	100287723 /// 642424 /// 642838
217481_x_at	---	---
217482_at	---	---
217483_at	FOLH1	2346
217484_at	CR1	1378
217485_x_at	PMS2L1	5379
217486_s_at	ZDHHC17	23390
217487_x_at	FOLH1	2346
217488_x_at	PMS2L3	5387
217489_s_at	IL6R	3570
217490_at	EXOSC6	118460
217491_x_at	COX7C	1350
217492_s_at	PTEN /// PTENP1	11191 /// 5728
217493_x_at	NCR2	9436
217494_s_at	LOC100290144	100290144
217495_x_at	CALCA	796
217496_s_at	IDE	3416
217497_at	TYMP	1890
217498_at	---	---
217499_x_at	OR7E37P	26636
217500_at	TIAL1	7073
217501_at	CIAO1	9391
217502_at	IFIT2	3433
217503_at	STK17B	9262
217504_at	ABCA6	23460
217505_at	KLHL23	151230
217506_at	LOC339290	339290
217507_at	SLC11A1	6556
217508_s_at	C18orf25	147339
217509_x_at	GRIK5	2901
217510_at	CRX	1406
217511_at	KAZALD1	81621
217512_at	KNG1	3827
217513_at	C17orf60	284021
217514_at	---	---
217515_s_at	CACNA1S	779
217516_x_at	ARVCF	421
217517_x_at	SRPK2	6733
217518_at	MYOF	26509
217519_at	---	---
217520_x_at	LOC100293306	100293306
217521_at	---	---
217522_at	KCNV2	169522
217523_at	CD44	960
217524_x_at	---	---
217525_at	OLFML1	283298
217526_at	NFATC2IP	84901
217527_s_at	NFATC2IP	84901
217528_at	CLCA2	9635
217529_at	ORAI2	80228
217530_at	SLC34A1	6569
217531_at	---	---
217532_x_at	---	---
217533_x_at	---	---
217534_at	FAM49B	51571
217535_at	FAM49B	51571
217536_x_at	---	---
217537_x_at	---	---
217538_at	SGSM2	9905
217539_at	C18orf25	147339
217540_at	FAM55C	91775
217541_x_at	ZNF816A	125893
217542_at	MDM2	4193
217543_s_at	MBTPS1	8720
217544_at	LOC729806	729806
217545_at	MYH14	79784
217546_at	MT1M	4499
217547_x_at	ZNF675	171392
217548_at	LOC100129502	100129502
217549_at	---	---
217550_at	ATF6	22926
217551_at	LOC441453	441453
217552_x_at	CR1	1378
217553_at	MGC87042	256227
217554_at	---	---
217555_at	SMC1A	8243
217556_at	CLCN4	1183
217557_s_at	CPM	1368
217558_at	CYP2C9	1559
217559_at	RPL10L	140801
217560_at	GGA1	26088
217561_at	CALCA	796
217562_at	FAM5C	339479
217563_at	CLOCK	9575
217564_s_at	CPS1	1373
217565_at	GRIA3	2892
217566_s_at	TGM4	7047
217567_at	TGM4	7047
217568_at	FAM12A	10876
217569_x_at	---	---
217570_x_at	---	---
217571_at	---	---
217572_at	---	---
217573_at	GRIN2C	2905
217574_at	CDH8	1006
217575_s_at	SOS2	6655
217576_x_at	SOS2	6655
217577_at	---	---
217578_at	---	---
217579_x_at	---	---
217580_x_at	---	---
217581_at	---	---
217582_at	---	---
217583_at	PAH	5053
217584_at	NPC1	4864
217585_at	NEBL	10529
217586_x_at	---	---
217587_at	---	---
217588_at	CATSPER2 /// CATSPER2P1	117155 /// 440278
217589_at	RAB40A	142684
217590_s_at	TRPA1	8989
217591_at	SKIL	6498
217592_at	ZSWIM1	90204
217593_at	ZSCAN18	65982
217594_at	ZCCHC11	23318
217595_at	GSPT1	2935
217596_at	UPF3A	65110
217597_x_at	RAB40B	10966
217598_at	---	---
217599_s_at	MDFIC	29969
217600_at	SCUBE3	222663
217601_at	NUP188	23511
217602_at	PPIA	5478
217603_at	ATP6V0A2	23545
217604_at	---	---
217605_at	USP27X	389856
217606_at	---	---
217607_x_at	EIF4G2	1982
217608_at	SFRS12IP1	285672
217609_at	LRRC23	10233
217610_at	---	---
217611_at	ERICH1	157697
217612_at	TIMM50	92609
217613_at	TMEM144	55314
217614_at	---	---
217615_at	---	---
217616_at	---	---
217617_at	---	---
217618_x_at	HUS1	3364
217619_x_at	---	---
217620_s_at	PIK3CB	5291
217621_at	---	---
217622_at	RHBDD3	25807
217623_at	MYLK3	91807
217624_at	PDAP1	11333
217625_x_at	---	---
217626_at	AKR1C1	1645
217627_at	ZNF573	126231
217628_at	CLIC5	53405
217629_at	---	---
217630_at	ANGEL2	90806
217631_at	GTPBP4 /// IDI2	23560 /// 91734
217632_at	GNL3L	54552
217633_at	URB1	9875
217634_at	SVIL	6840
217635_s_at	POLG	5428
217636_at	POLG	5428
217637_at	---	---
217638_at	---	---
217639_at	---	---
217640_x_at	SKA1	220134
217641_at	GPR135	64582
217642_at	RNF40	9810
217643_x_at	---	---
217644_s_at	SOS2	6655
217645_at	COX16	51241
217646_at	SURF1	6834
217647_at	---	---
217648_at	---	---
217649_at	ZFAND5	7763
217650_x_at	ST3GAL2	6483
217651_at	---	---
217652_at	KIAA0892	23383
217653_x_at	---	---
217654_at	---	---
217655_at	LOC100127972	100127972
217656_at	SMARCA4	6597
217657_at	BCAP29	55973
217658_at	THAP3	90326
217659_at	---	---
217660_at	MYH14	79784
217661_x_at	SIX5	147912
217662_x_at	---	---
217663_at	ZNF234	10780
217664_at	---	---
217665_at	---	---
217666_at	---	---
217667_at	LOC729799	729799
217668_at	C22orf36	388886
217669_s_at	AKAP6	9472
217670_at	RPLP2	6181
217671_at	---	---
217672_x_at	EIF1	10209
217673_x_at	GNAS	2778
217674_at	---	---
217675_at	ZBTB7C	201501
217676_at	---	---
217677_at	PLEKHA2	59339
217678_at	SLC7A11	23657
217679_x_at	---	---
217680_x_at	LOC100292492 /// RPL10	100292492 /// 6134
217681_at	LOC100289775 /// WNT7B	100289775 /// 7477
217682_at	---	---
217683_at	HBE1	3046
217684_at	TYMS	7298
217685_at	SLC16A3	9123
217686_at	PTPN1	5770
217687_at	ADCY2	108
217688_at	---	---
217689_at	PTPN1	5770
217690_at	---	---
217691_x_at	SLC16A3	9123
217692_at	MAGOH2	548332
217693_x_at	MAGOH2	548332
217694_at	---	---
217695_x_at	---	---
217696_at	FUT7	2529
217697_at	---	---
217698_at	---	---
217699_at	---	---
217700_at	CNPY4	245812
217701_x_at	---	---
217702_at	IL27RA	9466
217703_x_at	---	---
217704_x_at	SUZ12P	440423
217705_at	PRKD1	5587
217706_at	---	---
217707_x_at	SMARCA2	6595
217708_x_at	---	---
217709_at	---	---
217710_x_at	ITPK1	3705
217711_at	TEK	7010
217712_at	LOC389906	389906
217713_x_at	---	---
217714_x_at	STMN1	3925
217715_x_at	---	---
217716_s_at	SEC61A1	29927
217717_s_at	YWHAB	7529
217718_s_at	YWHAB	7529
217719_at	EIF3L	51386
217720_at	CHCHD2	51142
217721_at	---	---
217722_s_at	NGRN	51335
217723_x_at	---	---
217724_at	SERBP1	26135
217725_x_at	SERBP1	26135
217726_at	COPZ1	22818
217727_x_at	VPS35	55737
217728_at	S100A6	6277
217729_s_at	AES	166
217730_at	TMBIM1	64114
217731_s_at	ITM2B	9445
217732_s_at	ITM2B	9445
217733_s_at	TMSB10	9168
217734_s_at	WDR6	11180
217735_s_at	EIF2AK1	27102
217736_s_at	EIF2AK1	27102
217737_x_at	C20orf43	51507
217738_at	NAMPT	10135
217739_s_at	NAMPT	10135
217740_x_at	RPL7A	6130
217741_s_at	ZFAND5	7763
217742_s_at	WAC	51322
217743_s_at	TMEM30A	55754
217744_s_at	PERP	64065
217745_s_at	NAT13	80218
217746_s_at	PDCD6IP	10015
217747_s_at	RPS9	6203
217748_at	ADIPOR1	51094
217749_at	COPG	22820
217750_s_at	UBE2Z	65264
217751_at	GSTK1	373156
217752_s_at	CNDP2	55748
217753_s_at	RPS26	6231
217754_at	DDX56	54606
217755_at	HN1	51155
217756_x_at	SERF2	10169
217757_at	A2M	2
217758_s_at	TM9SF3	56889
217759_at	TRIM44	54765
217760_at	TRIM44	54765
217761_at	ADI1	55256
217762_s_at	RAB31	11031
217763_s_at	RAB31	11031
217764_s_at	RAB31	11031
217765_at	NRBP1	29959
217766_s_at	TMEM50A	23585
217767_at	C3	718
217768_at	C14orf166	51637
217769_s_at	POMP	51371
217770_at	PIGT	51604
217771_at	GOLM1	51280
217772_s_at	MTCH2	23788
217773_s_at	NDUFA4	4697
217774_s_at	TRMT112	51504
217775_s_at	RDH11	51109
217776_at	RDH11	51109
217777_s_at	PTPLAD1	51495
217778_at	SLC39A1	27173
217779_s_at	PNRC2	55629
217780_at	C19orf56	51398
217781_s_at	ZFP106	64397
217782_s_at	GPS1	2873
217783_s_at	YPEL5	51646
217784_at	YKT6	10652
217785_s_at	YKT6	10652
217786_at	PRMT5	10419
217787_s_at	GALNT2	2590
217788_s_at	GALNT2	2590
217789_at	SNX6	58533
217790_s_at	SSR3	6747
217791_s_at	ALDH18A1	5832
217792_at	SNX5	27131
217793_at	RAB11B	9230
217794_at	PRR13	54458
217795_s_at	TMEM43	79188
217796_s_at	NPLOC4	55666
217797_at	UFC1	51506
217798_at	CNOT2	4848
217799_x_at	UBE2H	7328
217800_s_at	NDFIP1	80762
217801_at	ATP5E	514
217802_s_at	NUCKS1	64710
217803_at	GOLPH3	64083
217804_s_at	ILF3	3609
217805_at	ILF3	3609
217806_s_at	POLDIP2	26073
217807_s_at	GLTSCR2	29997
217808_s_at	MAPKAP1	79109
217809_at	BZW2	28969
217810_x_at	LARS	51520
217811_at	SELT	51714
217812_at	YTHDF2	51441
217813_s_at	SPIN1	10927
217814_at	CCDC47	57003
217815_at	SUPT16H	11198
217816_s_at	PCNP	57092
217817_at	ARPC4	10093
217818_s_at	ARPC4 /// TTLL3	10093 /// 26140
217819_at	GOLGA7	51125
217820_s_at	ENAH	55740
217821_s_at	WBP11	51729
217822_at	WBP11	51729
217823_s_at	UBE2J1	51465
217824_at	UBE2J1	51465
217825_s_at	UBE2J1	51465
217826_s_at	UBE2J1	51465
217827_s_at	SPG21	51324
217828_at	SLTM	79811
217829_s_at	USP39	10713
217830_s_at	NSFL1C	55968
217831_s_at	NSFL1C	55968
217832_at	SYNCRIP	10492
217833_at	SYNCRIP	10492
217834_s_at	SYNCRIP	10492
217835_x_at	C20orf24	55969
217836_s_at	YY1AP1	55249
217837_s_at	RNF103 /// VPS24	51652 /// 7844
217838_s_at	EVL	51466
217839_at	TFG	10342
217840_at	DDX41	51428
217841_s_at	PPME1	51400
217842_at	LUC7L2	51631
217843_s_at	MED4	29079
217844_at	CTDSP1	58190
217845_x_at	HIGD1A	25994
217846_at	QARS	5859
217847_s_at	THRAP3	9967
217848_s_at	PPA1	5464
217849_s_at	CDC42BPB	9578
217850_at	GNL3	26354
217851_s_at	SLMO2	51012
217852_s_at	ARL8B	55207
217853_at	TNS3	64759
217854_s_at	POLR2E	5434
217855_x_at	SDF4	51150
217856_at	RBM8A	9939
217857_s_at	RBM8A	9939
217858_s_at	ARMCX3	51566
217859_s_at	SLC39A9	55334
217860_at	LOC732160 /// NDUFA10	4705 /// 732160
217861_s_at	PREB	10113
217862_at	PIAS1	8554
217863_at	PIAS1	8554
217864_s_at	PIAS1	8554
217865_at	RNF130	55819
217866_at	CPSF7	79869
217867_x_at	BACE2	25825
217868_s_at	METTL9	51108
217869_at	HSD17B12	51144
217870_s_at	CMPK1	51727
217871_s_at	MIF	4282
217872_at	PIH1D1	55011
217873_at	CAB39	51719
217874_at	SUCLG1	8802
217875_s_at	PMEPA1	56937
217876_at	GTF3C5	9328
217877_s_at	GPBP1L1	60313
217878_s_at	CDC27	996
217879_at	CDC27	996
217880_at	CDC27	996
217881_s_at	CDC27	996
217882_at	TMEM111	55831
217883_at	MMADHC	27249
217884_at	NAT10	55226
217885_at	IPO9	55705
217886_at	EPS15	2060
217887_s_at	EPS15	2060
217888_s_at	ARFGAP1	55738
217889_s_at	CYBRD1	79901
217890_s_at	PARVA	55742
217891_at	C16orf58	64755
217892_s_at	LIMA1	51474
217893_s_at	AKIRIN1	79647
217894_at	KCTD3	51133
217895_at	PTCD3	55037
217896_s_at	FAM192A	80011
217897_at	FXYD6	53826
217898_at	C15orf24	56851
217899_at	TMEM214	54867
217900_at	IARS2	55699
217901_at	DSG2	1829
217902_s_at	HERC2	8924
217903_at	STRN4	29888
217904_s_at	BACE1	23621
217905_at	C10orf119	79892
217906_at	KLHDC2	23588
217907_at	MRPL18	29074
217908_s_at	DCAF6	55827
217909_s_at	MLX	6945
217910_x_at	MLX	6945
217911_s_at	BAG3	9531
217912_at	DUS1L	64118
217913_at	VPS4A	27183
217914_at	TPCN1	53373
217915_s_at	RSL24D1	51187
217916_s_at	FAM49B	51571
217917_s_at	DYNLRB1	83658
217918_at	DYNLRB1	83658
217919_s_at	MRPL42	28977
217920_at	MAN1A2	10905
217921_at	MAN1A2	10905
217922_at	---	---
217923_at	PEF1	553115
217924_at	C6orf106	64771
217925_s_at	C6orf106	64771
217926_at	C19orf53	28974
217927_at	SPCS1	28972
217928_s_at	SAPS3	55291
217929_s_at	KIAA0319L	79932
217930_s_at	TOLLIP	54472
217931_at	CNPY3	10695
217932_at	MRPS7	51081
217933_s_at	LAP3	51056
217934_x_at	STUB1	10273
217935_s_at	UQCC	55245
217936_at	ARHGAP5	394
217937_s_at	HDAC7	51564
217938_s_at	KCMF1	56888
217939_s_at	AFTPH	54812
217940_s_at	CARKD	55739
217941_s_at	ERBB2IP	55914
217942_at	MRPS35	60488
217943_s_at	MAP7D1	55700
217944_at	POMGNT1	55624
217945_at	BTBD1	53339
217946_s_at	SAE1	10055
217947_at	CMTM6	54918
217948_at	FAM127B	26071
217949_s_at	VKORC1	79001
217950_at	NOSIP	51070
217951_s_at	PHF3	23469
217952_x_at	PHF3	23469
217953_at	PHF3	23469
217954_s_at	PHF3	23469
217955_at	BCL2L13	23786
217956_s_at	ENOPH1	58478
217957_at	C16orf80	29105
217958_at	TRAPPC4	51399
217959_s_at	TRAPPC4	51399
217960_s_at	TOMM22	56993
217961_at	SLC25A38	54977
217962_at	NOP10	55505
217963_s_at	NGFRAP1	27018
217964_at	TTC19	54902
217965_s_at	SAP30BP	29115
217966_s_at	FAM129A	116496
217967_s_at	FAM129A	116496
217968_at	TSSC1	7260
217969_at	C11orf2	738
217970_s_at	CNOT6	57472
217971_at	MAPKSP1	8649
217972_at	CHCHD3	54927
217973_at	DCXR	51181
217974_at	TM7SF3	51768
217975_at	WBP5	51186
217976_s_at	DYNC1LI1	51143
217977_at	SEPX1	51734
217978_s_at	UBE2Q1	55585
217979_at	TSPAN13	27075
217980_s_at	MRPL16	54948
217981_s_at	FXC1	26515
217982_s_at	MORF4L1	10933
217983_s_at	RNASET2	8635
217984_at	RNASET2	8635
217985_s_at	BAZ1A	11177
217986_s_at	BAZ1A	11177
217987_at	ASNSD1	54529
217988_at	CCNB1IP1	57820
217989_at	HSD17B11	51170
217990_at	GMPR2	51292
217991_x_at	SSBP3	23648
217992_s_at	EFHD2	79180
217993_s_at	MAT2B	27430
217994_x_at	CPSF3L	54973
217995_at	SQRDL	58472
217996_at	PHLDA1	22822
217997_at	PHLDA1	22822
217998_at	LOC100289208 /// PHLDA1	100289208 /// 22822
217999_s_at	PHLDA1	22822
218000_s_at	PHLDA1	22822
218001_at	MRPS2	51116
218002_s_at	CXCL14	9547
218003_s_at	FKBP3	2287
218004_at	BSDC1	55108
218005_at	ZNF22	7570
218006_s_at	ZNF22	7570
218007_s_at	RPS27L	51065
218008_at	C7orf42	55069
218009_s_at	PRC1	9055
218010_x_at	PPDPF	79144
218011_at	UBL5	59286
218012_at	TSPYL2	64061
218013_x_at	DCTN4	51164
218014_at	NUP85	79902
218015_s_at	WRNIP1	56897
218016_s_at	POLR3E	55718
218017_s_at	HGSNAT	138050
218018_at	PDXK	8566
218019_s_at	PDXK	8566
218020_s_at	ZFAND3	60685
218021_at	DHRS4 /// DHRS4L2	10901 /// 317749
218022_at	VRK3	51231
218023_s_at	FAM53C	51307
218024_at	BRP44L	51660
218025_s_at	PECI	10455
218026_at	CCDC56	28958
218027_at	MRPL15	29088
218028_at	ELOVL1	64834
218029_at	FAM65A	79567
218030_at	GIT1	28964
218031_s_at	FOXN3	1112
218032_at	SNN	8303
218033_s_at	SNN	8303
218034_at	FIS1	51024
218035_s_at	RBM47	54502
218036_x_at	NMD3	51068
218037_at	FAM134A	79137
218038_at	ATP5SL	55101
218039_at	NUSAP1	51203
218040_at	PRPF38B	55119
218041_x_at	SLC38A2	54407
218042_at	COPS4	51138
218043_s_at	AZI2	64343
218044_x_at	PTMS	5763
218045_x_at	PTMS	5763
218046_s_at	MRPS16	51021
218047_at	OSBPL9	114883
218048_at	COMMD3	23412
218049_s_at	MRPL13	28998
218050_at	UFM1	51569
218051_s_at	NT5DC2	64943
218052_s_at	ATP13A1	57130
218053_at	PRPF40A	55660
218054_s_at	---	---
218055_s_at	WDR41	55255
218056_at	BFAR	51283
218057_x_at	COX4NB	10328
218058_at	CXXC1	30827
218059_at	ZNF706	51123
218060_s_at	C16orf57	79650
218061_at	MEA1	4201
218062_x_at	CDC42EP4	23580
218063_s_at	CDC42EP4	23580
218064_s_at	AKAP8L	26993
218065_s_at	TMEM9B	56674
218066_at	SLC12A7	10723
218067_s_at	ARGLU1	55082
218068_s_at	ZNF672	79894
218069_at	DCTPP1	79077
218070_s_at	GMPPA	29926
218071_s_at	MKRN2	23609
218072_at	COMMD9	29099
218073_s_at	TMEM48	55706
218074_at	FAM96B	51647
218075_at	AAAS	8086
218076_s_at	ARHGAP17	55114
218077_s_at	ZDHHC3	51304
218078_s_at	ZDHHC3	51304
218079_s_at	GGNBP2	79893
218080_x_at	FAF1	11124
218081_at	C20orf27	54976
218082_s_at	UBP1	7342
218083_at	PTGES2	80142
218084_x_at	FXYD5	53827
218085_at	CHMP5	51510
218086_at	NPDC1	56654
218087_s_at	SORBS1	10580
218088_s_at	RRAGC	64121
218089_at	C20orf4	25980
218090_s_at	BRWD2	55717
218091_at	AGFG1	3267
218092_s_at	AGFG1	3267
218093_s_at	ANKRD10	55608
218094_s_at	DBNDD2 /// SYS1 /// SYS1-DBNDD2	55861 /// 767557 /// 90196
218095_s_at	TMEM165	55858
218096_at	AGPAT5	55326
218097_s_at	CUEDC2	79004
218098_at	ARFGEF2	10564
218099_at	TEX2	55852
218100_s_at	IFT57	55081
218101_s_at	NDUFC2	4718
218102_at	DERA	51071
218103_at	FTSJ3	117246
218104_at	TEX10	54881
218105_s_at	MRPL4	51073
218106_s_at	MRPS10	55173
218107_at	WDR26	80232
218108_at	UBR7	55148
218109_s_at	MFSD1	64747
218110_at	XAB2	56949
218111_s_at	CMAS	55907
218112_at	MRPS34	65993
218113_at	TMEM2	23670
218114_at	GGA1	26088
218115_at	ASF1B	55723
218116_at	C9orf78	51759
218117_at	RBX1	9978
218118_s_at	TIMM23	10431
218119_at	TIMM23 /// TIMM23B	10431 /// 653252
218120_s_at	HMOX2	3163
218121_at	HMOX2	3163
218122_s_at	SENP2	59343
218123_at	C21orf59	56683
218124_at	RETSAT	54884
218125_s_at	CCDC25	55246
218126_at	FAM82A2	55177
218127_at	NFYB	4801
218128_at	NFYB	4801
218129_s_at	NFYB	4801
218130_at	C17orf62	79415
218131_s_at	GATAD2A	54815
218132_s_at	TSEN34	79042
218133_s_at	NIF3L1	60491
218134_s_at	RBM22	55696
218135_at	ERGIC2	51290
218136_s_at	SLC25A37	51312
218137_s_at	SMAP1	60682
218138_at	MKKS	8195
218139_s_at	MUDENG	55745
218140_x_at	SRPRB	58477
218141_at	UBE2O	63893
218142_s_at	CRBN	51185
218143_s_at	SCAMP2	10066
218144_s_at	INF2	64423
218145_at	TRIB3	57761
218146_at	GLT8D1	55830
218147_s_at	GLT8D1	55830
218148_at	CENPT	80152
218149_s_at	ZNF395	55893
218150_at	ARL5A	26225
218151_x_at	GPR172A	79581
218152_at	HMG20A	10363
218153_at	CARS2	79587
218154_at	GSDMD	79792
218155_x_at	TSR1	55720
218156_s_at	TSR1	55720
218157_x_at	CDC42SE1	56882
218158_s_at	APPL1	26060
218159_at	DDRGK1	65992
218160_at	NDUFA8	4702
218161_s_at	CLN6	54982
218162_at	OLFML3	56944
218163_at	MCTS1	28985
218164_at	SPATA20	64847
218165_at	MEAF6	64769
218166_s_at	RSF1	51773
218167_at	AMZ2	51321
218168_s_at	CABC1	56997
218169_at	VAC14	55697
218170_at	ISOC1	51015
218171_at	VPS4B	9525
218172_s_at	DERL1	79139
218173_s_at	WHSC1L1	54904
218174_s_at	C10orf57	80195
218175_at	CCDC92	80212
218176_at	MAGEF1	64110
218177_at	CHMP1B	57132
218178_s_at	CHMP1B	57132
218179_s_at	C4orf41	60684
218180_s_at	EPS8L2	64787
218181_s_at	MAP4K4	9448
218182_s_at	CLDN1	9076
218183_at	C16orf5	29965
218184_at	TULP4	56995
218185_s_at	ARMC1	55156
218186_at	RAB25	57111
218187_s_at	C8orf33	65265
218188_s_at	TIMM13	26517
218189_s_at	NANS	54187
218190_s_at	UCRC	29796
218191_s_at	LMBRD1	55788
218192_at	IP6K2	51447
218193_s_at	GOLT1B	51026
218194_at	REXO2	25996
218195_at	C6orf211	79624
218196_at	OSTM1	28962
218197_s_at	OXR1	55074
218198_at	DHX32	55760
218199_s_at	NOL6	65083
218200_s_at	NDUFB2	4708
218201_at	NDUFB2	4708
218202_x_at	MRPL44	65080
218203_at	ALG5	29880
218204_s_at	FYCO1	79443
218205_s_at	MKNK2	2872
218206_x_at	SCAND1	51282
218207_s_at	STMN3	50861
218208_at	PQLC1	80148
218209_s_at	RPRD1A	55197
218210_at	FN3KRP	79672
218211_s_at	MLPH	79083
218212_s_at	MOCS2	4338
218213_s_at	C11orf10	746
218214_at	C12orf44	60673
218215_s_at	NR1H2	7376
218216_x_at	ARL6IP4	51329
218217_at	SCPEP1	59342
218218_at	APPL2	55198
218219_s_at	LANCL2	55915
218220_at	C12orf10	60314
218221_at	ARNT	405
218222_x_at	ARNT	405
218223_s_at	PLEKHO1	51177
218224_at	PNMA1	9240
218225_at	ECSIT	51295
218226_s_at	NDUFB4	4710
218227_at	NUBP2	10101
218228_s_at	TNKS2	80351
218229_s_at	POGK	57645
218230_at	ARFIP1	27236
218231_at	NAGK	55577
218232_at	C1QA	712
218233_s_at	PRICKLE4 /// TOMM6	100188893 /// 29964
218234_at	ING4	51147
218235_s_at	UTP11L	51118
218236_s_at	PRKD3	23683
218237_s_at	SLC38A1	81539
218238_at	GTPBP4	23560
218239_s_at	GTPBP4	23560
218240_at	NKIRAS2	28511
218241_at	GOLGA5	9950
218242_s_at	SUV420H1	51111
218243_at	RUFY1	80230
218244_at	NOL8	55035
218245_at	TSKU	25987
218246_at	MUL1	79594
218247_s_at	MEX3C	51320
218248_at	FAM111A	63901
218249_at	ZDHHC6	64429
218250_s_at	CNOT7	29883
218251_at	MID1IP1	58526
218252_at	CKAP2	26586
218253_s_at	LGTN	1939
218254_s_at	SAR1B	51128
218255_s_at	FBRS	64319
218256_s_at	NUP54	53371
218257_s_at	UGGT1	56886
218258_at	POLR1D	51082
218259_at	MKL2	57496
218260_at	DDA1	79016
218261_at	AP1M2	10053
218262_at	RMND5B	64777
218263_s_at	ZBED5	58486
218264_at	BCCIP	56647
218265_at	SECISBP2	79048
218266_s_at	FREQ	23413
218267_at	CINP	51550
218268_at	TBC1D15	64786
218269_at	RNASEN	29102
218270_at	MRPL24	79590
218271_s_at	PARL	55486
218272_at	TTC38	55020
218273_s_at	PDP1	54704
218274_s_at	ANKZF1	55139
218275_at	SLC25A10	1468
218276_s_at	SAV1	60485
218277_s_at	DHX40	79665
218278_at	WDR74	54663
218279_s_at	HIST2H2AA3	8337
218280_x_at	HIST2H2AA3 /// HIST2H2AA4	723790 /// 8337
218281_at	MRPL48	51642
218282_at	EDEM2	55741
218283_at	SS18L2	51188
218284_at	SMAD3	4088
218285_s_at	BDH2	56898
218286_s_at	RNF7	9616
218287_s_at	EIF2C1	26523
218288_s_at	CCDC90B	60492
218289_s_at	UBA5	79876
218290_at	PLEKHJ1	55111
218291_at	ROBLD3	28956
218292_s_at	PRKAG2	51422
218293_x_at	NUP50	10762
218294_s_at	NUP50	10762
218295_s_at	NUP50	10762
218296_x_at	MSTO1 /// MSTO2P	100129405 /// 55154
218297_at	FAM188A	80013
218298_s_at	C14orf159	80017
218299_at	C11orf24	53838
218300_at	C16orf53	79447
218301_at	RNPEPL1	57140
218302_at	PSENEN	55851
218303_x_at	KRCC1	51315
218304_s_at	OSBPL11	114885
218305_at	IPO4	79711
218306_s_at	HERC1	8925
218307_at	RSAD1	55316
218308_at	TACC3	10460
218309_at	CAMK2N1	55450
218310_at	KCTD7 /// RABGEF1	154881 /// 27342
218311_at	MAP4K3	8491
218312_s_at	ZSCAN18	65982
218313_s_at	GALNT7	51809
218314_s_at	C11orf57	55216
218315_s_at	CDK5RAP1	51654
218316_at	TIMM9	26520
218317_x_at	GIYD1 /// GIYD2	548593 /// 79008
218318_s_at	NLK	51701
218319_at	PELI1	57162
218320_s_at	NDUFB11	54539
218321_x_at	STYXL1	51657
218322_s_at	ACSL5	51703
218323_at	RHOT1	55288
218324_s_at	SPATS2	65244
218325_s_at	DIDO1	11083
218326_s_at	LGR4	55366
218327_s_at	SNAP29	9342
218328_at	COQ4	51117
218329_at	PRDM4	11108
218330_s_at	NAV2	89797
218331_s_at	C10orf18	54906
218332_at	BEX1	55859
218333_at	DERL2	51009
218334_at	THOC7	80145
218335_x_at	TNIP2	79155
218336_at	PFDN2	5202
218337_at	FAM160B2	64760
218338_at	PHC1	1911
218339_at	MRPL22	29093
218340_s_at	UBA6	55236
218341_at	PPCS	79717
218342_s_at	ERMP1	79956
218343_s_at	GTF3C3	9330
218344_s_at	RCOR3	55758
218345_at	TMEM176A	55365
218346_s_at	SESN1	27244
218347_at	TYW1	55253
218348_s_at	ZC3H7A	29066
218349_s_at	ZWILCH	55055
218350_s_at	GMNN	51053
218351_at	COMMD8	54951
218352_at	RCBTB1	55213
218353_at	RGS5	8490
218354_at	TRAPPC2L	51693
218355_at	KIF4A	24137
218356_at	FTSJ2	29960
218357_s_at	TIMM8B	26521
218358_at	CRELD2	79174
218359_at	NRSN2	80023
