FILE_NAME	PEAK_NAME	RETENTION_TIME	MZ
20090814_ByersUrinePOS_norm.Rda	0.2836_368.8212	0.2836	368.8212
20090814_ByersUrinePOS_norm.Rda	0.2763_368.8786	0.2763	368.8786
20090814_ByersUrinePOS_norm.Rda	1.7515_369.017	1.7515	369.017
20090814_ByersUrinePOS_norm.Rda	1.6362_369.0173	1.6362	369.0173
20090814_ByersUrinePOS_norm.Rda	0.3617_369.1363	0.3617	369.1363
20090814_ByersUrinePOS_norm.Rda	0.258_90.9768	0.258	90.9768
20090814_ByersUrinePOS_norm.Rda	6.3482_91.054	6.3482	91.054
20090814_ByersUrinePOS_norm.Rda	2.1133_91.0541	2.1133	91.0541
20090814_ByersUrinePOS_norm.Rda	2.6077_91.0542	2.6077	91.0542
20090814_ByersUrinePOS_norm.Rda	5.139_91.0544	5.139	91.0544
20090814_ByersUrinePOS_norm.Rda	1.5943_92.0492	1.5943	92.0492
20090814_ByersUrinePOS_norm.Rda	1.8464_93.0337	1.8464	93.0337
20090814_ByersUrinePOS_norm.Rda	0.352_93.0438	0.352	93.0438
20090814_ByersUrinePOS_norm.Rda	0.5442_93.0445	0.5442	93.0445
20090814_ByersUrinePOS_norm.Rda	5.0814_93.0698	5.0814	93.0698
20090814_ByersUrinePOS_norm.Rda	5.2756_93.0703	5.2756	93.0703
20090814_ByersUrinePOS_norm.Rda	3.8055_93.0704	3.8055	93.0704
20090814_ByersUrinePOS_norm.Rda	3.4483_93.3685	3.4483	93.3685
20090814_ByersUrinePOS_norm.Rda	3.4921_93.8188	3.4921	93.8188
20090814_ByersUrinePOS_norm.Rda	0.3004_94.0647	0.3004	94.0647
20090814_ByersUrinePOS_norm.Rda	2.6825_94.0649	2.6825	94.0649
20090814_ByersUrinePOS_norm.Rda	4.5689_369.1546	4.5689	369.1546
20090814_ByersUrinePOS_norm.Rda	5.5839_369.2414	5.5839	369.2414
20090814_ByersUrinePOS_norm.Rda	4.9506_369.2415	4.9506	369.2415
20090814_ByersUrinePOS_norm.Rda	5.874_369.3156	5.874	369.3156
20090814_ByersUrinePOS_norm.Rda	1.886_370.0498	1.886	370.0498
20090814_ByersUrinePOS_norm.Rda	1.997_370.0513	1.997	370.0513
20090814_ByersUrinePOS_norm.Rda	1.3435_370.0823	1.3435	370.0823
20090814_ByersUrinePOS_norm.Rda	4.7235_370.2212	4.7235	370.2212
20090814_ByersUrinePOS_norm.Rda	5.1106_370.2605	5.1106	370.2605
20090814_ByersUrinePOS_norm.Rda	6.2839_370.2952	6.2839	370.2952
20090814_ByersUrinePOS_norm.Rda	0.2488_370.9052	0.2488	370.9052
20090814_ByersUrinePOS_norm.Rda	2.6014_371.0614	2.6014	371.0614
20090814_ByersUrinePOS_norm.Rda	5.4597_371.1368	5.4597	371.1368
20090814_ByersUrinePOS_norm.Rda	4.8246_371.1661	4.8246	371.1661
20090814_ByersUrinePOS_norm.Rda	4.6175_371.1668	4.6175	371.1668
20090814_ByersUrinePOS_norm.Rda	6.1253_371.2191	6.1253	371.2191
20090814_ByersUrinePOS_norm.Rda	3.1079_95.0235	3.1079	95.0235
20090814_ByersUrinePOS_norm.Rda	4.0029_95.0235	4.0029	95.0235
20090814_ByersUrinePOS_norm.Rda	2.122_95.0235	2.122	95.0235
20090814_ByersUrinePOS_norm.Rda	3.9369_95.0238	3.9369	95.0238
20090814_ByersUrinePOS_norm.Rda	2.3179_95.0239	2.3179	95.0239
20090814_ByersUrinePOS_norm.Rda	2.4183_95.0489	2.4183	95.0489
20090814_ByersUrinePOS_norm.Rda	2.1078_95.0491	2.1078	95.0491
20090814_ByersUrinePOS_norm.Rda	5.4797_95.0493	5.4797	95.0493
20090814_ByersUrinePOS_norm.Rda	3.484_95.0592	3.484	95.0592
20090814_ByersUrinePOS_norm.Rda	0.3417_95.0596	0.3417	95.0596
20090814_ByersUrinePOS_norm.Rda	0.9874_95.0599	0.9874	95.0599
20090814_ByersUrinePOS_norm.Rda	4.8299_95.06	4.8299	95.06
20090814_ByersUrinePOS_norm.Rda	5.4931_95.085	5.4931	95.085
20090814_ByersUrinePOS_norm.Rda	3.9882_95.0855	3.9882	95.0855
20090814_ByersUrinePOS_norm.Rda	5.5594_95.0855	5.5594	95.0855
20090814_ByersUrinePOS_norm.Rda	2.0379_96.0443	2.0379	96.0443
20090814_ByersUrinePOS_norm.Rda	3.1123_371.2271	3.1123	371.2271
20090814_ByersUrinePOS_norm.Rda	5.5942_371.2277	5.5942	371.2277
20090814_ByersUrinePOS_norm.Rda	6.7407_371.2415	6.7407	371.2415
20090814_ByersUrinePOS_norm.Rda	5.708_371.2552	5.708	371.2552
20090814_ByersUrinePOS_norm.Rda	2.1283_372.0474	2.1283	372.0474
20090814_ByersUrinePOS_norm.Rda	2.2324_372.0481	2.2324	372.0481
20090814_ByersUrinePOS_norm.Rda	4.9623_372.0913	4.9623	372.0913
20090814_ByersUrinePOS_norm.Rda	2.3579_372.1656	2.3579	372.1656
20090814_ByersUrinePOS_norm.Rda	5.4733_372.2013	5.4733	372.2013
20090814_ByersUrinePOS_norm.Rda	4.8801_372.2384	4.8801	372.2384
20090814_ByersUrinePOS_norm.Rda	5.2422_372.275	5.2422	372.275
20090814_ByersUrinePOS_norm.Rda	0.2495_372.9066	0.2495	372.9066
20090814_ByersUrinePOS_norm.Rda	5.6199_373.2181	5.6199	373.2181
20090814_ByersUrinePOS_norm.Rda	4.5851_373.2715	4.5851	373.2715
20090814_ByersUrinePOS_norm.Rda	5.0646_373.2754	5.0646	373.2754
20090814_ByersUrinePOS_norm.Rda	3.4137_374.0827	3.4137	374.0827
20090814_ByersUrinePOS_norm.Rda	0.3634_96.0449	0.3634	96.0449
20090814_ByersUrinePOS_norm.Rda	3.4962_96.0535	3.4962	96.0535
20090814_ByersUrinePOS_norm.Rda	0.9831_96.0673	0.9831	96.0673
20090814_ByersUrinePOS_norm.Rda	0.8105_96.0678	0.8105	96.0678
20090814_ByersUrinePOS_norm.Rda	3.8054_96.0811	3.8054	96.0811
20090814_ByersUrinePOS_norm.Rda	0.2915_96.9225	0.2915	96.9225
20090814_ByersUrinePOS_norm.Rda	5.4784_97.028	5.4784	97.028
20090814_ByersUrinePOS_norm.Rda	0.3668_97.0287	0.3668	97.0287
20090814_ByersUrinePOS_norm.Rda	5.2771_97.0637	5.2771	97.0637
20090814_ByersUrinePOS_norm.Rda	4.5425_97.1009	4.5425	97.1009
20090814_ByersUrinePOS_norm.Rda	4.6841_97.1015	4.6841	97.1015
20090814_ByersUrinePOS_norm.Rda	2.7438_97.9907	2.7438	97.9907
20090814_ByersUrinePOS_norm.Rda	1.5073_98.0466	1.5073	98.0466
20090814_ByersUrinePOS_norm.Rda	1.7795_98.0584	1.7795	98.0584
20090814_ByersUrinePOS_norm.Rda	1.8653_98.0589	1.8653	98.0589
20090814_ByersUrinePOS_norm.Rda	0.3562_98.0611	0.3562	98.0611
20090814_ByersUrinePOS_norm.Rda	5.4823_374.143	5.4823	374.143
20090814_ByersUrinePOS_norm.Rda	5.0166_374.2537	5.0166	374.2537
20090814_ByersUrinePOS_norm.Rda	4.1215_374.3044	4.1215	374.3044
20090814_ByersUrinePOS_norm.Rda	0.2808_374.8385	0.2808	374.8385
20090814_ByersUrinePOS_norm.Rda	2.2039_375.0356	2.2039	375.0356
20090814_ByersUrinePOS_norm.Rda	4.6143_375.055	4.6143	375.055
20090814_ByersUrinePOS_norm.Rda	5.5096_375.1167	5.5096	375.1167
20090814_ByersUrinePOS_norm.Rda	5.2334_375.1775	5.2334	375.1775
20090814_ByersUrinePOS_norm.Rda	4.8152_375.1982	4.8152	375.1982
20090814_ByersUrinePOS_norm.Rda	4.3467_375.1986	4.3467	375.1986
20090814_ByersUrinePOS_norm.Rda	5.5902_375.1997	5.5902	375.1997
20090814_ByersUrinePOS_norm.Rda	0.3295_375.9502	0.3295	375.9502
20090814_ByersUrinePOS_norm.Rda	4.7073_376.0507	4.7073	376.0507
20090814_ByersUrinePOS_norm.Rda	5.8234_376.0617	5.8234	376.0617
20090814_ByersUrinePOS_norm.Rda	5.0356_376.0863	5.0356	376.0863
20090814_ByersUrinePOS_norm.Rda	3.8197_376.2848	3.8197	376.2848
20090814_ByersUrinePOS_norm.Rda	4.1204_98.0943	4.1204	98.0943
20090814_ByersUrinePOS_norm.Rda	3.7171_98.0954	3.7171	98.0954
20090814_ByersUrinePOS_norm.Rda	4.5628_98.0956	4.5628	98.0956
20090814_ByersUrinePOS_norm.Rda	2.6195_98.0957	2.6195	98.0957
20090814_ByersUrinePOS_norm.Rda	0.3586_98.0957	0.3586	98.0957
20090814_ByersUrinePOS_norm.Rda	2.4562_98.0958	2.4562	98.0958
20090814_ByersUrinePOS_norm.Rda	3.0919_98.0965	3.0919	98.0965
20090814_ByersUrinePOS_norm.Rda	6.0285_98.9622	6.0285	98.9622
20090814_ByersUrinePOS_norm.Rda	5.9165_98.9631	5.9165	98.9631
20090814_ByersUrinePOS_norm.Rda	5.8435_98.9635	5.8435	98.9635
20090814_ByersUrinePOS_norm.Rda	5.3499_98.9652	5.3499	98.9652
20090814_ByersUrinePOS_norm.Rda	5.6381_98.9666	5.6381	98.9666
20090814_ByersUrinePOS_norm.Rda	5.1785_98.9678	5.1785	98.9678
20090814_ByersUrinePOS_norm.Rda	5.7177_98.9688	5.7177	98.9688
20090814_ByersUrinePOS_norm.Rda	4.9421_98.9716	4.9421	98.9716
20090814_ByersUrinePOS_norm.Rda	4.8382_98.9729	4.8382	98.9729
20090814_ByersUrinePOS_norm.Rda	2.5736_377.0805	2.5736	377.0805
20090814_ByersUrinePOS_norm.Rda	5.3728_377.128	5.3728	377.128
20090814_ByersUrinePOS_norm.Rda	2.9344_377.1427	2.9344	377.1427
20090814_ByersUrinePOS_norm.Rda	3.0619_377.1449	3.0619	377.1449
20090814_ByersUrinePOS_norm.Rda	5.4752_377.158	5.4752	377.158
20090814_ByersUrinePOS_norm.Rda	3.1625_377.1783	3.1625	377.1783
20090814_ByersUrinePOS_norm.Rda	3.5052_377.1789	3.5052	377.1789
20090814_ByersUrinePOS_norm.Rda	3.9643_377.2147	3.9643	377.2147
20090814_ByersUrinePOS_norm.Rda	6.4024_377.3514	6.4024	377.3514
20090814_ByersUrinePOS_norm.Rda	4.2436_378.1114	4.2436	378.1114
20090814_ByersUrinePOS_norm.Rda	0.2752_378.8417	0.2752	378.8417
20090814_ByersUrinePOS_norm.Rda	0.2688_378.8998	0.2688	378.8998
20090814_ByersUrinePOS_norm.Rda	2.7636_379.1433	2.7636	379.1433
20090814_ByersUrinePOS_norm.Rda	4.6731_379.1902	4.6731	379.1902
20090814_ByersUrinePOS_norm.Rda	2.6487_379.194	2.6487	379.194
20090814_ByersUrinePOS_norm.Rda	5.0429_379.2115	5.0429	379.2115
20090814_ByersUrinePOS_norm.Rda	5.472_98.9731	5.472	98.9731
20090814_ByersUrinePOS_norm.Rda	5.0564_98.9731	5.0564	98.9731
20090814_ByersUrinePOS_norm.Rda	3.7566_98.975	3.7566	98.975
20090814_ByersUrinePOS_norm.Rda	3.8957_98.975	3.8957	98.975
20090814_ByersUrinePOS_norm.Rda	3.3857_98.976	3.3857	98.976
20090814_ByersUrinePOS_norm.Rda	0.2602_98.9801	0.2602	98.9801
20090814_ByersUrinePOS_norm.Rda	0.3746_98.9845	0.3746	98.9845
20090814_ByersUrinePOS_norm.Rda	0.483_98.9847	0.483	98.9847
20090814_ByersUrinePOS_norm.Rda	0.661_98.9851	0.661	98.9851
20090814_ByersUrinePOS_norm.Rda	3.4965_99.0033	3.4965	99.0033
20090814_ByersUrinePOS_norm.Rda	0.3605_99.0448	0.3605	99.0448
20090814_ByersUrinePOS_norm.Rda	0.4629_99.0449	0.4629	99.0449
20090814_ByersUrinePOS_norm.Rda	3.498_100.0504	3.498	100.0504
20090814_ByersUrinePOS_norm.Rda	0.2666_100.0752	0.2666	100.0752
20090814_ByersUrinePOS_norm.Rda	0.7801_100.0753	0.7801	100.0753
20090814_ByersUrinePOS_norm.Rda	5.3573_100.0756	5.3573	100.0756
20090814_ByersUrinePOS_norm.Rda	3.5922_380.1699	3.5922	380.1699
20090814_ByersUrinePOS_norm.Rda	0.3011_380.793	0.3011	380.793
20090814_ByersUrinePOS_norm.Rda	0.3041_381.0785	0.3041	381.0785
20090814_ByersUrinePOS_norm.Rda	2.4191_381.093	2.4191	381.093
20090814_ByersUrinePOS_norm.Rda	3.2037_381.1282	3.2037	381.1282
20090814_ByersUrinePOS_norm.Rda	5.7078_381.3156	5.7078	381.3156
20090814_ByersUrinePOS_norm.Rda	4.9114_382.1092	4.9114	382.1092
20090814_ByersUrinePOS_norm.Rda	4.5618_382.1096	4.5618	382.1096
20090814_ByersUrinePOS_norm.Rda	4.4407_382.1816	4.4407	382.1816
20090814_ByersUrinePOS_norm.Rda	5.1024_382.2597	5.1024	382.2597
20090814_ByersUrinePOS_norm.Rda	0.3297_382.8493	0.3297	382.8493
20090814_ByersUrinePOS_norm.Rda	0.3293_382.8668	0.3293	382.8668
20090814_ByersUrinePOS_norm.Rda	0.2525_382.9298	0.2525	382.9298
20090814_ByersUrinePOS_norm.Rda	3.1874_383.1019	3.1874	383.1019
20090814_ByersUrinePOS_norm.Rda	2.7577_383.1601	2.7577	383.1601
20090814_ByersUrinePOS_norm.Rda	3.6896_384.0996	3.6896	384.0996
20090814_ByersUrinePOS_norm.Rda	1.3357_100.0757	1.3357	100.0757
20090814_ByersUrinePOS_norm.Rda	1.4945_100.0757	1.4945	100.0757
20090814_ByersUrinePOS_norm.Rda	0.3593_100.0757	0.3593	100.0757
20090814_ByersUrinePOS_norm.Rda	4.1222_100.1119	4.1222	100.1119
20090814_ByersUrinePOS_norm.Rda	4.5656_100.1121	4.5656	100.1121
20090814_ByersUrinePOS_norm.Rda	0.2504_101.0204	0.2504	101.0204
20090814_ByersUrinePOS_norm.Rda	0.3611_101.0618	0.3611	101.0618
20090814_ByersUrinePOS_norm.Rda	2.7472_101.0705	2.7472	101.0705
20090814_ByersUrinePOS_norm.Rda	2.6114_101.0715	2.6114	101.0715
20090814_ByersUrinePOS_norm.Rda	2.7688_102.0547	2.7688	102.0547
20090814_ByersUrinePOS_norm.Rda	0.3304_102.0547	0.3304	102.0547
20090814_ByersUrinePOS_norm.Rda	2.6085_102.0549	2.6085	102.0549
20090814_ByersUrinePOS_norm.Rda	5.5935_102.065	5.5935	102.065
20090814_ByersUrinePOS_norm.Rda	0.3067_102.0902	0.3067	102.0902
20090814_ByersUrinePOS_norm.Rda	0.2521_102.9715	0.2521	102.9715
20090814_ByersUrinePOS_norm.Rda	5.4648_103.0384	5.4648	103.0384
20090814_ByersUrinePOS_norm.Rda	1.8002_384.1145	1.8002	384.1145
20090814_ByersUrinePOS_norm.Rda	0.3615_384.1163	0.3615	384.1163
20090814_ByersUrinePOS_norm.Rda	4.5908_384.2014	4.5908	384.2014
20090814_ByersUrinePOS_norm.Rda	5.7403_384.2737	5.7403	384.2737
20090814_ByersUrinePOS_norm.Rda	5.8214_384.2738	5.8214	384.2738
20090814_ByersUrinePOS_norm.Rda	0.2787_384.855	0.2787	384.855
20090814_ByersUrinePOS_norm.Rda	0.2512_384.9233	0.2512	384.9233
20090814_ByersUrinePOS_norm.Rda	2.206_385.0167	2.206	385.0167
20090814_ByersUrinePOS_norm.Rda	2.8771_385.1445	2.8771	385.1445
20090814_ByersUrinePOS_norm.Rda	3.1701_385.2027	3.1701	385.2027
20090814_ByersUrinePOS_norm.Rda	5.8913_385.308	5.8913	385.308
20090814_ByersUrinePOS_norm.Rda	5.5301_385.3103	5.5301	385.3103
20090814_ByersUrinePOS_norm.Rda	4.3482_386.0617	4.3482	386.0617
20090814_ByersUrinePOS_norm.Rda	5.0415_386.254	5.0415	386.254
20090814_ByersUrinePOS_norm.Rda	5.9059_386.2908	5.9059	386.2908
20090814_ByersUrinePOS_norm.Rda	5.2364_386.3225	5.2364	386.3225
20090814_ByersUrinePOS_norm.Rda	2.9265_103.0385	2.9265	103.0385
20090814_ByersUrinePOS_norm.Rda	3.2239_103.0387	3.2239	103.0387
20090814_ByersUrinePOS_norm.Rda	2.5906_103.0388	2.5906	103.0388
20090814_ByersUrinePOS_norm.Rda	5.5987_103.0393	5.5987	103.0393
20090814_ByersUrinePOS_norm.Rda	0.317_103.0396	0.317	103.0396
20090814_ByersUrinePOS_norm.Rda	4.0625_103.0532	4.0625	103.0532
20090814_ByersUrinePOS_norm.Rda	1.3064_103.0535	1.3064	103.0535
20090814_ByersUrinePOS_norm.Rda	2.3173_103.0543	2.3173	103.0543
20090814_ByersUrinePOS_norm.Rda	2.6924_104.0504	2.6924	104.0504
20090814_ByersUrinePOS_norm.Rda	0.3504_104.0704	0.3504	104.0704
20090814_ByersUrinePOS_norm.Rda	0.297_104.1071	0.297	104.1071
20090814_ByersUrinePOS_norm.Rda	2.4191_105.0337	2.4191	105.0337
20090814_ByersUrinePOS_norm.Rda	5.1324_105.0696	5.1324	105.0696
20090814_ByersUrinePOS_norm.Rda	2.8542_105.0701	2.8542	105.0701
20090814_ByersUrinePOS_norm.Rda	3.8082_105.0702	3.8082	105.0702
20090814_ByersUrinePOS_norm.Rda	5.3572_105.0703	5.3572	105.0703
20090814_ByersUrinePOS_norm.Rda	0.2968_386.803	0.2968	386.803
20090814_ByersUrinePOS_norm.Rda	0.2576_386.9185	0.2576	386.9185
20090814_ByersUrinePOS_norm.Rda	4.0571_387.1614	4.0571	387.1614
20090814_ByersUrinePOS_norm.Rda	5.3171_387.1643	5.3171	387.1643
20090814_ByersUrinePOS_norm.Rda	6.3172_387.1946	6.3172	387.1946
20090814_ByersUrinePOS_norm.Rda	5.1008_387.2148	5.1008	387.2148
20090814_ByersUrinePOS_norm.Rda	6.1478_387.2348	6.1478	387.2348
20090814_ByersUrinePOS_norm.Rda	4.9563_387.2515	4.9563	387.2515
20090814_ByersUrinePOS_norm.Rda	5.874_387.326	5.874	387.326
20090814_ByersUrinePOS_norm.Rda	5.0359_388.1563	5.0359	388.1563
20090814_ByersUrinePOS_norm.Rda	4.5669_388.1958	4.5669	388.1958
20090814_ByersUrinePOS_norm.Rda	4.0626_388.2324	4.0626	388.2324
20090814_ByersUrinePOS_norm.Rda	4.45_389.1788	4.45	389.1788
20090814_ByersUrinePOS_norm.Rda	4.7482_389.2144	4.7482	389.2144
20090814_ByersUrinePOS_norm.Rda	4.8658_389.2297	4.8658	389.2297
20090814_ByersUrinePOS_norm.Rda	5.0019_389.2326	5.0019	389.2326
20090814_ByersUrinePOS_norm.Rda	6.0079_105.0705	6.0079	105.0705
20090814_ByersUrinePOS_norm.Rda	5.4757_105.0706	5.4757	105.0706
20090814_ByersUrinePOS_norm.Rda	2.3173_105.0707	2.3173	105.0707
20090814_ByersUrinePOS_norm.Rda	3.0991_105.071	3.0991	105.071
20090814_ByersUrinePOS_norm.Rda	2.0338_106.029	2.0338	106.029
20090814_ByersUrinePOS_norm.Rda	0.2646_106.951	0.2646	106.951
20090814_ByersUrinePOS_norm.Rda	1.8223_107.0489	1.8223	107.0489
20090814_ByersUrinePOS_norm.Rda	2.6311_107.049	2.6311	107.049
20090814_ByersUrinePOS_norm.Rda	1.4415_107.0493	1.4415	107.0493
20090814_ByersUrinePOS_norm.Rda	3.3263_107.0493	3.3263	107.0493
20090814_ByersUrinePOS_norm.Rda	1.5952_107.0493	1.5952	107.0493
20090814_ByersUrinePOS_norm.Rda	1.91_107.0494	1.91	107.0494
20090814_ByersUrinePOS_norm.Rda	4.8137_107.0495	4.8137	107.0495
20090814_ByersUrinePOS_norm.Rda	3.5_107.0604	3.5	107.0604
20090814_ByersUrinePOS_norm.Rda	3.8054_107.0852	3.8054	107.0852
20090814_ByersUrinePOS_norm.Rda	4.2843_107.0854	4.2843	107.0854
20090814_ByersUrinePOS_norm.Rda	4.9933_389.2588	4.9933	389.2588
20090814_ByersUrinePOS_norm.Rda	5.3726_389.2652	5.3726	389.2652
20090814_ByersUrinePOS_norm.Rda	5.6657_389.269	5.6657	389.269
20090814_ByersUrinePOS_norm.Rda	3.4978_390.09	3.4978	390.09
20090814_ByersUrinePOS_norm.Rda	4.7938_390.1012	4.7938	390.1012
20090814_ByersUrinePOS_norm.Rda	4.5635_390.1396	4.5635	390.1396
20090814_ByersUrinePOS_norm.Rda	4.217_390.2483	4.217	390.2483
20090814_ByersUrinePOS_norm.Rda	0.2792_390.8151	0.2792	390.8151
20090814_ByersUrinePOS_norm.Rda	0.3446_391.1092	0.3446	391.1092
20090814_ByersUrinePOS_norm.Rda	4.5755_391.1337	4.5755	391.1337
20090814_ByersUrinePOS_norm.Rda	5.2469_391.1434	5.2469	391.1434
20090814_ByersUrinePOS_norm.Rda	3.5825_391.1576	3.5825	391.1576
20090814_ByersUrinePOS_norm.Rda	4.6298_391.1882	4.6298	391.1882
20090814_ByersUrinePOS_norm.Rda	4.0421_391.1941	4.0421	391.1941
20090814_ByersUrinePOS_norm.Rda	3.5008_391.195	3.5008	391.195
20090814_ByersUrinePOS_norm.Rda	5.0628_391.2837	5.0628	391.2837
20090814_ByersUrinePOS_norm.Rda	6.3491_107.0855	6.3491	107.0855
20090814_ByersUrinePOS_norm.Rda	5.2792_107.0856	5.2792	107.0856
20090814_ByersUrinePOS_norm.Rda	0.3582_108.0447	0.3582	108.0447
20090814_ByersUrinePOS_norm.Rda	2.6188_109.0649	2.6188	109.0649
20090814_ByersUrinePOS_norm.Rda	4.8635_109.1008	4.8635	109.1008
20090814_ByersUrinePOS_norm.Rda	5.0541_109.1014	5.0541	109.1014
20090814_ByersUrinePOS_norm.Rda	0.2514_110.0091	0.2514	110.0091
20090814_ByersUrinePOS_norm.Rda	0.3744_110.0333	0.3744	110.0333
20090814_ByersUrinePOS_norm.Rda	1.2757_110.0344	1.2757	110.0344
20090814_ByersUrinePOS_norm.Rda	0.3398_110.0653	0.3398	110.0653
20090814_ByersUrinePOS_norm.Rda	0.8536_110.0601	0.8536	110.0601
20090814_ByersUrinePOS_norm.Rda	1.7987_110.0709	1.7987	110.0709
20090814_ByersUrinePOS_norm.Rda	3.8159_110.0972	3.8159	110.0972
20090814_ByersUrinePOS_norm.Rda	4.5681_110.9753	4.5681	110.9753
20090814_ByersUrinePOS_norm.Rda	3.8905_110.9756	3.8905	110.9756
20090814_ByersUrinePOS_norm.Rda	5.4854_110.976	5.4854	110.976
20090814_ByersUrinePOS_norm.Rda	1.5047_392.0671	1.5047	392.0671
20090814_ByersUrinePOS_norm.Rda	4.1484_392.0919	4.1484	392.0919
20090814_ByersUrinePOS_norm.Rda	6.108_392.2794	6.108	392.2794
20090814_ByersUrinePOS_norm.Rda	3.9913_393.0784	3.9913	393.0784
20090814_ByersUrinePOS_norm.Rda	2.9299_393.1072	2.9299	393.1072
20090814_ByersUrinePOS_norm.Rda	5.4873_393.1218	5.4873	393.1218
20090814_ByersUrinePOS_norm.Rda	3.1076_393.1317	3.1076	393.1317
20090814_ByersUrinePOS_norm.Rda	3.8886_393.1515	3.8886	393.1515
20090814_ByersUrinePOS_norm.Rda	5.2235_393.1518	5.2235	393.1518
20090814_ByersUrinePOS_norm.Rda	2.9881_393.152	2.9881	393.152
20090814_ByersUrinePOS_norm.Rda	4.8259_393.1524	4.8259	393.1524
20090814_ByersUrinePOS_norm.Rda	4.5557_393.1538	4.5557	393.1538
20090814_ByersUrinePOS_norm.Rda	6.1253_393.2014	6.1253	393.2014
20090814_ByersUrinePOS_norm.Rda	5.5939_393.2098	5.5939	393.2098
20090814_ByersUrinePOS_norm.Rda	3.1154_393.2107	3.1154	393.2107
20090814_ByersUrinePOS_norm.Rda	2.2324_394.0304	2.2324	394.0304
20090814_ByersUrinePOS_norm.Rda	3.3365_110.9764	3.3365	110.9764
20090814_ByersUrinePOS_norm.Rda	1.6021_111.0431	1.6021	111.0431
20090814_ByersUrinePOS_norm.Rda	1.5288_111.0432	1.5288	111.0432
20090814_ByersUrinePOS_norm.Rda	1.8464_111.0438	1.8464	111.0438
20090814_ByersUrinePOS_norm.Rda	4.5548_111.0442	4.5548	111.0442
20090814_ByersUrinePOS_norm.Rda	0.3173_111.0549	0.3173	111.0549
20090814_ByersUrinePOS_norm.Rda	2.6928_111.0551	2.6928	111.0551
20090814_ByersUrinePOS_norm.Rda	3.4977_111.0553	3.4977	111.0553
20090814_ByersUrinePOS_norm.Rda	3.5536_111.0796	3.5536	111.0796
20090814_ByersUrinePOS_norm.Rda	3.501_112.0248	3.501	112.0248
20090814_ByersUrinePOS_norm.Rda	0.36_112.0483	0.36	112.0483
20090814_ByersUrinePOS_norm.Rda	1.5571_112.0499	1.5571	112.0499
20090814_ByersUrinePOS_norm.Rda	5.5966_112.0754	5.5966	112.0754
20090814_ByersUrinePOS_norm.Rda	3.8086_112.1127	3.8086	112.1127
20090814_ByersUrinePOS_norm.Rda	0.2907_112.8969	0.2907	112.8969
20090814_ByersUrinePOS_norm.Rda	5.482_113.024	5.482	113.024
20090814_ByersUrinePOS_norm.Rda	2.1427_394.0321	2.1427	394.0321
20090814_ByersUrinePOS_norm.Rda	2.3986_394.0447	2.3986	394.0447
20090814_ByersUrinePOS_norm.Rda	3.4926_394.2459	3.4926	394.2459
20090814_ByersUrinePOS_norm.Rda	0.2713_394.8751	0.2713	394.8751
20090814_ByersUrinePOS_norm.Rda	2.1631_395.0917	2.1631	395.0917
20090814_ByersUrinePOS_norm.Rda	5.5696_395.1465	5.5696	395.1465
20090814_ByersUrinePOS_norm.Rda	6.4024_395.3628	6.4024	395.3628
20090814_ByersUrinePOS_norm.Rda	4.1184_396.1702	4.1184	396.1702
20090814_ByersUrinePOS_norm.Rda	2.5671_396.1768	2.5671	396.1768
20090814_ByersUrinePOS_norm.Rda	5.051_396.2372	5.051	396.2372
20090814_ByersUrinePOS_norm.Rda	0.2974_396.7666	0.2974	396.7666
20090814_ByersUrinePOS_norm.Rda	0.2791_396.8319	0.2791	396.8319
20090814_ByersUrinePOS_norm.Rda	2.4157_397.0718	2.4157	397.0718
20090814_ByersUrinePOS_norm.Rda	3.557_397.1741	3.557	397.1741
20090814_ByersUrinePOS_norm.Rda	5.5944_397.2411	5.5944	397.2411
20090814_ByersUrinePOS_norm.Rda	5.0843_398.254	5.0843	398.254
20090814_ByersUrinePOS_norm.Rda	3.1059_113.0343	3.1059	113.0343
20090814_ByersUrinePOS_norm.Rda	2.3159_113.035	2.3159	113.035
20090814_ByersUrinePOS_norm.Rda	3.8104_113.964	3.8104	113.964
20090814_ByersUrinePOS_norm.Rda	5.211_113.9641	5.211	113.9641
20090814_ByersUrinePOS_norm.Rda	3.7265_113.9648	3.7265	113.9648
20090814_ByersUrinePOS_norm.Rda	0.6732_113.9708	0.6732	113.9708
20090814_ByersUrinePOS_norm.Rda	2.4349_113.988	2.4349	113.988
20090814_ByersUrinePOS_norm.Rda	0.5372_114.0569	0.5372	114.0569
20090814_ByersUrinePOS_norm.Rda	0.3139_114.0663	0.3139	114.0663
20090814_ByersUrinePOS_norm.Rda	2.7558_114.0911	2.7558	114.0911
20090814_ByersUrinePOS_norm.Rda	1.9341_114.0915	1.9341	114.0915
20090814_ByersUrinePOS_norm.Rda	5.1334_114.1283	5.1334	114.1283
20090814_ByersUrinePOS_norm.Rda	0.2496_114.9556	0.2496	114.9556
20090814_ByersUrinePOS_norm.Rda	5.4834_115.0386	5.4834	115.0386
20090814_ByersUrinePOS_norm.Rda	4.4175_115.0542	4.4175	115.0542
20090814_ByersUrinePOS_norm.Rda	5.592_115.0746	5.592	115.0746
20090814_ByersUrinePOS_norm.Rda	4.114_398.3048	4.114	398.3048
20090814_ByersUrinePOS_norm.Rda	4.5657_398.3059	4.5657	398.3059
