FILE_NAME	PEAK_NAME	RETENTION_TIME	MZ	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1333_81.0694	6.1333	81.0694	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2736_82.0134	0.2736	82.0134	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3334_84.0437	0.3334	84.0437	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3688_85.0283	0.3688	85.0283	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3821_86.0954	0.3821	86.0954	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.301_90.9765	0.301	90.9765	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1341_93.0692	6.1341	93.0692	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1325_95.0849	6.1325	95.0849	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3098_96.9223	0.3098	96.9223	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	9.3461_102.1239	9.3461	102.1239	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3743_103.0133	0.3743	103.0133	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.8688_103.0528	0.8688	103.0528	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.7246_103.9569	8.7246	103.9569	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3202_104.1048	0.3202	104.1048	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.6523_104.1062	5.6523	104.1062	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.1451_104.1062	5.1451	104.1062	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.9872_104.1065	4.9872	104.1065	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.734_105.0694	1.734	105.0694	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3013_106.9506	0.3013	106.9506	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1311_107.0853	6.1311	107.0853	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.0992_107.0856	4.0992	107.0856	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1341_109.1004	6.1341	109.1004	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2701_110.0083	0.2701	110.0083	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2889_110.0714	0.2889	110.0714	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3317_114.0651	0.3317	114.0651	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1311_114.0908	6.1311	114.0908	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3428_116.0697	0.3428	116.0697	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.7305_117.0697	1.7305	117.0697	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.3599_118.0656	1.3599	118.0656	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.343_118.0854	0.343	118.0854	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.0965_119.0853	4.0965	119.0853	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3092_120.003	0.3092	120.003	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3808_120.0802	0.3808	120.0802	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.8698_120.0803	0.8698	120.0803	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.0582_120.0804	2.0582	120.0804	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1344_121.1003	6.1344	121.1003	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3044_122.9248	0.3044	122.9248	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.7141_124.0864	8.7141	124.0864	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.0921_124.0864	8.0921	124.0864	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	9.2051_124.0865	9.2051	124.0865	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	9.3469_124.0865	9.3469	124.0865	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1321_125.0934	6.1321	125.0934	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1313_128.1066	6.1313	128.1066	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3333_130.0489	0.3333	130.0489	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3297_132.0753	0.3297	132.0753	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.3583_132.0795	1.3583	132.0795	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3167_134.0189	0.3167	134.0189	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.7334_134.0963	1.7334	134.0963	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3687_135.0043	0.3687	135.0043	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.0986_135.0798	4.0986	135.0798	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1316_135.1158	6.1316	135.1158	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3408_136.0484	0.3408	136.0484	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3778_136.0725	0.3778	136.0725	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3757_137.0451	0.3757	137.0451	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3434_138.0544	0.3434	138.0544	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3298_138.9093	0.3298	138.9093	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1318_139.1099	6.1318	139.1099	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.2119_139.5357	3.2119	139.5357	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3123_140.0675	0.3123	140.0675	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3482_140.9054	0.3482	140.9054	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.7312_142.0653	1.7312	142.0653	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1295_142.1221	6.1295	142.1221	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.9905_143.016	8.9905	143.016	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.3616_144.0801	1.3616	144.0801	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3824_145.0488	0.3824	145.0488	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.3612_146.0596	1.3612	146.0596	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.3858_146.5976	5.3858	146.5976	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.6534_148.5281	5.6534	148.5281	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.9892_148.5284	4.9892	148.5284	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.1476_148.5286	5.1476	148.5286	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3131_148.9377	0.3131	148.9377	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	7.4146_149.0231	7.4146	149.0231	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1317_149.1321	6.1317	149.1321	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3198_150.0113	0.3198	150.0113	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3433_151.0457	0.3433	151.0457	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3431_152.0311	0.3431	152.0311	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1302_153.1268	6.1302	153.1268	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.1868_154.1027	5.1868	154.1027	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1315_156.138	6.1315	156.138	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2996_158.9642	0.2996	158.9642	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.361_159.0913	1.361	159.0913	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.7334_159.0914	1.7334	159.0914	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3436_160.0339	0.3436	160.0339	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3473_160.1322	0.3473	160.1322	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1301_160.6133	6.1301	160.6133	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3758_162.0499	0.3758	162.0499	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3305_162.111	0.3305	162.111	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1295_163.148	6.1295	163.148	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3692_164.9307	0.3692	164.9307	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.6182_165.0919	8.6182	165.0919	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.0625_166.085	2.0625	166.085	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1322_167.1427	6.1322	167.1427	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.9522_168.1185	5.9522	168.1185	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.361_169.0404	0.361	169.0404	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3433_169.0609	0.3433	169.0609	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3257_169.9856	0.3257	169.9856	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3019_174.9387	0.3019	174.9387	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.336_175.1176	0.336	175.1176	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3691_176.0651	0.3691	176.0651	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.7344_176.118	1.7344	176.118	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2888_177.0608	0.2888	177.0608	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3514_177.0873	2.3514	177.0873	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.129_177.1634	6.129	177.1634	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.208_181.086	3.208	181.086	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1299_181.127	6.1299	181.127	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.1871_182.1904	2.1871	182.1904	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	7.7032_184.0732	7.7032	184.0732	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.4894_184.0733	8.4894	184.0733	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.8533_184.0733	4.8533	184.0733	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.9927_184.0733	4.9927	184.0733	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.3608_188.0705	1.3608	188.0705	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3259_191.0403	0.3259	191.0403	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.29_191.0763	0.29	191.0763	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.329_196.8664	0.329	196.8664	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1294_198.1855	6.1294	198.1855	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3385_198.8644	0.3385	198.8644	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3004_200.0387	0.3004	200.0387	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.4676_200.2003	4.4676	200.2003	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3366_200.8609	0.3366	200.8609	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.328_203.0527	0.328	203.0527	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3849_204.1218	0.3849	204.1218	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3181_206.8951	0.3181	206.8951	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3427_207.0141	0.3427	207.0141	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.3839_207.1104	1.3839	207.1104	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.8358_209.117	3.8358	209.117	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3717_210.0503	0.3717	210.0503	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1323_212.2006	6.1323	212.2006	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3582_212.999	0.3582	212.999	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.8716_215.125	1.8716	215.125	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3082_216.9234	0.3082	216.9234	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3739_217.1047	0.3739	217.1047	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3433_219.0269	0.3433	219.0269	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2925_219.0823	0.2925	219.0823	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.8581_219.1741	4.8581	219.1741	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.3837_219.21	5.3837	219.21	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2888_220.9347	0.2888	220.9347	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3169_222.8713	0.3169	222.8713	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3694_226.045	0.3694	226.045	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1292_226.2166	6.1292	226.2166	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2992_226.9521	0.2992	226.9521	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.1757_228.232	5.1757	228.232	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3766_229.1532	0.3766	229.1532	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3105_232.8981	0.3105	232.8981	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3572_234.9821	0.3572	234.9821	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9177_235.1069	1.9177	235.1069	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	7.6191_236.2376	7.6191	236.2376	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.3863_237.2212	5.3863	237.2212	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.7317_240.2331	3.7317	240.2331	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1279_240.2341	6.1279	240.2341	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2997_242.9263	0.2997	242.9263	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.7897_244.2636	3.7897	244.2636	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.8844_244.2639	3.8844	244.2639	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1324_247.2425	6.1324	247.2425	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.3862_254.248	5.3862	254.248	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.329_254.8265	0.329	254.8265	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.9486_256.2644	5.9486	256.2644	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3293_256.823	0.3293	256.823	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.99_258.6375	4.99	258.6375	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3372_258.8181	0.3372	258.8181	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.0067_259.1519	2.0067	259.1519	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.209_261.1105	3.209	261.1105	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.5076_261.1315	1.5076	261.1315	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	7.7097_262.2535	7.7097	262.2535	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.3626_264.2689	4.3626	264.2689	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.1751_264.269	8.1751	264.269	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3177_264.855	0.3177	264.855	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1315_265.2533	6.1315	265.2533	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3241_266.8519	0.3241	266.8519	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3655_267.0589	0.3655	267.0589	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.9889_267.6429	4.9889	267.6429	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.2262_270.2798	6.2262	270.2798	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3584_270.9583	0.3584	270.9583	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.6472_272.6528	5.6472	272.6528	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3365_272.7977	0.3365	272.7977	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2857_272.9466	0.2857	272.9466	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.2984_273.1681	2.2984	273.1681	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3131_274.8838	0.3131	274.8838	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7448_279.6427	4.7448	279.6427	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.1447_280.6507	5.1447	280.6507	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.6523_281.6581	5.6523	281.6581	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1355_282.2794	6.1355	282.2794	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.6989_284.2955	6.6989	284.2955	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3079_284.9132	0.3079	284.9132	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.4433_286.2014	2.4433	286.2014	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.8854_288.2902	3.8854	288.2902	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.787_288.2904	3.787	288.2904	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2896_288.9228	0.2896	288.9228	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3688_291.069	0.3688	291.069	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7531_291.6421	4.7531	291.6421	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2993_294.94	0.2993	294.94	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.9886_295.1934	4.9886	295.1934	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.6116_295.1951	6.6116	295.1951	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.8174_299.1395	6.8174	299.1395	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1283_301.2485	6.1283	301.2485	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7231_303.6421	4.7231	303.6421	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1269_304.2625	6.1269	304.2625	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.9128_304.2852	3.9128	304.2852	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.3092_304.3004	4.3092	304.3004	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.6473_305.1581	1.6473	305.1581	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3379_312.7845	0.3379	312.7845	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.0574_313.1554	2.0574	313.1554	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.6134_313.17	6.6134	313.17	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.1418_314.2326	3.1418	314.2326	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.34_314.7814	0.34	314.7814	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.3731_316.2484	3.3731	316.2484	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3328_316.7792	0.3328	316.7792	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3868_317.1941	2.3868	317.1941	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.2647_318.1605	2.2647	318.1605	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.6565_319.1374	1.6565	319.1374	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.2389_319.1947	6.2389	319.1947	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.7366_321.2106	6.7366	321.2106	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.1483_321.2126	5.1483	321.2126	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3516_324.156	2.3516	324.156	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3006_327.0417	0.3006	327.0417	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.3696_328.2438	3.3696	328.2438	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.9879_329.2148	8.9879	329.2148	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.6703_331.209	2.6703	331.209	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.3656_332.3171	4.3656	332.3171	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7235_332.332	4.7235	332.332	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3152_332.8412	0.3152	332.8412	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3192_334.8393	0.3192	334.8393	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2917_336.9278	0.2917	336.9278	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.1952_337.1054	4.1952	337.1054	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.2413_337.1689	6.2413	337.1689	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.3577_338.125	6.3577	338.125	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.2179_338.1579	2.2179	338.1579	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.3913_338.2002	5.3913	338.2002	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	7.4134_338.3422	7.4134	338.3422	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.7402_339.1841	6.7402	339.1841	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3203_340.1736	2.3203	340.1736	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3098_342.8698	0.3098	342.8698	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.8784_344.2804	3.8784	344.2804	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3204_344.867	0.3204	344.867	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.7654_349.1839	1.7654	349.1839	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3062_352.899	0.3062	352.899	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	7.6183_357.242	7.6183	357.242	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.3571_358.6381	6.3571	358.6381	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.2817_360.1702	2.2817	360.1702	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.2022_360.3629	5.2022	360.3629	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3721_362.1859	2.3721	362.1859	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2986_362.9274	0.2986	362.9274	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.8064_365.137	4.8064	365.137	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	6.1276_366.232	6.1276	366.232	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.8391_368.28	3.8391	368.28	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3063_368.8735	0.3063	368.8735	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	8.4202_369.3514	8.4202	369.3514	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	7.7095_370.2506	7.7095	370.2506	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.092_370.2946	4.092	370.2946	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3371_370.7426	0.3371	370.7426	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.8683_371.2283	1.8683	371.2283	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.3271_372.3101	4.3271	372.3101	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3379_372.74	0.3379	372.74	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3377_374.7372	0.3377	374.7372	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.3854_375.251	5.3854	375.251	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3354_376.7352	0.3354	376.7352	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2993_378.9014	0.2993	378.9014	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3243_380.7719	0.3243	380.7719	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3356_382.1828	2.3356	382.1828	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3224_382.769	0.3224	382.769	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3432_383.1166	0.3432	383.1166	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.4346_384.199	2.4346	384.199	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3243_384.7652	0.3243	384.7652	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9665_388.2273	1.9665	388.2273	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3202_390.8006	0.3202	390.8006	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3185_392.7978	0.3185	392.7978	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.8666_393.2103	1.8666	393.2103	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3234_394.7936	0.3234	394.7936	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.4697_398.3265	4.4697	398.3265	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.7462_400.3425	4.7462	400.3425	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3115_400.8291	0.3115	400.8291	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3178_402.8262	0.3178	402.8262	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.3947_404.1965	2.3947	404.1965	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3157_404.8257	0.3157	404.8257	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.4887_406.2115	2.4887	406.2115	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.8682_407.189	1.8682	407.189	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.289_408.9213	0.289	408.9213	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	3.7245_409.1625	3.7245	409.1625	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3106_410.8576	0.3106	410.8576	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3176_412.854	0.3176	412.854	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	1.9511_415.2539	1.9511	415.2539	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	5.3836_419.2773	5.3836	419.2773	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.3045_420.8857	0.3045	420.8857	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.5797_424.3424	4.5797	424.3424	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	0.2893_424.8967	0.2893	424.8967	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.4398_426.2093	2.4398	426.2093	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	4.8582_426.3586	4.8582	426.3586	
20101220_crc_metabolomics_serum_pos_30_log2.Rda	2.5352_428.2247	2.5352	428.2247	
